Probeset	ART_0dpi_1	ART_0dpi_2	ART_0dpi_3
Mtr.15491.1.S1_at	518.808	660.035	733.103
Mtr.15492.1.S1_at	8.41053	9.99973	10.5307
Mtr.15493.1.S1_at	13.2657	10.4695	12.145
Mtr.15494.1.S1_at	9.48864	9.35372	7.70338
Mtr.15495.1.S1_at	12.0016	11.4289	16.3217
Mtr.15495.1.S1_x_at	18.6429	9.70154	13.6371
Mtr.15498.1.S1_s_at	8.30998	10.5132	8.98033
Mtr.15498.1.S1_x_at	10.1534	7.64831	7.8563
Mtr.155.1.S1_at	8.9867	9.81999	8.99416
Mtr.1550.1.S1_at	761.273	1915.11	1736.32
Mtr.15500.1.S1_at	10.0639	7.21072	9.05914
Mtr.15501.1.S1_at	16.8012	14.2514	11.0059
Mtr.15502.1.S1_s_at	277.254	248.839	253.272
Mtr.15503.1.S1_at	7.16884	6.33083	6.32642
Mtr.15504.1.S1_at	6.14867	5.55731	6.27468
Mtr.15507.1.S1_at	7.16905	6.99138	6.97856
Mtr.15508.1.S1_at	9.15086	7.35342	7.28264
Mtr.15509.1.S1_x_at	15.7131	12.2207	10.9763
Mtr.1551.1.S1_at	13.3398	14.4724	16.3583
Mtr.15510.1.S1_at	138.16	175.848	134.371
Mtr.15511.1.S1_at	192.246	149.914	162.675
Mtr.15512.1.S1_at	6.69823	7.03981	7.05391
Mtr.15514.1.S1_at	8.49267	6.92928	7.21259
Mtr.15514.1.S1_x_at	7.23052	6.56923	8.16335
Mtr.15515.1.S1_at	9.05818	8.16574	11.9026
Mtr.15516.1.S1_at	54.816	27.9177	32.1895
Mtr.15517.1.S1_at	9.91426	7.22802	5.61649
Mtr.15518.1.S1_at	66.2248	115.563	124.403
Mtr.15519.1.S1_at	216.269	210.888	198.274
Mtr.1552.1.S1_at	9.61512	8.46728	9.42158
Mtr.1552.1.S1_s_at	468.721	1226.55	1452.33
Mtr.15520.1.S1_at	9.40636	8.1323	10.2905
Mtr.15521.1.S1_at	45.1615	65.3956	34.6369
Mtr.15522.1.S1_at	926.562	1097.65	986.92
Mtr.15523.1.S1_at	157.377	177.844	152.055
Mtr.15524.1.S1_at	2480.82	2486.47	2807.45
Mtr.15525.1.S1_at	10.4663	10.4987	9.74339
Mtr.15526.1.S1_at	10.0015	9.31431	7.67072
Mtr.15527.1.S1_at	11.8395	9.67274	11.2393
Mtr.15528.1.S1_at	11.6645	11.6769	9.3835
Mtr.15528.1.S1_x_at	14.8744	10.9387	7.45788
Mtr.1553.1.S1_at	121.423	236.154	289.956
Mtr.15530.1.S1_x_at	15.4731	12.5441	12.8199
Mtr.15531.1.S1_at	16.2861	12.489	14.9554
Mtr.15532.1.S1_at	206.83	238.505	240.552
Mtr.15533.1.S1_at	7.14237	8.83716	8.35047
Mtr.15535.1.S1_at	535.406	633.831	652.31
Mtr.15536.1.S1_at	16.04	10.9495	9.09222
Mtr.15537.1.S1_at	210.442	298.204	479.37
Mtr.15538.1.S1_x_at	7.20992	7.10976	6.90531
Mtr.15539.1.S1_at	205.457	243.106	183.658
Mtr.15539.1.S1_s_at	103.613	136.724	119.194
Mtr.1554.1.S1_at	101.752	117.636	86.302
Mtr.15540.1.S1_at	114.983	80.4342	97.3462
Mtr.15541.1.S1_at	16.4666	21.4031	18.6915
Mtr.15543.1.S1_at	133.674	151.45	130.586
Mtr.15544.1.S1_at	588.834	628.707	510.32
Mtr.15545.1.S1_at	909.899	790.536	794.968
Mtr.15546.1.S1_at	96.2592	167.236	155.106
Mtr.15547.1.S1_at	303.561	333.734	236.774
Mtr.15548.1.S1_at	30.7184	33.4781	38.1104
Mtr.15549.1.S1_at	10.6587	7.63676	8.80866
Mtr.1555.1.S1_at	25.5643	38.088	37.289
Mtr.15550.1.S1_at	116.508	208.47	211.871
Mtr.15552.1.S1_at	1415.95	2171.36	2180.33
Mtr.15553.1.S1_at	18.1188	14.7756	21.8913
Mtr.15554.1.S1_at	7.82345	6.37417	7.3132
Mtr.15555.1.S1_at	20.1843	14.1491	15.8816
Mtr.15556.1.S1_at	8.49586	7.57413	7.40499
Mtr.15557.1.S1_s_at	258.66	361.3	281.808
Mtr.15558.1.S1_s_at	434.591	342.426	313.473
Mtr.15559.1.S1_s_at	18.7633	13.0616	12.7226
Mtr.1556.1.S1_s_at	272.835	416.633	415.224
Mtr.15561.1.S1_at	12.2456	8.5204	9.63515
Mtr.15562.1.S1_at	28.2895	32.5954	21.5366
Mtr.15563.1.S1_at	7.7227	7.96473	7.27139
Mtr.15564.1.S1_at	16.1069	16.793	20.4745
Mtr.15565.1.S1_at	8.55087	9.13645	7.11931
Mtr.15566.1.S1_at	23.718	12.0917	10.4133
Mtr.15568.1.S1_s_at	876.992	856.081	811.108
Mtr.15569.1.S1_at	20.12	18.3391	14.3057
Mtr.1557.1.S1_at	11.7531	8.44231	16.3191
Mtr.15570.1.S1_at	83.8616	72.1565	45.8885
Mtr.15572.1.S1_at	18.1849	16.7359	12.1482
Mtr.15573.1.S1_at	13.2694	12.4172	11.865
Mtr.15574.1.S1_at	7.29256	9.93539	10.2905
Mtr.15575.1.S1_at	9.86287	9.13822	8.41221
Mtr.15576.1.S1_at	7.99413	8.52546	7.97031
Mtr.15577.1.S1_at	1597.05	1899.94	2137.73
Mtr.15578.1.S1_at	9.04343	8.25669	9.04055
Mtr.15579.1.S1_x_at	12.0379	10.5367	13.9365
Mtr.1558.1.S1_at	14.8205	17.5091	15.1535
Mtr.15581.1.S1_at	9.52387	8.05729	7.17361
Mtr.15581.1.S1_x_at	8.23733	7.08995	6.81401
Mtr.15583.1.S1_at	115.466	103.184	88.4315
Mtr.15585.1.S1_at	1401.79	1585.1	1292.61
Mtr.15586.1.S1_at	12.2898	11.9404	13.2482
Mtr.15587.1.S1_at	10.1582	12.5441	11.1182
Mtr.15588.1.S1_at	49.7904	40.8643	36.2995
Mtr.15589.1.S1_at	101.528	96.7765	100.317
Mtr.1559.1.S1_s_at	159.64	245.841	243.767
Mtr.15590.1.S1_at	33.2276	30.5155	34.8217
Mtr.15592.1.S1_at	56.9885	51.3241	52.6141
Mtr.15593.1.S1_at	7.69616	7.20437	7.28392
Mtr.15594.1.S1_s_at	32.2	33.0541	32.9851
Mtr.15595.1.S1_at	14.2294	10.3094	13.067
Mtr.15596.1.S1_at	42.0406	80.7544	56.8738
Mtr.15596.1.S1_s_at	187.93	181.322	151.21
Mtr.15597.1.S1_at	9.46414	8.30451	8.7761
Mtr.15598.1.S1_x_at	17.8157	16.5614	13.8599
Mtr.15599.1.S1_at	14.8296	13.6244	15.9947
Mtr.156.1.S1_at	87.5419	108.635	125.601
Mtr.1560.1.S1_at	50.4099	53.9932	58.0788
Mtr.1560.1.S1_s_at	56.4039	117.877	105.99
Mtr.1560.1.S1_x_at	60.996	51.3333	55.5265
Mtr.15600.1.S1_at	208.571	192.099	149.37
Mtr.15601.1.S1_x_at	5.88933	7.66825	7.55078
Mtr.15603.1.S1_at	544.544	546.316	632.69
Mtr.15604.1.S1_at	15.5253	11.089	13.0464
Mtr.15605.1.S1_x_at	7.64596	6.25157	6.66277
Mtr.15607.1.S1_x_at	13.0637	10.3709	12.7087
Mtr.15608.1.S1_x_at	5.63887	5.64531	6.08998
Mtr.15609.1.S1_at	7.77313	6.68085	8.10909
Mtr.1561.1.S1_at	64.4137	97.497	81.5034
Mtr.1561.1.S1_s_at	53.4825	79.1743	63.4338
Mtr.15610.1.S1_at	5.27602	5.15995	5.25511
Mtr.15611.1.S1_s_at	11.0901	7.45898	8.28291
Mtr.15612.1.S1_at	8.46351	6.90336	8.28882
Mtr.15613.1.S1_at	16.1066	13.4671	11.9903
Mtr.15614.1.S1_at	6.51899	6.04902	5.34437
Mtr.15618.1.S1_at	532.628	609.583	617.318
Mtr.15619.1.S1_at	68.3734	35.4133	37.3382
Mtr.1562.1.S1_at	19.6017	11.6529	11.5628
Mtr.15621.1.S1_at	154.517	135.627	177.358
Mtr.15622.1.S1_at	8.91209	6.45594	7.90828
Mtr.15622.1.S1_x_at	8.30271	6.12039	7.31847
Mtr.15623.1.S1_at	12.4275	9.99036	11.8544
Mtr.15624.1.S1_at	157.127	173.535	147.078
Mtr.15626.1.S1_at	6.46045	6.14667	6.69244
Mtr.15627.1.S1_at	7.66668	8.33999	11.0009
Mtr.15627.1.S1_s_at	14.5131	23.1981	25.7785
Mtr.15628.1.S1_at	6.85733	6.52176	6.31319
Mtr.15628.1.S1_x_at	6.81073	7.3613	5.651
Mtr.15629.1.S1_at	6.77697	7.28249	6.62332
Mtr.1563.1.S1_at	38.3005	68.3413	48.4902
Mtr.15630.1.S1_at	7.23047	6.80996	8.09974
Mtr.15631.1.S1_at	19.9443	9.32813	16.1177
Mtr.15632.1.S1_at	5.24074	7.57271	7.40235
Mtr.15635.1.S1_s_at	13.4154	9.89173	9.07093
Mtr.15636.1.S1_at	8.86479	8.08996	7.19691
Mtr.15637.1.S1_at	7.53871	6.10052	6.33066
Mtr.15638.1.S1_at	11.8844	23.7529	22.7471
Mtr.15638.1.S1_s_at	9139.12	12669.1	13359.5
Mtr.15639.1.S1_s_at	13198.3	14746.1	15339.2
Mtr.1564.1.S1_at	17.4834	17.0815	26.6882
Mtr.1564.1.S1_s_at	88.3543	191.029	164.585
Mtr.15640.1.S1_at	11.6664	12.4245	9.98945
Mtr.15641.1.S1_at	22.5963	17.3424	17.0291
Mtr.15642.1.S1_s_at	9.11092	7.29565	8.43785
Mtr.15643.1.S1_at	367.879	304.066	303.098
Mtr.15644.1.S1_s_at	12.7066	8.66696	9.28957
Mtr.15645.1.S1_at	15771.3	17566.1	18791.9
Mtr.15646.1.S1_at	1869.12	2163.13	2431.32
Mtr.15648.1.S1_at	7.78174	7.42629	9.22398
Mtr.15648.1.S1_s_at	9.04222	10.0097	9.02115
Mtr.15649.1.S1_x_at	7.97591	6.85809	7.35683
Mtr.1565.1.S1_at	8.51976	7.39468	8.3437
Mtr.15650.1.S1_at	322.277	395.733	398.565
Mtr.15650.1.S1_s_at	245.338	347.281	391.113
Mtr.15651.1.S1_at	8.29712	7.39412	7.75885
Mtr.15652.1.S1_at	10.6327	9.50528	9.97362
Mtr.15653.1.S1_at	56.0687	29.399	38.7286
Mtr.15654.1.S1_at	7.4452	8.55856	5.57923
Mtr.15655.1.S1_at	83.3126	124.675	135.598
Mtr.15656.1.S1_at	417.022	407.413	423.978
Mtr.15657.1.S1_at	97.1179	79.4627	114.399
Mtr.15658.1.S1_at	7.5153	8.72629	8.19901
Mtr.15659.1.S1_at	8.92012	7.96668	8.89921
Mtr.1566.1.S1_at	75.8134	196.005	183.334
Mtr.15660.1.S1_at	2806.89	2185.68	2070.79
Mtr.15661.1.S1_at	568.534	644.446	593.895
Mtr.15662.1.S1_s_at	2349.81	2666.94	2642.45
Mtr.15663.1.S1_at	7.73585	5.9678	7.21259
Mtr.15664.1.S1_at	9.99131	6.67079	10.5186
Mtr.15665.1.S1_at	18.5977	14.8306	17.65
Mtr.15666.1.S1_at	6.66288	6.82887	8.00269
Mtr.15667.1.S1_at	10.3494	8.53046	9.18093
Mtr.15668.1.S1_at	8.23562	8.75307	9.45643
Mtr.15669.1.S1_at	8.49267	6.48351	6.38988
Mtr.1567.1.S1_at	19.6108	62.1029	73.8681
Mtr.15670.1.S1_at	9.97902	11.5122	10.3414
Mtr.15671.1.S1_at	8.64037	7.76257	9.56323
Mtr.15672.1.S1_at	10.2949	7.22802	5.87153
Mtr.15673.1.S1_at	303.812	226.824	210.882
Mtr.15674.1.S1_x_at	14.0909	11.5699	11.1098
Mtr.15675.1.S1_x_at	10.6046	15.4178	13.2472
Mtr.15677.1.S1_at	8.73992	6.52247	6.77147
Mtr.15678.1.S1_s_at	4889.68	5522	6170.86
Mtr.15679.1.S1_s_at	588.461	662.858	627.81
Mtr.1568.1.S1_at	75.8146	100.797	99.6565
Mtr.15681.1.S1_at	889.351	774.381	765.906
Mtr.15682.1.S1_at	6.07538	6.40361	6.01939
Mtr.15682.1.S1_x_at	6.19366	5.73122	6.31009
Mtr.15683.1.S1_at	290.494	286.601	299.74
Mtr.15684.1.S1_at	11.665	8.56598	7.32305
Mtr.15685.1.S1_x_at	95.2382	113.104	125.38
Mtr.15687.1.S1_at	8.78127	8.19946	8.30667
Mtr.15689.1.S1_at	6.46211	6.22742	5.42603
Mtr.15689.1.S1_x_at	7.78528	7.87786	6.55132
Mtr.1569.1.S1_at	19.2102	21.5226	21.1493
Mtr.15690.1.S1_at	8.91708	6.09955	6.19992
Mtr.15691.1.S1_at	14.0888	9.77773	9.27584
Mtr.15692.1.S1_at	8.33297	7.41431	6.86088
Mtr.15694.1.S1_at	44.427	87.3752	76.8299
Mtr.15695.1.S1_at	220.824	124.973	137.735
Mtr.15696.1.S1_at	8.0857	5.20357	6.12327
Mtr.15697.1.S1_s_at	6.24152	6.43257	6.00735
Mtr.15698.1.S1_at	6.17578	7.21914	6.37008
Mtr.15699.1.S1_at	8.9479	9.22802	9.37105
Mtr.157.1.S1_at	12.8239	9.35159	10.8334
Mtr.1570.1.S1_at	10.522	10.0288	8.75216
Mtr.15700.1.S1_at	8.57953	7.75582	6.65637
Mtr.15701.1.S1_at	15.3435	8.4455	12.5375
Mtr.15702.1.S1_at	7.95222	7.46019	6.34253
Mtr.15702.1.S1_s_at	178.085	217.948	192.186
Mtr.15703.1.S1_at	20.4686	13.6969	14.3929
Mtr.15704.1.S1_at	17.5578	14.0744	11.8711
Mtr.15705.1.S1_at	8.30487	7.63322	7.29225
Mtr.15706.1.S1_at	10.4253	11.5817	8.7876
Mtr.15707.1.S1_at	998.098	876.086	827.955
Mtr.15708.1.S1_at	286.63	356.489	371.5
Mtr.15709.1.S1_x_at	30.6822	24.851	25.1963
Mtr.1571.1.S1_at	31.4627	29.6663	32.6618
Mtr.15710.1.S1_at	456.872	374.65	307.03
Mtr.15711.1.S1_at	410.076	344.663	329.681
Mtr.15712.1.S1_at	19.6744	9.4633	9.70898
Mtr.15713.1.S1_at	7.80464	6.64182	8.40157
Mtr.15714.1.S1_s_at	65.9362	73.3416	78.1179
Mtr.15715.1.S1_at	202.348	228.296	231.593
Mtr.15716.1.S1_at	137.728	136.369	130.525
Mtr.15717.1.S1_at	283.838	194.507	335.807
Mtr.15718.1.S1_at	14.7084	9.29481	10.8655
Mtr.15719.1.S1_at	63.6726	46.081	62.4201
Mtr.1572.1.S1_at	959.414	950.868	881.52
Mtr.15720.1.S1_at	7.10124	8.00667	7.21259
Mtr.15721.1.S1_at	6.47392	7.57217	5.74613
Mtr.15722.1.S1_at	9.70549	7.97271	8.35056
Mtr.15723.1.S1_at	5.78493	7.99371	6.08406
Mtr.15723.1.S1_x_at	7.21325	7.2057	6.7599
Mtr.15724.1.S1_at	12.9061	11.8281	11.9605
Mtr.15726.1.S1_x_at	5.4671	7.16046	5.57561
Mtr.15727.1.S1_at	9.62577	8.07626	7.93996
Mtr.15728.1.S1_x_at	7.05381	6.61581	7.57078
Mtr.15729.1.S1_at	184.813	217.505	193.477
Mtr.1573.1.S1_at	12.8378	13.2607	13.742
Mtr.15730.1.S1_at	7.55228	8.21728	7.34025
Mtr.15731.1.S1_at	7.09125	6.06394	6.03405
Mtr.15732.1.S1_at	19.1912	11.3532	12.4815
Mtr.15733.1.S1_at	8924.28	8941.12	9091.26
Mtr.15734.1.S1_at	7.3437	7.24248	5.75079
Mtr.15735.1.S1_at	9.51343	11.7066	11.0419
Mtr.15736.1.S1_at	406.254	335.272	277.394
Mtr.15737.1.S1_at	87.1062	132.271	120.531
Mtr.15738.1.S1_at	18.266	47.3985	52.518
Mtr.15739.1.S1_at	211.507	159.218	119.664
Mtr.15739.1.S1_s_at	153.406	170.408	140.844
Mtr.1574.1.S1_at	6.66156	7.07344	7.72196
Mtr.15740.1.S1_at	5.87156	10.562	10.4922
Mtr.15741.1.S1_s_at	348.223	366.033	361.715
Mtr.15742.1.S1_at	181.812	154.763	137.142
Mtr.15743.1.S1_at	91.2102	70.0368	66.9089
Mtr.15744.1.S1_at	573.304	868.814	762.314
Mtr.15745.1.S1_at	9.26995	7.61349	8.30667
Mtr.15746.1.S1_at	393.285	362.292	377.07
Mtr.15748.1.S1_at	44.0173	57.7004	51.4518
Mtr.15749.1.S1_at	9.21966	10.5045	11.1911
Mtr.1575.1.S1_at	186.38	246.872	219.824
Mtr.15750.1.S1_at	108.309	114.599	110.131
Mtr.15751.1.S1_x_at	71.0314	54.0286	65.4597
Mtr.15753.1.S1_s_at	11.2554	20.7722	16.5053
Mtr.15754.1.S1_s_at	227.979	135.727	136.384
Mtr.15756.1.S1_at	9.00187	9.46683	7.31914
Mtr.15756.1.S1_s_at	6.67725	6.75393	7.39359
Mtr.15757.1.S1_s_at	12.1001	9.58544	11.0783
Mtr.15758.1.S1_at	26.1403	30.8049	29.0883
Mtr.15759.1.S1_x_at	11.083	17.4295	15.2687
Mtr.1576.1.S1_at	177.341	135.596	179.065
Mtr.15761.1.S1_at	2355.01	2337.03	2400.86
Mtr.15762.1.S1_at	8.72931	9.06954	8.43637
Mtr.15763.1.S1_at	109.254	194.135	182.155
Mtr.15764.1.S1_at	7.76946	6.93696	7.45485
Mtr.15765.1.S1_at	62.0465	113.765	137.637
Mtr.15766.1.S1_at	9.34314	6.10887	7.76468
Mtr.15767.1.S1_at	15.4062	45.9864	45.7942
Mtr.15769.1.S1_at	837.738	995.596	734.245
Mtr.1577.1.S1_s_at	361.346	1001.68	1080.65
Mtr.15770.1.S1_at	364.434	344.123	302.24
Mtr.15771.1.S1_at	8.30413	9.28222	8.85115
Mtr.15772.1.S1_at	1201.83	1656.2	2027.44
Mtr.15773.1.S1_at	53.8851	133.434	110.452
Mtr.15774.1.S1_at	9.04343	6.53383	7.51795
Mtr.15775.1.S1_at	4698.54	6371.13	5739.58
Mtr.15777.1.S1_at	428.748	414.546	476.009
Mtr.15778.1.S1_at	10.9194	7.88313	10.6443
Mtr.15779.1.S1_at	63.4686	58.1905	48.7895
Mtr.1578.1.S1_at	76.291	122.543	141.975
Mtr.15780.1.S1_at	6.73869	5.67066	5.90279
Mtr.15781.1.S1_at	10.7552	11.6793	13.121
Mtr.15782.1.S1_at	7.93211	8.5495	7.84104
Mtr.15784.1.S1_at	9.08991	7.97688	7.81546
Mtr.15785.1.S1_at	148.997	173.598	148.713
Mtr.15786.1.S1_at	15.2215	9.80709	9.68379
Mtr.15787.1.S1_at	32.7325	44.0211	44.4747
Mtr.15788.1.S1_at	8.81011	7.23596	5.92435
Mtr.15789.1.S1_at	411.286	428.283	560.74
Mtr.1579.1.S1_at	82.3908	144.472	150.94
Mtr.15791.1.S1_at	1556.21	1233.64	995.138
Mtr.15792.1.S1_at	9.07673	9.98001	10.5918
Mtr.15793.1.S1_at	70.6822	74.2565	28.5948
Mtr.15794.1.S1_at	11.7958	8.55366	9.94388
Mtr.15795.1.S1_at	22.3986	20.6695	24.9449
Mtr.15796.1.S1_at	10.8029	11.8426	9.39614
Mtr.15797.1.S1_at	10.7483	9.36006	12.1306
Mtr.15799.1.S1_at	429.847	546.439	488.46
Mtr.158.1.S1_at	23.4258	16.6524	18.5587
Mtr.15800.1.S1_at	144.941	127.312	118.34
Mtr.15800.1.S1_s_at	37.4436	60.6642	70.1899
Mtr.15801.1.S1_at	10.438	7.76084	9.28085
Mtr.15802.1.S1_at	9.82151	8.55856	9.36281
Mtr.15803.1.S1_at	9.03243	6.946	7.24532
Mtr.15804.1.S1_at	9.43157	10.8672	9.91634
Mtr.15805.1.S1_at	98.8498	100.617	91.9357
Mtr.15806.1.S1_s_at	8.57485	6.77833	7.72096
Mtr.15807.1.S1_at	11.1498	10.9948	10.329
Mtr.15808.1.S1_at	18.3461	12.776	17.1327
Mtr.15809.1.S1_at	216.386	140.423	134.791
Mtr.1581.1.S1_at	9.38159	8.32144	8.07947
Mtr.15810.1.S1_at	1014.1	1186.33	1211.11
Mtr.15811.1.S1_at	593.773	606.084	486.25
Mtr.15812.1.S1_at	1911.92	1612.07	1370.2
Mtr.15813.1.S1_at	98.5579	49.2662	50.9586
Mtr.15814.1.S1_x_at	7.5276	7.42097	6.5697
Mtr.15816.1.S1_at	8.368	8.31143	8.57357
Mtr.15817.1.S1_at	11.287	15.7121	19.1399
Mtr.15818.1.S1_at	5.79126	5.18725	6.87232
Mtr.15818.1.S1_x_at	7.76474	12.5607	8.05715
Mtr.15819.1.S1_x_at	3162.79	2538.78	2494.23
Mtr.1582.1.S1_at	1935.4	1522.96	1549.07
Mtr.15821.1.S1_at	1995.14	2023.28	1707.36
Mtr.15822.1.S1_x_at	68.4564	47.4065	60.6413
Mtr.15823.1.S1_x_at	4.75872	5.7283	5.48556
Mtr.15825.1.S1_at	9.58564	6.10792	7.95593
Mtr.15825.1.S1_x_at	10.1249	8.35823	8.93053
Mtr.15826.1.S1_at	420.835	403.234	426.404
Mtr.15828.1.S1_s_at	6.03797	4.8725	6.33208
Mtr.15829.1.S1_at	32.941	22.6957	14.6699
Mtr.1583.1.S1_at	7.88455	6.15855	6.45027
Mtr.1583.1.S1_s_at	12.7004	64.2636	78.3817
Mtr.15830.1.S1_at	9.59491	8.90728	10.2905
Mtr.15831.1.S1_s_at	696.605	722.97	710.781
Mtr.15832.1.S1_at	8.13305	9.11926	7.87971
Mtr.15833.1.S1_at	11.421	8.81191	10.3082
Mtr.15834.1.S1_at	6.23288	8.81803	9.03285
Mtr.15835.1.S1_x_at	7.38033	7.32189	8.75711
Mtr.15836.1.S1_at	2941.05	2671.41	3022.03
Mtr.15837.1.S1_at	4788.66	5154.96	5486.88
Mtr.15839.1.S1_s_at	73.4307	151.646	245.809
Mtr.1584.1.S1_at	495.446	701.892	656.145
Mtr.15840.1.S1_x_at	6.23946	5.39276	7.12034
Mtr.15843.1.S1_at	270.274	250.468	248.318
Mtr.15844.1.S1_at	14.1885	12.9978	11.3766
Mtr.15845.1.S1_at	20.5331	15.1355	22.6136
Mtr.15846.1.S1_at	38.4979	27.1445	25.7146
Mtr.15847.1.S1_at	55.6477	51.2332	37.7278
Mtr.15848.1.S1_at	13.0302	14.1696	14.858
Mtr.15849.1.S1_at	388.493	474.325	434.159
Mtr.1585.1.S1_at	6.62048	20.0042	21.6892
Mtr.15850.1.S1_at	1843.1	2013.67	2215.22
Mtr.15851.1.S1_at	10.0744	8.13214	9.12754
Mtr.15852.1.S1_at	26.6073	24.1519	22.9148
Mtr.15853.1.S1_at	502.969	539.145	511.279
Mtr.15854.1.S1_x_at	6.10209	7.37463	6.94265
Mtr.15856.1.S1_x_at	128.129	153.126	131.424
Mtr.15857.1.S1_at	29.4618	25.0022	29.8916
Mtr.15858.1.S1_at	15.0047	13.6717	13.2693
Mtr.15859.1.S1_s_at	20.6087	13.124	12.0719
Mtr.1586.1.S1_at	29.1553	39.87	60.9935
Mtr.15860.1.S1_s_at	6.54541	5.6777	5.81283
Mtr.15862.1.S1_at	10.6883	8.19417	8.37562
Mtr.15863.1.S1_at	6.12271	7.53214	6.89452
Mtr.15864.1.S1_at	6.99527	9.09043	8.66653
Mtr.15865.1.S1_at	8.31354	7.59354	8.80866
Mtr.15866.1.S1_at	315.119	309.521	331.861
Mtr.15867.1.S1_at	35.2649	81.234	72.6008
Mtr.15869.1.S1_at	7.32085	6.46666	6.58749
Mtr.1587.1.S1_at	7.33646	6.74907	6.01939
Mtr.15870.1.S1_at	312.361	317.15	264.641
Mtr.15871.1.S1_at	18.2185	11.9673	14.2026
Mtr.15872.1.S1_at	12.3448	10.8322	9.9755
Mtr.15873.1.S1_at	3093.69	3852.1	3710.93
Mtr.15874.1.S1_at	152.579	173.513	168.162
Mtr.15874.1.S1_s_at	276.776	267.767	266.598
Mtr.15876.1.S1_at	17.7459	14.1306	13.0292
Mtr.15877.1.S1_at	48.541	38.9988	31.5317
Mtr.15877.1.S1_s_at	270.545	278.641	258.973
Mtr.15878.1.S1_at	8.50461	6.89763	6.56453
Mtr.15878.1.S1_x_at	8.52076	7.41691	6.85245
Mtr.15879.1.S1_s_at	7.77115	9.09043	9.73382
Mtr.1588.1.S1_s_at	5.63887	7.86789	5.48556
Mtr.15880.1.S1_at	1132.15	1064.64	993.928
Mtr.15882.1.S1_at	29.4089	30.0985	23.3568
Mtr.15883.1.S1_at	10.2815	7.3089	7.68485
Mtr.15884.1.S1_at	27.329	18.7608	17.8308
Mtr.15885.1.S1_at	179.36	301.359	277.217
Mtr.15886.1.S1_at	1021.09	1173.79	1107.26
Mtr.15887.1.S1_at	7.50372	6.35556	7.00092
Mtr.15888.1.S1_at	194.661	239.054	213.491
Mtr.15889.1.S1_at	7.16729	9.48466	7.44607
Mtr.1589.1.S1_at	6.3283	6.47073	6.74037
Mtr.15890.1.S1_at	52.0816	49.4899	63.6652
Mtr.15891.1.S1_at	205.26	247.128	289.883
Mtr.15892.1.S1_at	9.63283	7.03529	9.53086
Mtr.15893.1.S1_at	72.3615	118.859	98.1438
Mtr.15895.1.S1_s_at	30.8973	39.8005	41.3909
Mtr.15896.1.S1_at	8.23733	8.94885	8.82453
Mtr.15897.1.S1_at	7.58217	6.83712	8.03654
Mtr.15898.1.S1_s_at	465.955	543.089	586.446
Mtr.15899.1.S1_at	13.2492	30.6364	15.6219
Mtr.159.1.S1_at	7.0727	7.69239	9.93472
Mtr.1590.1.S1_at	33.6465	32.8065	38.6159
Mtr.15901.1.S1_at	7.57107	14.5589	11.7333
Mtr.15902.1.S1_at	11.5703	8.79627	10.6963
Mtr.15903.1.S1_s_at	6.22681	4.86397	5.42817
Mtr.15904.1.S1_at	8.9942	10.9223	12.1709
Mtr.15905.1.S1_at	24.8503	18.3078	21.9081
Mtr.15907.1.S1_at	8.23733	6.99872	7.10258
Mtr.15908.1.S1_at	23.5245	14.2883	15.4252
Mtr.15909.1.S1_at	11.8649	8.15008	8.63804
Mtr.1591.1.S1_s_at	7.11867	6.20719	7.03637
Mtr.15910.1.S1_at	8.73413	6.56059	6.81858
Mtr.15911.1.S1_at	10.164	10.2905	11.5139
Mtr.15912.1.S1_s_at	529.508	579.576	590.584
Mtr.15913.1.S1_at	7.52327	6.92961	6.53486
Mtr.15914.1.S1_at	2419.41	2925.24	2877.08
Mtr.15915.1.S1_at	599.538	593.105	589.265
Mtr.15916.1.S1_at	12.519	9.65138	9.5157
Mtr.15917.1.S1_at	5.75775	6.25578	6.88918
Mtr.15918.1.S1_s_at	43.2707	32.3559	34.3887
Mtr.15919.1.S1_at	7.15153	7.6179	7.4778
Mtr.1592.1.S1_at	9.9601	12.1473	11.1278
Mtr.1592.1.S1_s_at	76.2547	140.951	137.557
Mtr.15920.1.S1_at	401.929	408.413	429.669
Mtr.15921.1.S1_at	735.782	935.746	903.529
Mtr.15922.1.S1_at	293.058	334.969	338.009
Mtr.15923.1.S1_at	41.3094	34.4756	31.3387
Mtr.15924.1.S1_at	17.1424	17.1644	20.4611
Mtr.15925.1.S1_at	967.669	966.342	1000.76
Mtr.15927.1.S1_at	437.454	473.921	453.088
Mtr.15928.1.S1_at	287.934	185.577	170.926
Mtr.15929.1.S1_at	1532.81	1923.02	2173.92
Mtr.1593.1.S1_at	7.13748	9.02863	7.06073
Mtr.15931.1.S1_at	9.72047	6.89201	7.0849
Mtr.15932.1.S1_at	21.6202	42.1866	30.2194
Mtr.15934.1.S1_at	6.38039	6.2326	6.51784
Mtr.15935.1.S1_at	817.257	754.217	763.431
Mtr.15936.1.S1_at	7.60614	8.83713	9.47501
Mtr.15937.1.S1_at	702.661	840.412	946.272
Mtr.15938.1.S1_at	987.434	1153.56	1181.89
Mtr.15939.1.S1_at	11.0429	8.47468	8.00652
Mtr.15940.1.S1_at	7.22308	7.41256	7.92258
Mtr.15941.1.S1_at	40.8308	99.4265	107.405
Mtr.15942.1.S1_at	4.84569	5.58666	5.85576
