Probeset	Nod_04dpi_1	Nod_04dpi_2	Nod_04dpi_3
Mtr.20119.1.S1_at	1333.59	1375.3	1345.75
Mtr.2012.1.S1_at	78.0024	79.1002	61.1829
Mtr.20120.1.S1_at	56.0929	63.6239	93.2766
Mtr.20121.1.S1_s_at	391.656	373.302	328.978
Mtr.20122.1.S1_at	23.4918	18.1635	31.3863
Mtr.20123.1.S1_at	100.274	108.058	128.464
Mtr.20124.1.S1_at	165.967	68.1778	92.4478
Mtr.20125.1.S1_at	8.2614	6.7342	9.27266
Mtr.20126.1.S1_at	57.4683	40.0692	47.157
Mtr.20127.1.S1_at	8.36116	7.79207	7.10656
Mtr.20128.1.S1_at	8.56632	9.16418	9.96941
Mtr.20129.1.S1_at	707.729	750.682	832.032
Mtr.2013.1.S1_s_at	354.132	223.402	248.252
Mtr.20131.1.S1_at	8.17511	10.0178	8.46768
Mtr.20132.1.S1_at	257.601	243.408	241.924
Mtr.20133.1.S1_at	5.11721	5.86468	5.64428
Mtr.20134.1.S1_at	10.5993	9.09498	12.9395
Mtr.20135.1.S1_at	9.09206	9.5098	11.021
Mtr.20136.1.S1_at	7.91826	10.4755	7.64967
Mtr.20137.1.S1_at	8.43258	7.29003	8.36546
Mtr.20138.1.S1_at	7.70849	8.33018	7.98499
Mtr.20138.1.S1_x_at	9.54792	8.13107	8.11349
Mtr.2014.1.S1_at	5.63759	5.69894	6.75503
Mtr.20140.1.S1_at	5.91661	6.47176	6.37475
Mtr.20141.1.S1_at	798.887	844.757	933.252
Mtr.20142.1.S1_at	8.05112	7.04601	7.45515
Mtr.20143.1.S1_at	7.60301	9.12905	9.10399
Mtr.20144.1.S1_at	1344.65	678.901	851.826
Mtr.20146.1.S1_at	373.773	552.767	518.736
Mtr.20147.1.S1_s_at	8.34674	6.88553	8.15428
Mtr.20148.1.S1_x_at	8.61442	10.2447	8.42855
Mtr.20149.1.S1_at	14.1739	17.2284	22.3733
Mtr.2015.1.S1_at	133.255	159.83	156.717
Mtr.20150.1.S1_at	308.985	216.086	252.601
Mtr.20151.1.S1_at	34.1586	35.0612	34.5238
Mtr.20152.1.S1_at	10.6665	10.6774	10.8807
Mtr.20153.1.S1_at	9.2225	9.73891	8.94569
Mtr.20154.1.S1_x_at	5.71359	5.33123	6.30344
Mtr.20155.1.S1_at	6.37611	7.89345	7.4227
Mtr.20156.1.S1_s_at	7.27148	6.7699	7.10049
Mtr.20157.1.S1_at	7.19392	7.28408	6.79313
Mtr.20158.1.S1_s_at	5.95424	6.46948	6.32869
Mtr.20159.1.S1_s_at	7.13861	6.41693	6.19413
Mtr.2016.1.S1_at	207.467	164.945	196.451
Mtr.20160.1.S1_at	667.877	674.529	616.278
Mtr.20160.1.S1_s_at	287.767	325.003	252.482
Mtr.20161.1.S1_at	38.2291	32.9181	22.0561
Mtr.20163.1.S1_at	16.7524	21.9567	17.8097
Mtr.20164.1.S1_at	7.9782	7.67388	7.04383
Mtr.20165.1.S1_s_at	6.72088	5.43903	6.24956
Mtr.20167.1.S1_at	189.407	177.375	170.369
Mtr.20168.1.S1_s_at	190.922	190.612	202.202
Mtr.20169.1.S1_at	12.3945	12.5384	9.97202
Mtr.2017.1.S1_at	14.9333	13.6398	14.2083
Mtr.20170.1.S1_at	14.1185	12.8238	12.4658
Mtr.20171.1.S1_at	109.982	127.83	137.655
Mtr.20172.1.S1_at	2657.6	1846.18	2326.79
Mtr.20173.1.S1_at	596.518	532.402	516.229
Mtr.20174.1.S1_at	591.024	695.434	763.229
Mtr.20175.1.S1_at	13.5782	12.7699	12.7117
Mtr.20176.1.S1_at	6.66504	8.38285	6.63364
Mtr.20178.1.S1_at	8.35044	9.02418	9.08818
Mtr.20179.1.S1_at	24.3118	30.1281	30.1341
Mtr.20180.1.S1_at	246.672	180.16	188.764
Mtr.20181.1.S1_at	5.09808	5.59548	5.63757
Mtr.20181.1.S1_s_at	41.2364	41.37	58.238
Mtr.20182.1.S1_at	569.642	512.705	489.864
Mtr.20183.1.S1_at	56.7025	96.7404	148.064
Mtr.20183.1.S1_s_at	51.6017	83.4496	98.8172
Mtr.20184.1.S1_s_at	1135.7	1014.16	923.309
Mtr.20185.1.S1_at	1475.54	503.263	1363.51
Mtr.20185.1.S1_x_at	1750.41	625.592	1693.4
Mtr.20186.1.S1_at	21.5472	26.1018	24.8406
Mtr.20187.1.S1_at	8139.77	7636.81	9728.88
Mtr.20187.1.S1_x_at	4473.89	4206.94	5336.64
Mtr.20188.1.S1_s_at	234.756	248.782	267.169
Mtr.20189.1.S1_at	7.77177	8.40508	7.84235
Mtr.2019.1.S1_at	82.973	105.32	112.636
Mtr.20190.1.S1_at	165.865	147.353	154.066
Mtr.20192.1.S1_x_at	9.02776	8.34894	9.71463
Mtr.20193.1.S1_at	5.86268	7.44699	6.09832
Mtr.20193.1.S1_x_at	6.03278	6.41817	5.83714
Mtr.20194.1.S1_at	536.888	456.638	522.678
Mtr.20197.1.S1_at	7.98633	7.81903	9.20838
Mtr.20198.1.S1_at	230.355	319.666	544.135
Mtr.20199.1.S1_at	24.0623	13.6285	17.5214
Mtr.202.1.S1_at	323.348	385.772	335.396
Mtr.2020.1.S1_at	68.1193	44.6599	42.2932
Mtr.20200.1.S1_at	7.62873	9.92796	6.47601
Mtr.20201.1.S1_at	204.347	240.881	305.598
Mtr.20202.1.S1_at	394.728	364.375	362.69
Mtr.20203.1.S1_at	581.425	473.754	552.177
Mtr.20203.1.S1_s_at	664.54	542.335	601.054
Mtr.20204.1.S1_at	7.52072	7.04546	8.43101
Mtr.20205.1.S1_at	11.1959	11.1875	11.2049
Mtr.20206.1.S1_at	6.41463	7.23523	6.56461
Mtr.20206.1.S1_s_at	22.4353	23.6661	18.1206
Mtr.20207.1.S1_at	105.946	82.3879	70.9795
Mtr.20209.1.S1_at	184.863	137.024	145.074
Mtr.2021.1.S1_at	83.592	36.4295	25.5021
Mtr.20211.1.S1_at	6.42705	7.99604	7.5617
Mtr.20212.1.S1_s_at	1506.21	1332.14	1345.48
Mtr.20213.1.S1_at	16.8226	17.2083	17.7164
Mtr.20214.1.S1_at	333.102	390.514	351.438
Mtr.20215.1.S1_at	16.8017	16.7435	14.856
Mtr.20215.1.S1_s_at	2313.62	2345.38	2394.86
Mtr.20216.1.S1_x_at	6.92684	8.20368	6.82356
Mtr.20217.1.S1_at	26.8148	30.2907	45.4319
Mtr.20218.1.S1_at	5.99847	6.29199	6.38324
Mtr.20219.1.S1_at	31.8557	34.5388	25.9666
Mtr.2022.1.S1_at	100.085	70.6978	111.912
Mtr.20220.1.S1_at	19.5463	28.6302	26.2149
Mtr.20221.1.S1_at	7.80707	8.81775	9.31109
Mtr.20222.1.S1_s_at	525.78	478.445	424.457
Mtr.20223.1.S1_at	62.4089	74.6238	97.4294
Mtr.20224.1.S1_at	98.7786	127.385	114.203
Mtr.20225.1.S1_at	3197.68	2795.66	2747.02
Mtr.20226.1.S1_at	43.538	56.9615	44.4772
Mtr.20227.1.S1_at	65.6473	44.5277	36.7841
Mtr.20228.1.S1_at	456.598	75.6797	94.3347
Mtr.20229.1.S1_at	6.85306	8.4997	10.1665
Mtr.2023.1.S1_at	16.843	14.9946	22.7552
Mtr.20230.1.S1_at	6.59384	7.15504	6.77148
Mtr.20232.1.S1_at	544.351	113.897	148.09
Mtr.20233.1.S1_s_at	100.824	10.9276	15.3672
Mtr.20234.1.S1_at	29.3087	13.6152	21.873
Mtr.20235.1.S1_at	1453.96	1115.33	1100.55
Mtr.20237.1.S1_at	106.653	100.619	109.819
Mtr.20238.1.S1_at	32.4955	36.0855	31.5074
Mtr.20238.1.S1_s_at	13.2503	14.6711	16.042
Mtr.20239.1.S1_at	9.76011	14.4693	14.3259
Mtr.2024.1.S1_at	34.7363	36.2962	42.1696
Mtr.20240.1.S1_at	173.496	177.164	185.793
Mtr.20241.1.S1_s_at	7.70406	7.43609	7.38903
Mtr.20242.1.S1_at	8.10018	6.77752	7.52722
Mtr.20242.1.S1_s_at	229.561	263.061	240.174
Mtr.20242.1.S1_x_at	6.91112	6.86945	7.89459
Mtr.20243.1.S1_s_at	53.962	36.2489	41.1752
Mtr.20245.1.S1_at	87.0447	88.5663	78.7512
Mtr.20245.1.S1_s_at	109.901	132.101	113.353
Mtr.20247.1.S1_at	40.078	40.128	28.933
Mtr.20247.1.S1_s_at	70.334	60.9118	56.3558
Mtr.20248.1.S1_at	8.90254	8.57695	9.51153
Mtr.20248.1.S1_s_at	155.857	107.654	81.7051
Mtr.20249.1.S1_at	12.9669	14.1847	13.6474
Mtr.2025.1.S1_at	194.334	187.918	137.164
Mtr.20250.1.S1_s_at	40.1044	43.0354	44.9528
Mtr.20251.1.S1_at	6.78354	5.85798	6.18316
Mtr.20252.1.S1_at	25.0389	21.9625	22.1461
Mtr.20253.1.S1_at	10.0565	6.11296	7.4372
Mtr.20254.1.S1_at	7.51143	8.10659	9.62736
Mtr.20255.1.S1_s_at	8.77167	7.16271	7.73232
Mtr.20256.1.S1_at	7.23444	7.45373	6.75398
Mtr.20257.1.S1_at	9.31917	7.47174	7.70777
Mtr.20258.1.S1_x_at	6.72286	8.10659	8.83064
Mtr.20259.1.S1_at	6.53737	5.98261	6.03046
Mtr.20259.1.S1_x_at	6.26003	6.19636	5.3773
Mtr.2026.1.S1_at	49.584	24.3608	25.2346
Mtr.20260.1.S1_at	8.81195	11.473	9.47389
Mtr.20262.1.S1_at	8.25912	8.8651	8.06812
Mtr.20263.1.S1_s_at	19.8793	19.4448	23.2053
Mtr.20264.1.S1_at	16.0382	26.7931	25.8252
Mtr.20265.1.S1_at	371.607	523.094	542.538
Mtr.20266.1.S1_at	475.656	318.874	286.783
Mtr.20268.1.S1_at	174.817	192.907	230.347
Mtr.20269.1.S1_at	8.84447	13.1099	13.8161
Mtr.2027.1.S1_at	160.31	152.91	141.588
Mtr.20270.1.S1_at	570.44	551.885	551.276
Mtr.20271.1.S1_at	5.49784	5.67604	5.72019
Mtr.20272.1.S1_s_at	124.315	72.6109	168.928
Mtr.20273.1.S1_at	16.8017	16.1522	17.7294
Mtr.20274.1.S1_at	17.7457	8.34599	15.9972
Mtr.20275.1.S1_at	6.77156	5.64423	6.74094
Mtr.20276.1.S1_at	9.4259	7.93417	9.79889
Mtr.20277.1.S1_at	113.108	80.708	70.7947
Mtr.20277.1.S1_s_at	384.565	307.741	315.077
Mtr.20278.1.S1_at	5.605	6.98541	5.50571
Mtr.20279.1.S1_at	7.67577	7.76889	8.8665
Mtr.2028.1.S1_at	9.31553	9.48764	10.2666
Mtr.20280.1.S1_at	12.7	10.3565	12.4231
Mtr.20281.1.S1_at	223.587	195.605	194.958
Mtr.20282.1.S1_s_at	519.689	775.075	626.833
Mtr.20283.1.S1_s_at	560.6	561.168	520.544
Mtr.20284.1.S1_at	5.68633	6.7369	6.83014
Mtr.20284.1.S1_s_at	1711.02	1872.64	1635.41
Mtr.20285.1.S1_at	120.186	97.9364	94.6703
Mtr.20286.1.S1_at	7.03981	6.74617	6.77898
Mtr.20287.1.S1_at	11.8904	11.2677	9.34309
Mtr.20288.1.S1_at	436.183	442.994	442.056
Mtr.20289.1.S1_at	8.62488	12.3671	10.2595
Mtr.2029.1.S1_a_at	32.1447	20.9407	19.2961
Mtr.20290.1.S1_at	13.2478	15.2938	11.9871
Mtr.20292.1.S1_at	8.01278	9.19768	7.95989
Mtr.20293.1.S1_at	371.521	428.14	484.857
Mtr.20295.1.S1_at	6.60298	6.54606	8.63259
Mtr.20296.1.S1_at	6706.28	6981.43	6888.57
Mtr.20297.1.S1_at	16.0731	17.966	13.2169
Mtr.20298.1.S1_at	1099.76	891.5	963.105
Mtr.20299.1.S1_at	240.003	208.125	247.931
Mtr.203.1.S1_at	10.5791	8.68816	11.9757
Mtr.2030.1.S1_at	138.756	112.301	118.928
Mtr.20300.1.S1_at	28.5854	17.0734	16.5153
Mtr.20301.1.S1_at	9.6157	11.5102	8.95234
Mtr.20302.1.S1_at	7.39632	7.43316	6.17666
Mtr.20303.1.S1_at	1557.52	1656.49	1935.12
Mtr.20303.1.S1_s_at	1131.64	1100.21	1318.82
Mtr.20304.1.S1_at	813.627	860.477	1029.05
Mtr.20307.1.S1_x_at	18.2361	19.2113	16.4453
Mtr.20308.1.S1_at	8.62029	9.38211	9.03813
Mtr.20309.1.S1_at	388.672	437.216	384.697
Mtr.2031.1.S1_at	129.704	112.593	97.0106
Mtr.20310.1.S1_at	6.90028	8.99499	7.83555
Mtr.20310.1.S1_s_at	7.03696	6.53897	5.90303
Mtr.20311.1.S1_at	5.73096	5.83406	6.34846
Mtr.20312.1.S1_at	6.84018	6.62595	6.22229
Mtr.20313.1.S1_at	8.10483	9.67682	10.0376
Mtr.20314.1.S1_at	6.6084	7.19685	7.39594
Mtr.20315.1.S1_at	2028.34	1991.36	1747.54
Mtr.20316.1.S1_at	3431.17	3554.01	3084.41
Mtr.20317.1.S1_at	15.9445	21.4635	23.5415
Mtr.20318.1.S1_at	569.109	579.563	560.077
Mtr.20319.1.S1_at	2141.15	2061.26	1821.13
Mtr.2032.1.S1_at	228.431	261.883	259.712
Mtr.20320.1.S1_at	17.5798	20.6023	15.143
Mtr.20321.1.S1_at	36.8202	22.9252	23.8848
Mtr.20322.1.S1_at	250.506	258.782	236.732
Mtr.20323.1.S1_at	7.77873	10.9683	8.40025
Mtr.20324.1.S1_at	10.4781	8.25341	8.21598
Mtr.20325.1.S1_at	6.86079	6.74865	8.24011
Mtr.20326.1.S1_at	11.0481	10.4478	10.3029
Mtr.20327.1.S1_at	121.851	125.814	134.947
Mtr.20328.1.S1_at	5.67339	6.39849	6.49867
Mtr.20329.1.S1_at	5.87683	7.19701	8.50182
Mtr.2033.1.S1_at	6.99994	7.58185	6.7861
Mtr.20330.1.S1_at	8.24632	8.4246	7.60112
Mtr.20331.1.S1_at	8.16751	9.56221	10.6589
Mtr.20332.1.S1_at	91.4333	80.2771	87.991
Mtr.20333.1.S1_at	5.78145	6.24403	6.84825
Mtr.20334.1.S1_at	6.74422	7.37288	7.43023
Mtr.20335.1.S1_at	180.901	155.404	163.292
Mtr.20336.1.S1_at	5.77495	5.80101	5.39329
Mtr.20337.1.S1_at	80.424	83.2165	103.099
Mtr.20338.1.S1_s_at	7.09864	6.91952	7.63545
Mtr.20338.1.S1_x_at	5.95834	5.88663	5.56898
Mtr.20339.1.S1_s_at	19.6557	21.1892	18.6359
Mtr.2034.1.S1_at	419.751	323.09	310.14
Mtr.20340.1.S1_at	8.39772	8.34599	8.21397
Mtr.20344.1.S1_at	486.43	373.259	338.25
Mtr.20345.1.S1_at	14.2163	20.369	15.7133
Mtr.20346.1.S1_at	8.3428	10.1004	9.8271
Mtr.20347.1.S1_at	6.86765	6.44094	6.99052
Mtr.20347.1.S1_s_at	6.21672	6.69497	6.11306
Mtr.20348.1.S1_at	18.9393	21.1637	17.5963
Mtr.20349.1.S1_at	13.5355	14.2302	13.0742
Mtr.2035.1.S1_at	6.80606	6.76494	5.34049
Mtr.20350.1.S1_s_at	42.6643	77.7932	62.6817
Mtr.20351.1.S1_at	6.90126	5.9461	5.90303
Mtr.20352.1.S1_at	8.78839	7.95413	9.65101
Mtr.20353.1.S1_at	7.19645	9.36211	8.76986
Mtr.20354.1.S1_at	986.028	1028.35	1129.54
Mtr.20354.1.S1_x_at	1066.72	1221.4	1156.54
Mtr.20356.1.S1_at	5.96621	7.09619	7.30824
Mtr.20357.1.S1_at	6.88707	6.4544	6.76488
Mtr.20358.1.S1_at	73.8562	113.453	169.203
Mtr.2036.1.S1_at	18.7883	16.4783	18.2154
Mtr.20360.1.S1_at	15.0138	18.6561	19.4598
Mtr.20361.1.S1_at	7.81345	7.81705	8.90953
Mtr.20362.1.S1_at	8.86934	7.8997	9.7626
Mtr.20363.1.S1_at	8.43258	8.52109	10.1774
Mtr.20364.1.S1_at	2955.6	2312.11	2521.52
Mtr.20365.1.S1_at	6.90222	5.99619	7.99438
Mtr.20366.1.S1_at	6.4977	7.57735	8.37039
Mtr.20367.1.S1_at	7.48924	8.34599	8.14808
Mtr.20368.1.S1_at	977.198	1565.15	1576.72
Mtr.2037.1.S1_at	214.965	156.421	226.243
Mtr.20370.1.S1_at	5.87383	6.08621	6.86291
Mtr.20371.1.S1_at	10.7331	7.82069	6.95957
Mtr.20372.1.S1_at	33.4514	34.2933	36.761
Mtr.20373.1.S1_at	4368.87	4539.45	5409.25
Mtr.20374.1.S1_at	10.3121	8.74257	12.2524
Mtr.20375.1.S1_at	8.11025	8.28641	8.84047
Mtr.20376.1.S1_at	9.49299	7.66147	8.06812
Mtr.20377.1.S1_at	6.58797	6.97454	6.38676
Mtr.20377.1.S1_s_at	9.06605	7.65197	7.85083
Mtr.20378.1.S1_at	361.998	444.842	458.214
Mtr.2038.1.S1_at	14.9404	17.8405	15.7095
Mtr.20380.1.S1_at	5.73391	6.43972	6.63342
Mtr.20382.1.S1_at	6.46035	7.05736	6.24811
Mtr.20383.1.S1_at	6.93594	6.40492	6.54957
Mtr.20384.1.S1_at	6.39373	6.87541	5.53773
Mtr.20384.1.S1_s_at	7.06886	8.92214	9.43593
Mtr.20385.1.S1_at	11.8162	10.3308	11.7102
Mtr.20386.1.S1_s_at	5.88592	7.67506	6.40058
Mtr.20387.1.S1_at	7.68568	9.09349	8.18203
Mtr.20388.1.S1_s_at	5.50987	6.26885	5.32562
Mtr.20389.1.S1_at	8.38926	9.38821	8.90655
Mtr.2039.1.S1_at	20.5516	36.5279	40.2848
Mtr.20391.1.S1_at	2778.55	3412.55	3837
Mtr.20392.1.S1_at	5.87767	6.12202	6.03033
Mtr.20396.1.S1_at	225.724	245.381	254.844
Mtr.20397.1.S1_at	348.545	373.046	407.973
Mtr.20397.1.S1_s_at	653.791	769.414	766.713
Mtr.20398.1.S1_at	586.69	586.734	557.482
Mtr.20399.1.S1_at	7.12714	10.8939	9.0395
Mtr.204.1.S1_at	13.2652	11.816	10.8253
Mtr.2040.1.S1_at	1581.87	1372.27	1253.82
Mtr.20400.1.S1_at	16.9948	25.4802	14.4862
Mtr.20401.1.S1_at	7.41286	8.35378	8.98511
Mtr.20402.1.S1_at	6.78087	5.74405	7.37985
Mtr.20403.1.S1_at	84.9218	55.3572	108.938
Mtr.20405.1.S1_at	7.6909	8.90052	7.68591
Mtr.20405.1.S1_x_at	8.60711	6.96558	7.62708
Mtr.20407.1.S1_at	90.4588	146.552	170.357
Mtr.20408.1.S1_s_at	124.052	134.135	163.34
Mtr.20409.1.S1_at	362.31	534.786	574.184
Mtr.2041.1.S1_at	456.969	432.183	411.964
Mtr.20410.1.S1_at	8.57013	9.84035	9.72642
Mtr.20411.1.S1_at	8.75245	9.28488	10.88
Mtr.20412.1.S1_at	6.70147	9.228	6.06368
Mtr.20413.1.S1_at	637.089	446.229	416.206
Mtr.20414.1.S1_at	19.1874	16.0759	19.5894
Mtr.20415.1.S1_at	7.74746	9.66654	7.97844
Mtr.20416.1.S1_at	9.14109	9.39942	10.9895
Mtr.20418.1.S1_at	16.4743	21.0337	19.3237
Mtr.20419.1.S1_at	7.38779	9.69061	8.16071
Mtr.2042.1.S1_at	52.3689	53.744	51.3617
Mtr.20420.1.S1_at	9.74385	16.5065	11.8268
Mtr.20421.1.S1_s_at	5.40518	5.45019	5.12947
Mtr.20422.1.S1_s_at	71.3481	58.8772	64.3134
Mtr.20423.1.S1_at	7.70022	9.20879	9.31259
Mtr.20424.1.S1_at	41.1305	39.2331	37.8316
Mtr.20425.1.S1_at	1670.58	665.748	927.71
Mtr.20426.1.S1_at	9.49213	8.77961	12.0601
Mtr.20427.1.S1_at	8.34817	10.1718	8.35633
Mtr.20428.1.S1_x_at	5.74322	6.53862	7.23285
Mtr.20429.1.S1_x_at	6.83116	6.48517	6.40971
Mtr.2043.1.S1_at	7.97698	10.3629	10.0495
Mtr.20430.1.S1_at	6.09698	6.90304	7.7887
Mtr.20432.1.S1_x_at	13.0984	13.5487	12.5877
Mtr.20436.1.S1_at	6.45938	6.49696	5.74733
Mtr.20437.1.S1_at	6.85662	6.62507	6.70778
Mtr.20438.1.S1_at	169.22	202.937	62.7685
Mtr.20439.1.S1_at	18.4655	19.5552	17.281
Mtr.2044.1.S1_at	55.9715	41.6382	48.5465
Mtr.2044.1.S1_s_at	80.8051	72.8172	84.2244
Mtr.20440.1.S1_at	7.23474	6.12314	7.04027
Mtr.20441.1.S1_at	6.88873	8.0377	7.04548
Mtr.20442.1.S1_at	8.04044	8.06903	8.19397
Mtr.20443.1.S1_at	5.78237	5.37931	6.96903
Mtr.20444.1.S1_at	5.88454	8.14884	8.06812
Mtr.20448.1.S1_at	11.5958	15.1344	11.5585
Mtr.20449.1.S1_at	10.7472	12.7943	12.2602
Mtr.2045.1.S1_at	247.881	203.135	184.906
Mtr.20450.1.S1_at	40.0499	62.0116	62.5424
Mtr.20453.1.S1_at	931.112	1124.04	1200.56
Mtr.20455.1.S1_at	47.2867	61.5906	48.1164
Mtr.20456.1.S1_at	11.6355	9.91223	12.1196
Mtr.20457.1.S1_s_at	6.46961	6.23044	8.63027
Mtr.20458.1.S1_at	6.93053	6.00827	6.3514
Mtr.20458.1.S1_x_at	6.14862	6.51267	5.31389
Mtr.20459.1.S1_at	7.41946	6.84807	8.29417
Mtr.2046.1.S1_at	84.5182	18.6123	27.6425
Mtr.20461.1.S1_s_at	5.88674	6.28836	6.73375
Mtr.20462.1.S1_s_at	8.22297	8.96507	7.53441
Mtr.20463.1.S1_s_at	8.7774	10.646	10.8412
Mtr.20464.1.S1_x_at	456.439	92.3959	222.211
Mtr.20465.1.S1_at	827.894	748.277	1146.96
Mtr.20466.1.S1_at	61.655	62.9529	63.1272
Mtr.20467.1.S1_at	77.9169	81.8267	71.8544
Mtr.20468.1.S1_at	13.0996	12.1919	13.2034
Mtr.20469.1.S1_at	7.16527	8.34278	6.54243
Mtr.2047.1.S1_at	464.984	404.109	438.77
Mtr.20470.1.S1_at	68.98	63.7371	71.4594
Mtr.20470.1.S1_s_at	229.922	216.384	245.08
Mtr.20471.1.S1_at	115.826	136.085	138.483
Mtr.20472.1.S1_at	5.99953	5.20915	5.12317
Mtr.20473.1.S1_at	178.395	176.031	136.863
Mtr.20474.1.S1_at	7.2571	7.23153	6.46533
Mtr.20475.1.S1_at	784.099	803.821	784.214
Mtr.20476.1.S1_at	5.96651	9.64212	7.15643
Mtr.20477.1.S1_at	9.64427	10.5004	12.0827
Mtr.20478.1.S1_at	12.1715	10.6736	11.0579
Mtr.20479.1.S1_at	125.602	140.756	121.007
Mtr.2048.1.S1_at	30.8487	33.9403	30.1891
Mtr.20480.1.S1_at	6.75426	6.76239	6.94122
Mtr.20481.1.S1_at	1713.71	1780.17	1785.35
Mtr.20483.1.S1_at	11163.6	10325.8	9770.04
Mtr.20484.1.S1_at	2283.77	2271.02	2282.58
Mtr.20485.1.S1_at	6.7426	5.59609	5.94145
Mtr.20486.1.S1_at	216.619	151.017	210.735
Mtr.20487.1.S1_at	1166.48	1019.66	1175.45
Mtr.20488.1.S1_at	175.562	189.244	216.442
Mtr.20489.1.S1_at	166.186	180.662	163.994
Mtr.2049.1.S1_at	5.30082	6.38	6.51406
Mtr.20490.1.S1_at	11.3997	10.7532	11.2156
Mtr.20491.1.S1_at	11.5136	11.7544	8.90687
Mtr.20492.1.S1_at	18.4117	20.099	27.6268
Mtr.20493.1.S1_at	6.71239	6.69827	8.49519
Mtr.20494.1.S1_at	6.54224	5.82468	5.68536
Mtr.20495.1.S1_at	11.5028	16.8212	9.98604
Mtr.20496.1.S1_at	1092.43	957.11	899.875
Mtr.20497.1.S1_s_at	1125.71	954.243	870.995
Mtr.20498.1.S1_at	16.0471	11.0024	12.882
Mtr.20499.1.S1_at	93.7275	74.9394	88.3083
Mtr.205.1.S1_at	6878.81	5839.54	6233.14
Mtr.2050.1.S1_at	19.6379	15.6731	15.4799
Mtr.20502.1.S1_at	186.077	154.258	141.103
Mtr.20504.1.S1_at	864.189	914.934	1059.22
Mtr.20505.1.S1_at	1183.04	1360.7	1548.29
Mtr.20506.1.S1_at	14.3561	17.9615	14.2891
Mtr.20506.1.S1_x_at	13.2185	17.6374	14.778
Mtr.20507.1.S1_at	6.25092	6.31824	6.12928
Mtr.20507.1.S1_x_at	6.26766	6.23016	5.73572
Mtr.20508.1.S1_s_at	411.724	285.398	260.892
Mtr.20509.1.S1_at	13.7851	13.6506	13.2733
Mtr.20509.1.S1_s_at	6.11795	6.34297	7.0715
Mtr.2051.1.S1_s_at	55.4338	57.8649	49.2842
Mtr.20510.1.S1_at	8.24389	8.10358	9.25579
Mtr.20511.1.S1_s_at	9.55708	8.99768	8.18784
Mtr.20513.1.S1_at	7.03958	6.42704	7.1731
Mtr.20514.1.S1_at	7.38411	6.92317	6.42185
Mtr.20515.1.S1_at	119.688	113.521	122.455
Mtr.20517.1.S1_at	72.0564	78.8682	78.7833
Mtr.20518.1.S1_at	322.6	373.794	302.018
Mtr.20519.1.S1_at	23.1687	26.6458	24.6495
Mtr.2052.1.S1_at	7.13769	7.30805	7.3188
Mtr.20520.1.S1_at	6.94634	7.28253	5.83393
Mtr.20520.1.S1_x_at	7.20432	7.39851	5.53761
Mtr.20521.1.S1_at	113.273	112.066	116.652
Mtr.20522.1.S1_at	6.97896	9.99966	7.76974
Mtr.20523.1.S1_at	27.4222	14.9946	23.8768
Mtr.20525.1.S1_at	8.0368	14.4033	7.09252
Mtr.20526.1.S1_at	8.15944	10.9923	8.14083
Mtr.20527.1.S1_at	11.2809	10.0944	8.70648
Mtr.20528.1.S1_at	12.2572	11.0115	12.6701
Mtr.20529.1.S1_at	8.62857	8.96414	10.6805
Mtr.2053.1.S1_at	57.4412	53.427	58.9795
Mtr.20530.1.S1_at	6.09081	6.93421	6.40335
Mtr.20530.1.S1_x_at	7.41719	7.25687	7.57057
Mtr.20531.1.S1_at	8.47624	8.84023	8.06341
Mtr.20532.1.S1_at	6.09081	6.04138	6.84171
Mtr.20533.1.S1_at	7.25063	8.66464	7.39472
Mtr.20534.1.S1_at	6.87239	7.17005	7.94353
Mtr.20534.1.S1_x_at	6.39246	6.73309	6.34953
Mtr.20535.1.S1_at	8.62857	9.32452	8.14382
Mtr.20538.1.S1_at	5.50987	5.87002	6.1149
Mtr.20539.1.S1_at	9.5494	11.9917	10.3724
Mtr.20539.1.S1_s_at	5.84801	6.00152	7.27527
Mtr.2054.1.S1_at	6.90235	7.54275	7.44103
Mtr.20540.1.S1_at	7.25043	6.81624	6.84883
Mtr.20541.1.S1_at	1172.47	982.817	945.567
Mtr.20542.1.S1_at	6.86522	9.64838	8.28797
Mtr.20543.1.S1_at	7.19511	8.05746	7.07421
Mtr.20544.1.S1_at	278.178	200.755	225.58
Mtr.20545.1.S1_at	6.60908	7.22285	6.4237
Mtr.20546.1.S1_at	616.759	509.311	519.194
Mtr.20547.1.S1_at	318.517	347.061	414.205
Mtr.20548.1.S1_at	6.88873	6.69119	6.46766
Mtr.20549.1.S1_at	6.58576	6.39081	7.73321
Mtr.2055.1.S1_at	352.035	244.751	249.561
Mtr.20552.1.S1_at	6.53435	6.15966	7.4227
Mtr.20553.1.S1_at	11.0483	13.3136	12.5127
Mtr.20554.1.S1_s_at	631.525	574.083	522.984
Mtr.20555.1.S1_at	5.24206	6.76919	5.80622
Mtr.20555.1.S1_s_at	6.6152	6.74932	7.7579
Mtr.20556.1.S1_at	6.6365	8.77638	8.24926
Mtr.20557.1.S1_x_at	8.4777	8.14332	7.4227
Mtr.20558.1.S1_at	6.9839	7.61622	9.41598
Mtr.20558.1.S1_x_at	6.07976	6.66824	5.89828
Mtr.2056.1.S1_at	166.635	143.566	134.013
Mtr.20560.1.S1_at	17.4259	13.8136	14.7789
