Probeset	ART_00meristem_1	ART_00meristem_2	ART_00meristem_3
Mtr.14751.1.S1_at	1686.4	1546.58	1550.59
Mtr.14752.1.S1_at	7.68891	7.53341	7.30577
Mtr.14753.1.S1_at	6.3134	6.82909	6.00914
Mtr.14754.1.S1_at	12.5355	9.38902	11.2157
Mtr.14755.1.S1_at	36.0601	36.8881	46.4979
Mtr.14756.1.S1_at	185.658	154.665	137.437
Mtr.14757.1.S1_at	94.2953	74.1687	55.9321
Mtr.1476.1.S1_at	10.2296	7.78909	9.25778
Mtr.14760.1.S1_at	13.4071	17.7261	14.1109
Mtr.14762.1.S1_at	75.7874	74.7337	70.09
Mtr.14763.1.S1_at	291.787	254.228	289.778
Mtr.14764.1.S1_at	27.7066	29.7692	25.073
Mtr.14766.1.S1_at	9.53342	8.16875	9.25821
Mtr.14767.1.S1_at	1422.19	1268.87	1337.36
Mtr.14768.1.S1_at	253.5	248.529	247.104
Mtr.14769.1.S1_at	226.065	219.787	163.118
Mtr.1477.1.S1_at	6.46931	7.36605	5.90579
Mtr.14770.1.S1_at	495.914	485.285	446.868
Mtr.14771.1.S1_at	334.005	294.998	237.089
Mtr.14772.1.S1_at	336.002	333.99	376.243
Mtr.14773.1.S1_at	69.7806	90.3933	90.7478
Mtr.14774.1.S1_at	8.70724	6.79114	6.79388
Mtr.14775.1.S1_x_at	8.30578	8.55832	9.51019
Mtr.14776.1.S1_at	14.6847	15.4897	19.0495
Mtr.14778.1.S1_at	17.9079	14.6459	15.6424
Mtr.14779.1.S1_x_at	160.454	173.592	193.969
Mtr.1478.1.S1_at	7.56548	10.7061	10.1473
Mtr.14781.1.S1_at	135.56	137.088	128.154
Mtr.14782.1.S1_at	170.231	123.784	132.808
Mtr.14783.1.S1_at	734.294	1040.39	1075.86
Mtr.14784.1.S1_at	496.108	443.883	410.582
Mtr.14785.1.S1_at	147.476	95.1497	81.6657
Mtr.14786.1.S1_at	9.42576	9.89466	11.427
Mtr.14787.1.S1_at	53.8366	57.0975	40.1971
Mtr.14789.1.S1_at	126.339	99.1001	99.5486
Mtr.1479.1.S1_at	6.20669	7.08292	5.60157
Mtr.14790.1.S1_at	38.5268	41.9753	44.6271
Mtr.14792.1.S1_s_at	391.89	410.781	437.256
Mtr.14796.1.S1_s_at	72.9656	83.0104	74.4321
Mtr.14797.1.S1_at	10.831	10.1649	9.62661
Mtr.14797.1.S1_x_at	10.2896	9.78228	13.1568
Mtr.14798.1.S1_at	97.4419	101.671	105.659
Mtr.14799.1.S1_at	103.438	119.58	96.8934
Mtr.148.1.S1_s_at	17.323	20.9904	18.4363
Mtr.1480.1.S1_at	6.05984	7.73923	7.10765
Mtr.14801.1.S1_at	8.1702	7.88465	8.18148
Mtr.14802.1.S1_at	128.24	149.579	162.303
Mtr.14803.1.S1_at	29.7671	33.973	25.5168
Mtr.14804.1.S1_at	14.0882	9.43948	9.68423
Mtr.14805.1.S1_at	155.301	113.25	91.7356
Mtr.14806.1.S1_at	81.809	60.2117	48.4414
Mtr.14807.1.S1_at	4288.1	4330.77	4048.57
Mtr.14808.1.S1_at	2463.71	2206.87	1896.7
Mtr.14809.1.S1_at	1065.2	910.007	1099.17
Mtr.14809.1.S1_a_at	560.353	498.775	571.222
Mtr.1481.1.S1_at	9.4663	12.0831	10.5199
Mtr.14810.1.S1_at	23.2724	20.9648	24.291
Mtr.14811.1.S1_at	22.8539	26.1124	22.9196
Mtr.14812.1.S1_s_at	12.038	9.67167	10.1905
Mtr.14813.1.S1_at	9.19443	7.43867	8.7479
Mtr.14814.1.S1_at	33.0967	30.5914	30.7602
Mtr.14816.1.S1_at	952.268	788.604	960.516
Mtr.14817.1.S1_at	722.748	832.599	752.119
Mtr.14819.1.S1_x_at	54.7334	57.6625	47.5833
Mtr.1482.1.S1_at	9.80075	7.29054	7.36996
Mtr.14821.1.S1_x_at	21.3339	28.9501	26.1864
Mtr.14822.1.S1_at	7.91944	8.66405	10.405
Mtr.14823.1.S1_s_at	544.256	615.246	605.936
Mtr.14824.1.S1_at	76.5561	70.9039	86.0466
Mtr.14825.1.S1_x_at	6.78061	9.55997	7.16234
Mtr.14826.1.S1_at	6.97101	7.32163	8.63195
Mtr.14827.1.S1_at	8.40154	7.78916	8.56288
Mtr.14827.1.S1_s_at	19.6697	18.9508	15.9718
Mtr.14828.1.S1_at	10.5373	10.7645	9.68185
Mtr.14829.1.S1_at	11.407	13.8151	16.8327
Mtr.1483.1.S1_at	12.6282	12.4755	12.7043
Mtr.14830.1.S1_at	50.0968	73.1974	58.2231
Mtr.14834.1.S1_at	20.384	38.2874	22.1262
Mtr.14835.1.S1_x_at	6.43127	6.30153	6.71909
Mtr.14838.1.S1_at	10.7226	8.68874	8.28556
Mtr.14839.1.S1_at	14650.6	14005.8	12566.4
Mtr.1484.1.S1_at	18.8704	12.3183	15.9718
Mtr.14842.1.S1_at	52.8191	63.2443	40.4745
Mtr.14843.1.S1_s_at	904.167	924.449	819.448
Mtr.14845.1.S1_s_at	912.088	893.657	709.726
Mtr.14846.1.S1_at	23.512	18.6854	20.7185
Mtr.14847.1.S1_at	16.297	12.5131	13.6141
Mtr.14848.1.S1_at	8.0078	9.36602	9.73804
Mtr.14848.1.S1_x_at	7.35549	8.84091	7.81062
Mtr.14849.1.S1_at	10.617	8.0843	9.38558
Mtr.1485.1.S1_at	1067.32	995.212	1005.34
Mtr.14850.1.S1_at	6.07322	7.96337	6.47024
Mtr.14851.1.S1_at	11.3095	13.5481	13.4187
Mtr.14852.1.S1_at	8.84231	10.4178	8.29781
Mtr.14853.1.S1_at	15.5709	9.66754	10.877
Mtr.14856.1.S1_at	10.7633	7.66025	9.6028
Mtr.14857.1.S1_at	7.51099	8.96911	10.4897
Mtr.14858.1.S1_at	1315.9	1540.54	1431.36
Mtr.14859.1.S1_at	8.53526	7.73444	8.22997
Mtr.1486.1.S1_at	8.12084	7.41776	6.92809
Mtr.14860.1.S1_at	8.06792	8.19179	8.84956
Mtr.14860.1.S1_x_at	9.20224	7.69866	7.71333
Mtr.14862.1.S1_at	8.70724	9.49701	8.70295
Mtr.14865.1.S1_at	42.8051	37.4537	44.9486
Mtr.14866.1.S1_a_at	12.036	16.5458	14.8524
Mtr.14867.1.S1_at	5.52886	5.83674	6.24664
Mtr.14868.1.S1_at	20.5367	21.9586	22.8416
Mtr.14869.1.S1_at	7.9743	9.07093	7.19263
Mtr.1487.1.S1_at	15.0002	9.15495	12.1671
Mtr.14870.1.S1_at	12.0768	12.0516	12.4015
Mtr.14871.1.S1_at	11.2956	11.0956	9.50408
Mtr.14872.1.S1_at	8.39239	8.5526	12.1866
Mtr.14873.1.S1_at	7.22394	10.5341	10.6277
Mtr.14874.1.S1_at	6.94275	6.42315	5.05982
Mtr.14874.1.S1_x_at	8.29293	6.52506	6.46039
Mtr.14876.1.S1_s_at	197.961	211.021	219.24
Mtr.14877.1.S1_at	374.955	404.409	454.454
Mtr.14878.1.S1_x_at	6.79986	9.67556	7.98299
Mtr.14879.1.S1_at	7.07245	8.76883	8.46408
Mtr.1488.1.S1_at	7.05365	7.21478	6.43467
Mtr.14880.1.S1_at	8.35483	11.2958	11.0409
Mtr.14881.1.S1_at	9.52834	13.0368	15.6083
Mtr.14882.1.S1_at	4823.12	4831.79	4621.01
Mtr.14887.1.S1_s_at	7.76468	11.1731	7.8205
Mtr.14888.1.S1_s_at	6.26138	8.46867	9.83404
Mtr.14889.1.S1_at	20.0841	23.0301	19.4151
Mtr.1489.1.S1_at	7.43809	7.35603	6.66534
Mtr.14890.1.S1_at	6.21806	6.55482	6.55241
Mtr.14891.1.S1_s_at	7.98239	6.08518	5.88508
Mtr.14893.1.S1_at	8.62771	5.7546	7.44999
Mtr.14894.1.S1_at	227.989	203.645	241.747
Mtr.14895.1.S1_at	10.3009	9.49814	9.98841
Mtr.14896.1.S1_at	1316.76	1230.89	1030.99
Mtr.14898.1.S1_at	10.6727	9.84987	8.38762
Mtr.14899.1.S1_at	7.44955	11.9001	7.33072
Mtr.14899.1.S1_s_at	16.9853	17.6946	17.7392
Mtr.149.1.S1_x_at	11.0693	9.50011	9.07513
Mtr.1490.1.S1_at	74.2479	63.6064	50.1944
Mtr.14901.1.S1_at	2136.08	2460.28	2450
Mtr.14902.1.S1_at	351.978	340.032	397.229
Mtr.14903.1.S1_at	10.1133	9.59372	9.98322
Mtr.14906.1.S1_at	82.2507	98.3901	68.8853
Mtr.14907.1.S1_at	14.2727	10.9747	10.9372
Mtr.14908.1.S1_at	7.19053	5.6774	6.73629
Mtr.14909.1.S1_s_at	225.795	266.778	281.92
Mtr.1491.1.S1_s_at	1130.42	1076.88	1052.05
Mtr.14910.1.S1_at	5.65007	6.52197	5.43605
Mtr.14910.1.S1_x_at	6.00891	6.42818	6.20107
Mtr.14911.1.S1_at	7.99167	6.46528	7.60203
Mtr.14912.1.S1_at	17.2088	13.1728	13.8538
Mtr.14913.1.S1_at	14.5791	11.4426	13.2328
Mtr.14914.1.S1_at	7.46093	6.10009	7.10033
Mtr.14915.1.S1_at	7.82657	8.46256	8.15388
Mtr.14917.1.S1_at	60.6906	60.5792	60.4177
Mtr.14918.1.S1_at	11.0467	8.89911	8.3018
Mtr.1492.1.S1_at	10.1772	10.3311	13.1606
Mtr.14920.1.S1_at	11.2956	8.531	12.9816
Mtr.14921.1.S1_at	9.14088	7.91829	7.21389
Mtr.14922.1.S1_at	7.16249	8.78689	7.79534
Mtr.14923.1.S1_at	5.85601	8.00218	6.79698
Mtr.14924.1.S1_at	60.176	57.0703	43.0015
Mtr.14925.1.S1_at	82.3461	105.387	82.792
Mtr.14928.1.S1_at	5253.58	5546.9	5182.99
Mtr.14929.1.S1_at	6.76237	6.4516	7.42232
Mtr.14929.1.S1_x_at	6.80677	5.95927	6.22307
Mtr.1493.1.S1_at	1506.77	1440.19	2008.51
Mtr.14930.1.S1_at	939.602	876.602	835.26
Mtr.14934.1.S1_s_at	11.1035	8.01094	11.2657
Mtr.14935.1.S1_at	8.57677	9.38142	7.15871
Mtr.14936.1.S1_at	11.3714	8.2675	8.7648
Mtr.14938.1.S1_s_at	8.95545	11.8569	9.41611
Mtr.14939.1.S1_at	15.2939	20.5889	16.8391
Mtr.1494.1.S1_at	50.8265	64.2344	81.7097
Mtr.14940.1.S1_at	8.36664	6.81904	9.47533
Mtr.14941.1.S1_at	9.06164	8.12265	10.5543
Mtr.14942.1.S1_at	6.92009	7.39121	7.00068
Mtr.14943.1.S1_at	6.46478	6.86389	6.72116
Mtr.14943.1.S1_s_at	7.92547	7.78916	7.4065
Mtr.14944.1.S1_at	21.3756	36.0774	34.4268
Mtr.14945.1.S1_at	9.1465	8.94114	9.75259
Mtr.14946.1.S1_s_at	6.99303	6.56218	8.53477
Mtr.14947.1.S1_at	11.2956	10.5743	9.84318
Mtr.14949.1.S1_at	29.7905	22.4247	20.5035
Mtr.14949.1.S1_s_at	49.4212	51.3274	43.7259
Mtr.1495.1.S1_at	92.6728	140.723	119.971
Mtr.14950.1.S1_s_at	648.471	505.999	572.628
Mtr.14951.1.S1_s_at	895.482	1005.39	912.757
Mtr.14953.1.S1_s_at	317.016	436.87	388.636
Mtr.14954.1.S1_at	10.9986	7.64544	10.7597
Mtr.14955.1.S1_at	8.1425	6.96819	7.88934
Mtr.14956.1.S1_at	112.003	149.342	131.137
Mtr.14958.1.S1_x_at	7.6882	7.78685	9.51302
Mtr.1496.1.S1_at	10.2741	8.51791	8.73954
Mtr.14961.1.S1_x_at	6.98488	6.29638	6.33295
Mtr.14962.1.S1_at	24.5419	33.3923	20.6761
Mtr.14963.1.S1_at	16.8388	24.3754	20.7702
Mtr.14964.1.S1_at	582.677	643.23	459.816
Mtr.14965.1.S1_at	6.80429	7.81943	7.6718
Mtr.14966.1.S1_at	8.70212	8.75038	8.89881
Mtr.14967.1.S1_at	13.208	10.4167	12.6546
Mtr.14968.1.S1_at	18.0589	18.7149	19.4658
Mtr.14969.1.S1_at	9.60453	7.58487	8.47917
Mtr.1497.1.S1_at	15.7748	19.8606	19.9396
Mtr.1497.1.S1_s_at	213.635	217.524	241.612
Mtr.14970.1.S1_at	7.1283	7.83895	7.70925
Mtr.14971.1.S1_at	5.93374	6.47555	7.31567
Mtr.14972.1.S1_at	706.017	791.858	877.075
Mtr.14973.1.S1_s_at	16.7241	18.0261	12.9046
Mtr.14975.1.S1_x_at	5.42433	5.66451	5.3506
Mtr.14976.1.S1_at	117.41	138.16	154.124
Mtr.14977.1.S1_at	193.371	196.556	163.779
Mtr.14978.1.S1_at	9.17675	7.18431	8.13739
Mtr.14979.1.S1_at	34.5118	45.8794	46.5658
Mtr.1498.1.S1_at	7.5764	10.0005	7.57181
Mtr.14980.1.S1_s_at	8.32761	7.43942	5.42117
Mtr.14983.1.S1_at	6.40947	8.10567	5.98235
Mtr.14984.1.S1_at	10.3825	10.0528	9.34161
Mtr.14985.1.S1_at	18.9356	13.7506	17.8765
Mtr.14986.1.S1_at	5.90426	8.31681	6.85744
Mtr.14987.1.S1_at	7.36704	6.33406	5.80449
Mtr.14988.1.S1_at	82.2507	126.097	83.7843
Mtr.14989.1.S1_at	13.4707	14.0773	15.5977
Mtr.1499.1.S1_at	15.2931	17.9072	14.6094
Mtr.14990.1.S1_at	8.03586	6.52382	8.18687
Mtr.14991.1.S1_at	5.3012	6.54993	5.82378
Mtr.14992.1.S1_at	9.3012	8.86165	11.4771
Mtr.14994.1.S1_at	243.02	154.255	207.14
Mtr.14996.1.S1_at	9.57424	7.24545	8.79247
Mtr.14997.1.S1_at	7.36776	7.00019	9.99441
Mtr.14998.1.S1_at	10.2911	7.78916	8.07927
Mtr.14999.1.S1_s_at	8.77703	5.60682	5.7122
Mtr.15.1.S1_at	8.20587	8.47948	8.12091
Mtr.150.1.S1_at	8.9176	8.47789	10.8953
Mtr.1500.1.S1_at	8.28574	7.78916	9.39332
Mtr.15000.1.S1_at	25.7053	17.0966	18.2809
Mtr.15001.1.S1_at	8.85332	7.9597	8.02546
Mtr.15002.1.S1_at	182.385	194.412	149.568
Mtr.15003.1.S1_at	6.36928	6.49333	5.61926
Mtr.15004.1.S1_at	6.66258	7.78916	6.72116
Mtr.15007.1.S1_s_at	6763.17	6392.74	5870.51
Mtr.15008.1.S1_at	43.2592	38.3225	59.391
Mtr.15009.1.S1_s_at	12.6773	10.6646	11.2062
Mtr.1501.1.S1_at	6.08226	6.33795	5.97968
Mtr.1501.1.S1_s_at	81.8852	94.9811	90.7071
Mtr.15010.1.S1_s_at	276.791	359.621	410.984
Mtr.15011.1.S1_at	10.4479	12.7428	14.3392
Mtr.15011.1.S1_s_at	15.3569	17.8436	25.215
Mtr.15013.1.S1_s_at	7.41719	6.13728	5.941
Mtr.15014.1.S1_at	41.1781	75.1712	65.7626
Mtr.15015.1.S1_s_at	8.32572	7.13144	8.57519
Mtr.15016.1.S1_at	9.62092	9.91589	9.46253
Mtr.15016.1.S1_x_at	12.6443	8.88079	11.5778
Mtr.15017.1.S1_s_at	595.464	562.763	603.239
Mtr.15018.1.S1_at	62.2603	37.5966	25.7845
Mtr.15019.1.S1_at	6.54427	7.28205	7.8809
Mtr.1502.1.S1_at	147.572	139.068	104.69
Mtr.15020.1.S1_s_at	26.6563	28.996	20.5876
Mtr.15021.1.S1_at	16.512	20.253	17.3566
Mtr.15021.1.S1_x_at	11.2956	20.8465	13.3313
Mtr.15022.1.S1_at	30.833	27.9722	31.5099
Mtr.15024.1.S1_at	7.53884	5.38811	5.87488
Mtr.15025.1.S1_s_at	7.46393	8.41752	6.93871
Mtr.15026.1.S1_at	297.158	302.397	276.386
Mtr.15028.1.S1_at	3173.48	3582.47	3638.59
Mtr.15029.1.S1_s_at	19.869	19.6696	22.8034
Mtr.1503.1.S1_at	6.98148	8.05015	7.59601
Mtr.15030.1.S1_at	12.4084	13.7231	15.9718
Mtr.15031.1.S1_at	46.1365	40.3174	40.3088
Mtr.15033.1.S1_s_at	4201.25	4078.8	3539.79
Mtr.15034.1.S1_at	9.13177	9.78717	10.4102
Mtr.15035.1.S1_s_at	8.51016	8.20919	6.30575
Mtr.15036.1.S1_x_at	7.88522	10.4582	9.65487
Mtr.15038.1.S1_s_at	1529.94	1473	1378.51
Mtr.15039.1.S1_at	13.5172	15.6292	13.9455
Mtr.1504.1.S1_at	22.7657	27.1322	28.9175
Mtr.15040.1.S1_at	9.93128	8.24182	6.49132
Mtr.15041.1.S1_at	11.0772	9.42308	9.04171
Mtr.15042.1.S1_at	17.8395	23.5653	29.3165
Mtr.15043.1.S1_at	1222.33	1200.14	1244.98
Mtr.15044.1.S1_at	261.587	255.309	232.834
Mtr.15045.1.S1_at	247.135	250.122	224.861
Mtr.15046.1.S1_at	10.5363	11.5277	12.5166
Mtr.15047.1.S1_at	6.2127	6.88771	8.03494
Mtr.15047.1.S1_s_at	8.79326	9.99333	7.50025
Mtr.15048.1.S1_s_at	384.926	376.053	343.632
Mtr.15049.1.S1_at	6.73297	7.41776	8.77125
Mtr.1505.1.S1_at	28.8354	20.5889	21.8859
Mtr.15050.1.S1_x_at	8.62366	9.36689	6.94989
Mtr.15051.1.S1_s_at	66.516	81.6205	111.522
Mtr.15052.1.S1_s_at	245.723	263.341	252.519
Mtr.15053.1.S1_at	879.983	1151.83	1681.48
Mtr.15054.1.S1_at	455.524	410.947	439.697
Mtr.15058.1.S1_at	9.08164	7.19213	7.3931
Mtr.15059.1.S1_at	16.4719	15.249	16.4435
Mtr.15059.1.S1_s_at	8.92159	10.6582	9.00162
Mtr.15060.1.S1_at	10.7352	9.23403	11.1971
Mtr.15061.1.S1_at	28.2284	19.7629	21.2147
Mtr.15063.1.S1_at	6.71745	7.50164	6.54032
Mtr.15064.1.S1_s_at	9.04107	7.17765	5.95589
Mtr.15065.1.S1_s_at	6.55601	7.78916	10.9996
Mtr.15066.1.S1_at	11.5046	19.2041	12.232
Mtr.15067.1.S1_at	6.50774	8.41755	7.18213
Mtr.15068.1.S1_at	7.36692	6.60441	6.45053
Mtr.1507.1.S1_at	113.268	191.065	131.256
Mtr.15070.1.S1_s_at	92.42	75.2448	87.4597
Mtr.15071.1.S1_at	75.5027	67.0258	81.7402
Mtr.15072.1.S1_at	18.5648	26.6205	18.5472
Mtr.15073.1.S1_at	542.456	543.448	534.633
Mtr.15074.1.S1_at	6.73639	7.09679	6.59768
Mtr.15075.1.S1_at	6.66258	6.03396	6.15574
Mtr.15076.1.S1_at	10.9548	11.0541	13.9575
Mtr.15077.1.S1_at	8.33235	6.98454	7.52785
Mtr.15078.1.S1_at	5.70742	5.29336	5.91613
Mtr.15079.1.S1_at	9.26823	9.38052	8.42275
Mtr.1508.1.S1_at	169.086	236.607	186.069
Mtr.15080.1.S1_at	415.137	427.688	413.659
Mtr.15081.1.S1_at	384.17	482.89	514.99
Mtr.15082.1.S1_at	527.137	461.451	515.135
Mtr.15083.1.S1_at	298.866	252.44	237.975
Mtr.15084.1.S1_at	8.3707	7.08648	7.78799
Mtr.15085.1.S1_at	8.71832	7.6583	7.60477
Mtr.15088.1.S1_at	7.58116	6.32912	6.31844
Mtr.15088.1.S1_s_at	112.269	128.878	131.833
Mtr.15089.1.S1_at	10.0794	11.3845	8.14239
Mtr.1509.1.S1_at	11.0961	14.1527	12.861
Mtr.15090.1.S1_at	9.1465	8.2447	8.13722
Mtr.15092.1.S1_at	7.38315	7.98194	7.00199
Mtr.15092.1.S1_x_at	8.30578	9.00033	7.13636
Mtr.15093.1.S1_at	7.57086	7.80257	10.5993
Mtr.15094.1.S1_at	8.41713	10.4762	8.66383
Mtr.15096.1.S1_at	10.0264	8.21618	9.07513
Mtr.15096.1.S1_x_at	7.00054	7.78916	8.02274
Mtr.15097.1.S1_at	6.40202	7.01933	7.25944
Mtr.15098.1.S1_at	6.08308	6.19854	6.84179
Mtr.151.1.S1_at	7.53279	7.78916	5.60608
Mtr.1510.1.S1_at	16.8699	26.507	18.6526
Mtr.1510.1.S1_s_at	35.5746	34.6099	26.5004
Mtr.15100.1.S1_at	498.075	535.577	545.705
Mtr.15101.1.S1_at	1707.35	1727.56	1785.82
Mtr.15102.1.S1_at	22.9677	7.94224	22.238
Mtr.15103.1.S1_at	117.452	136.882	107.494
Mtr.15104.1.S1_at	106.23	155.524	124.951
Mtr.15105.1.S1_at	46.9095	44.0561	50.7742
Mtr.15106.1.S1_at	8.19291	8.85659	9.57312
Mtr.15107.1.S1_at	12.1517	9.48478	11.2124
Mtr.15108.1.S1_at	7.57176	6.61146	6.59658
Mtr.15109.1.S1_at	15.8073	16.1656	21.359
Mtr.15109.1.S1_s_at	29.5372	14.8778	24.5201
Mtr.1511.1.S1_at	20.8293	28.1618	32.6794
Mtr.1511.1.S1_x_at	16.3861	23.2449	31.9495
Mtr.15110.1.S1_at	9.65388	8.70153	11.6126
Mtr.15112.1.S1_at	7.14955	10.2992	6.69159
Mtr.15113.1.S1_at	6.75827	8.06975	6.99541
Mtr.15114.1.S1_at	13.6375	13.9052	15.4454
Mtr.15115.1.S1_at	60.9853	65.7269	57.2966
Mtr.15116.1.S1_at	8.06142	9.04422	9.70827
Mtr.15117.1.S1_s_at	495.054	522.781	516.151
Mtr.15118.1.S1_x_at	17.6786	20.1295	14.6231
Mtr.15119.1.S1_s_at	9.77384	7.00606	7.33428
Mtr.15120.1.S1_at	12.042	13.7302	8.75554
Mtr.15122.1.S1_at	6.67497	8.1508	6.20398
Mtr.15123.1.S1_x_at	5.86992	7.04526	5.6282
Mtr.15124.1.S1_x_at	10.9157	10.2727	10.6248
Mtr.15126.1.S1_at	9.3086	10.0569	8.29387
Mtr.15127.1.S1_at	7.25978	7.1948	9.27585
Mtr.15129.1.S1_at	6.84611	6.85874	8.6638
Mtr.1513.1.S1_at	14.3573	13.9375	11.3769
Mtr.1513.1.S1_x_at	13.003	12.6236	9.29115
Mtr.15130.1.S1_s_at	8.00418	7.78916	7.92736
Mtr.15132.1.S1_at	15.5519	9.44913	15.5818
Mtr.15133.1.S1_at	106.792	109.335	108.079
Mtr.15134.1.S1_at	7.02341	6.96585	5.93719
Mtr.15135.1.S1_s_at	5.96345	6.78023	6.00914
Mtr.15136.1.S1_at	6.70506	9.02298	6.96362
Mtr.15137.1.S1_at	9.39849	10.4667	12.5229
Mtr.15138.1.S1_at	8.03889	8.49926	7.92736
Mtr.15139.1.S1_at	488.199	392.207	398.662
Mtr.1514.1.S1_at	13.5492	17.7113	11.8041
Mtr.15140.1.S1_at	14.6583	10.8514	15.2017
Mtr.15141.1.S1_at	18.7822	24.6054	27.6604
Mtr.15142.1.S1_at	7.27761	7.40106	6.55349
Mtr.15144.1.S1_at	10.105	10.9425	7.40636
Mtr.15145.1.S1_at	10.7101	13.1599	9.77715
Mtr.15146.1.S1_at	8.43919	7.59354	10.6965
Mtr.15146.1.S1_x_at	14.4591	12.7871	12.4086
Mtr.15147.1.S1_at	10.1393	10.1649	13.0138
Mtr.15148.1.S1_s_at	27.7421	32.5293	28.6967
Mtr.15148.1.S1_x_at	8.5527	7.68791	7.72024
Mtr.15149.1.S1_s_at	418.07	422.946	391.498
Mtr.1515.1.S1_at	7.35381	7.26878	7.07733
Mtr.15152.1.S1_at	15.5923	16.6125	15.5499
Mtr.15154.1.S1_at	7.21328	6.63866	5.84164
Mtr.15155.1.S1_at	17.5171	25.948	19.9148
Mtr.15157.1.S1_x_at	5.56591	6.87794	6.37378
Mtr.15159.1.S1_at	10.5113	8.15909	6.75821
Mtr.1516.1.S1_at	89.6944	70.7234	89.4157
Mtr.15160.1.S1_at	9.12691	9.14832	9.07513
Mtr.15161.1.S1_at	8.92556	7.63043	6.28749
Mtr.15162.1.S1_at	9.6579	10.7821	9.00758
Mtr.15163.1.S1_at	6.08082	6.80019	6.51086
Mtr.15164.1.S1_at	8.10558	10.5606	10.1117
Mtr.15165.1.S1_at	7.64401	8.3838	7.45545
Mtr.15166.1.S1_at	7.01922	8.58728	7.83416
Mtr.15167.1.S1_at	11.7284	15.1448	13.957
Mtr.15168.1.S1_at	15.5239	12.716	12.7113
Mtr.1517.1.S1_at	14.5247	8.84651	11.6087
Mtr.15170.1.S1_at	4.62971	8.63083	6.40804
Mtr.15171.1.S1_at	8.48155	11.1755	7.69874
Mtr.15172.1.S1_at	28.0103	44.3394	28.2476
Mtr.15173.1.S1_at	12.919	8.95988	8.45231
Mtr.15175.1.S1_at	9.85803	7.32594	10.0839
Mtr.15177.1.S1_at	6.75214	6.17666	7.9756
Mtr.15178.1.S1_x_at	10.3216	7.72605	8.69827
Mtr.15179.1.S1_at	8.30972	8.50429	7.17569
Mtr.1518.1.S1_at	16.0527	11.2411	12.4675
Mtr.15180.1.S1_at	1384.19	1933.52	1933.83
Mtr.15181.1.S1_at	8.20288	6.99343	9.76236
Mtr.15182.1.S1_at	9.60853	11.4591	11.7774
Mtr.15183.1.S1_x_at	5.43605	5.88814	5.80449
Mtr.15184.1.S1_s_at	9.54306	7.19258	7.29198
Mtr.15187.1.S1_x_at	7.24918	7.40368	5.95036
Mtr.15189.1.S1_at	9.04313	9.02391	9.13416
Mtr.1519.1.S1_at	9.1101	9.26414	9.84068
Mtr.15190.1.S1_at	10.1414	8.47149	7.66069
Mtr.15192.1.S1_at	6.95752	10.1649	7.0187
Mtr.15193.1.S1_at	9.1465	10.3834	10.465
Mtr.15194.1.S1_at	13.7474	8.60756	10.1823
Mtr.15195.1.S1_at	22.5127	22.6248	22.9572
Mtr.15197.1.S1_at	10.2482	7.53406	8.69755
Mtr.15198.1.S1_at	8.47665	11.4726	15.3936
Mtr.15199.1.S1_at	28.3673	35.795	46.7616
Mtr.152.1.S1_at	25.6409	28.1821	27.6602
Mtr.1520.1.S1_at	26.364	30.3014	21.701
Mtr.15200.1.S1_at	9.55881	6.46091	6.84949
Mtr.15201.1.S1_at	14.2639	19.4233	20.8934
Mtr.15203.1.S1_at	8.8973	9.00095	9.71599
Mtr.15204.1.S1_at	7.73219	8.94388	10.1636
Mtr.15205.1.S1_at	6.99262	6.53978	7.47005
Mtr.15206.1.S1_at	12.8845	12.6694	11.1229
Mtr.15207.1.S1_at	8.26609	8.60197	7.19258
Mtr.15208.1.S1_at	13.4093	8.34494	11.6087
Mtr.15209.1.S1_at	7.72452	7.90805	8.73838
Mtr.1521.1.S1_at	13.717	11.4315	15.1356
Mtr.15210.1.S1_at	12.6773	9.5381	12.944
Mtr.15211.1.S1_at	26.2016	21.934	28.3728
Mtr.15212.1.S1_at	86.1219	87.37	96.2355
Mtr.15213.1.S1_at	862.324	751.726	645.928
Mtr.15214.1.S1_at	8.5979	8.66362	7.44395
Mtr.15214.1.S1_x_at	64.1821	65.0158	56.2171
Mtr.15215.1.S1_at	83.7814	109.92	143.688
Mtr.15216.1.S1_s_at	10.1972	7.78916	8.13578
Mtr.15217.1.S1_at	7.4177	6.62273	6.80826
Mtr.15218.1.S1_at	7.99879	7.50245	7.6621
Mtr.15219.1.S1_at	7.13157	8.81819	10.1764
Mtr.1522.1.S1_at	8.15994	13.9052	14.5965
Mtr.15220.1.S1_at	173.412	194.445	185.338
Mtr.15221.1.S1_x_at	10.1377	8.48902	9.42395
Mtr.15222.1.S1_s_at	8.11379	11.6834	7.54444
Mtr.15222.1.S1_x_at	6.91632	7.28763	6.17971
Mtr.15223.1.S1_s_at	7.42936	8.61822	9.97283
Mtr.15223.1.S1_x_at	9.62092	13.3575	14.1046
Mtr.15224.1.S1_s_at	9.78754	9.7505	7.16889
Mtr.15225.1.S1_x_at	5.57936	6.62117	7.5626
Mtr.15226.1.S1_at	1454.76	1591.18	1699.77
Mtr.15227.1.S1_at	8.18048	8.06715	7.20786
Mtr.15228.1.S1_at	3198.32	3119.95	3169.37
Mtr.15228.1.S1_s_at	4673.31	4565.81	4774.4
