Probeset	Nod_03dpi_1	Nod_03dpi_2	Nod_03dpi_3
Mtr.17286.1.S1_at	137.8	143.488	133.076
Mtr.17287.1.S1_at	606.54	568.034	625.337
Mtr.17288.1.S1_at	3277.06	6829.23	3549.19
Mtr.17289.1.S1_at	1869.74	1900.98	1831.12
Mtr.1729.1.S1_at	128.669	134.325	122.857
Mtr.17290.1.S1_at	21.3531	15.9501	15.3289
Mtr.17291.1.S1_at	143.783	137.633	131.095
Mtr.17292.1.S1_at	106.386	104.655	103.627
Mtr.17293.1.S1_at	394.732	396.955	387.811
Mtr.17294.1.S1_at	6.7565	8.82015	6.54665
Mtr.17294.1.S1_s_at	7.00075	7.54913	8.12737
Mtr.17295.1.S1_at	392.552	433.395	370.587
Mtr.17296.1.S1_at	9.242	11.5289	11.745
Mtr.17298.1.S1_at	8.13191	8.67789	11.0199
Mtr.17299.1.S1_at	7.73766	8.71927	8.16056
Mtr.173.1.S1_at	7.15986	7.66809	7.32518
Mtr.173.1.S1_s_at	8.4783	7.06669	6.86828
Mtr.1730.1.S1_at	29.3055	30.9747	27.7122
Mtr.17300.1.S1_s_at	6563.6	6396.18	6901.62
Mtr.17301.1.S1_s_at	8.13191	8.95541	7.31706
Mtr.17302.1.S1_at	471.604	454.152	441.717
Mtr.17303.1.S1_at	8.80267	8.41202	10.6802
Mtr.17304.1.S1_at	10.1295	14.0688	9.09025
Mtr.17305.1.S1_at	125.201	101.875	108.184
Mtr.17307.1.S1_at	11.5395	13.0421	11.7656
Mtr.17308.1.S1_at	426.324	425.784	426.409
Mtr.17309.1.S1_x_at	5.65551	7.73846	6.2887
Mtr.1731.1.S1_at	16.9199	13.775	13.349
Mtr.17310.1.S1_at	7.33059	6.72271	7.04932
Mtr.17310.1.S1_x_at	6.30669	7.1112	5.90188
Mtr.17311.1.S1_at	8.49984	7.84144	7.0586
Mtr.17312.1.S1_at	12.8351	8.91388	9.75741
Mtr.17314.1.S1_at	36.1699	33.5789	28.7595
Mtr.17315.1.S1_at	9.59917	13.1591	8.54098
Mtr.17316.1.S1_at	468.13	400.901	405.71
Mtr.17317.1.S1_at	213.364	202.203	178.573
Mtr.17318.1.S1_at	210.42	206.621	235.667
Mtr.17319.1.S1_at	248.919	264.37	254.13
Mtr.1732.1.S1_at	10.387	13.5698	9.84233
Mtr.17320.1.S1_at	392.908	345.25	425.922
Mtr.17321.1.S1_at	526.726	1188.57	923.052
Mtr.17321.1.S1_x_at	608.457	1180.65	1006.73
Mtr.17322.1.S1_at	8.37444	9.08077	10.0009
Mtr.17322.1.S1_x_at	12.0255	13.1688	11.5404
Mtr.17323.1.S1_at	7.33191	7.07225	7.18567
Mtr.17324.1.S1_at	499.603	452.519	490.522
Mtr.17325.1.S1_at	9.56726	10.8325	10.7059
Mtr.17326.1.S1_at	8.59268	6.39055	9.36375
Mtr.17327.1.S1_at	7.72668	6.73874	6.76046
Mtr.17328.1.S1_at	7.6794	8.2493	8.03114
Mtr.17329.1.S1_at	12.5665	12.5374	11.7744
Mtr.1733.1.S1_at	27.5215	26.0848	45.9055
Mtr.17330.1.S1_x_at	69.0721	54.8037	53.283
Mtr.17331.1.S1_at	6.7073	7.31848	7.15835
Mtr.17332.1.S1_at	5.48625	6.14401	5.76263
Mtr.17333.1.S1_at	17.194	14.1168	16.8306
Mtr.17334.1.S1_s_at	1151.18	1472.87	1433.23
Mtr.17335.1.S1_at	9.25879	9.58729	8.28738
Mtr.17337.1.S1_at	622.12	524.212	563.233
Mtr.17338.1.S1_at	494.087	541.261	538.569
Mtr.17339.1.S1_at	215.817	206.787	197.386
Mtr.1734.1.S1_at	9.7394	10.5423	10.2959
Mtr.17340.1.S1_at	11.1789	8.75839	10.5007
Mtr.17341.1.S1_at	1732.95	2283.9	2149.3
Mtr.17342.1.S1_s_at	606.346	620.794	614.729
Mtr.17343.1.S1_at	10.9859	10.8773	9.84594
Mtr.17344.1.S1_at	11.0028	13.0233	9.84604
Mtr.17345.1.S1_at	16.0522	9.77277	8.77687
Mtr.17346.1.S1_s_at	11.5579	13.21	11.8013
Mtr.17347.1.S1_at	8.7543	10.1956	8.82942
Mtr.17349.1.S1_at	6.74413	5.54648	6.69384
Mtr.1735.1.S1_at	62.3468	47.9956	57.494
Mtr.17352.1.S1_at	9.48906	9.76004	9.05789
Mtr.17354.1.S1_at	7.21518	7.3971	6.73558
Mtr.17355.1.S1_s_at	1446.77	1545.97	1580.75
Mtr.17356.1.S1_at	81.0973	92.8691	101.483
Mtr.17357.1.S1_at	225.374	225.388	214.456
Mtr.17358.1.S1_at	535.374	476.244	474.999
Mtr.17359.1.S1_at	25.0072	14.9904	44.8988
Mtr.1736.1.S1_at	16.2647	13.1591	13.7119
Mtr.17360.1.S1_at	13.7366	16.0849	9.98514
Mtr.17361.1.S1_at	2014.74	2286.65	2590.87
Mtr.17362.1.S1_at	1232.89	1584.12	1708.45
Mtr.17363.1.S1_at	6.96188	7.34152	7.13088
Mtr.17363.1.S1_x_at	11.1364	12.5015	11.1631
Mtr.17364.1.S1_at	188.753	165.222	174.637
Mtr.17365.1.S1_at	13.8192	15.4054	13.8014
Mtr.17366.1.S1_at	10.5894	10.9049	12.733
Mtr.17367.1.S1_at	454.35	481.294	481.539
Mtr.17368.1.S1_at	2396.07	2472.1	2583.03
Mtr.1737.1.S1_at	10.9697	11.1418	11.713
Mtr.17370.1.S1_at	21.244	16.6188	17.9905
Mtr.17371.1.S1_at	7.86125	6.34352	6.86437
Mtr.17372.1.S1_at	517.935	415.054	438.255
Mtr.17373.1.S1_at	736.535	738.169	821.263
Mtr.17374.1.S1_at	9.59561	10.0525	11.2989
Mtr.17375.1.S1_at	16.5374	18.6898	15.2672
Mtr.17376.1.S1_at	9.28152	8.47413	7.38593
Mtr.17377.1.S1_at	10.9446	9.76122	12.5937
Mtr.17378.1.S1_at	9.40415	8.08672	8.34888
Mtr.17379.1.S1_at	6.37073	6.46429	6.75187
Mtr.1738.1.S1_at	5.96001	8.27882	7.51295
Mtr.17380.1.S1_at	5.99857	5.51432	6.14268
Mtr.17381.1.S1_at	7.02228	7.81752	7.12508
Mtr.17382.1.S1_x_at	130.768	137.311	106.459
Mtr.17383.1.S1_at	7.07722	8.27179	6.71548
Mtr.17384.1.S1_at	51.7243	54.5025	51.3278
Mtr.17385.1.S1_at	738.123	796.928	778.304
Mtr.17386.1.S1_at	6.54771	6.17766	7.83911
Mtr.17387.1.S1_at	2135.71	1968.2	2183.23
Mtr.17388.1.S1_at	460.672	484.039	439.224
Mtr.17389.1.S1_at	7.05141	7.02668	6.58737
Mtr.1739.1.S1_at	6.71784	8.74194	7.22359
Mtr.17390.1.S1_at	6.08576	5.59415	5.47176
Mtr.17392.1.S1_at	5756.86	5089.82	5799.38
Mtr.17393.1.S1_at	8.88357	8.65632	7.86799
Mtr.17393.1.S1_x_at	10.6806	13.2102	9.33726
Mtr.17394.1.S1_at	6.76367	6.29066	6.5536
Mtr.17396.1.S1_s_at	611.632	630.735	598.218
Mtr.17397.1.S1_at	6.93812	7.78582	8.8945
Mtr.17399.1.S1_at	286.916	297.678	270.128
Mtr.174.1.S1_at	310.29	299.75	299.04
Mtr.1740.1.S1_at	1146.54	1183.71	1021.25
Mtr.17401.1.S1_at	4951.74	4695.52	5411.21
Mtr.17402.1.S1_at	8.26948	7.98314	6.79301
Mtr.17403.1.S1_at	6.98824	7.57416	7.44275
Mtr.17404.1.S1_s_at	4730.76	5257.15	5427.92
Mtr.17405.1.S1_at	7.83926	5.69571	6.67828
Mtr.17406.1.S1_at	14.3057	12.1107	17.7577
Mtr.17407.1.S1_at	8.931	7.64484	6.31233
Mtr.17408.1.S1_at	9.04682	8.36291	9.02835
Mtr.17409.1.S1_s_at	95.8394	146.106	141.189
Mtr.1741.1.S1_at	9.83613	10.0662	7.6807
Mtr.17411.1.S1_at	11.6749	15.3435	11.722
Mtr.17412.1.S1_x_at	101.443	86.7643	97.2888
Mtr.17413.1.S1_at	9.88952	11.1913	9.91796
Mtr.17414.1.S1_at	5.60978	5.20849	6.5602
Mtr.17415.1.S1_at	7.07247	6.12881	6.40866
Mtr.17416.1.S1_at	373.518	334.736	373.884
Mtr.17417.1.S1_at	7.40943	8.68888	8.90429
Mtr.1742.1.S1_at	109.518	120.934	120.025
Mtr.17420.1.S1_x_at	24.1683	24.5572	19.3839
Mtr.17421.1.S1_at	18.7382	18.7658	14.2905
Mtr.17422.1.S1_at	511.644	612.191	593.216
Mtr.17423.1.S1_at	541.88	503.289	568.152
Mtr.17424.1.S1_at	173.268	192.089	195.36
Mtr.17425.1.S1_at	9.20879	10.2812	9.76283
Mtr.17426.1.S1_at	410.734	524.649	473.941
Mtr.17427.1.S1_at	11.7087	11.0262	10.4562
Mtr.17428.1.S1_at	11.6174	9.77502	10.0701
Mtr.1743.1.S1_at	791.392	821.945	798.385
Mtr.1743.1.S1_s_at	612.501	621.408	622.335
Mtr.17430.1.S1_at	8.15306	7.24974	6.73768
Mtr.17431.1.S1_at	8.40414	6.84949	8.70906
Mtr.17432.1.S1_at	875.362	922.81	833.226
Mtr.17433.1.S1_at	8.39531	10.9959	14.0795
Mtr.17434.1.S1_at	6.85304	6.6742	7.16818
Mtr.17435.1.S1_at	11.3643	11.292	8.36322
Mtr.17436.1.S1_at	226.7	249.098	289.051
Mtr.17437.1.S1_at	6.4731	5.75277	5.75534
Mtr.17438.1.S1_at	958.213	951.711	913.952
Mtr.17439.1.S1_at	7.02573	7.75342	7.30642
Mtr.1744.1.S1_at	48.9136	42.0032	52.3089
Mtr.17440.1.S1_at	28.1302	37.0481	29.5564
Mtr.17441.1.S1_at	10.7197	10.2207	11.5246
Mtr.17442.1.S1_at	8.10221	6.88508	7.59217
Mtr.17443.1.S1_at	7.81897	7.51098	7.76388
Mtr.17446.1.S1_at	10.9789	12.5043	11.5152
Mtr.17446.1.S1_s_at	8.23898	7.10246	8.25341
Mtr.17447.1.S1_at	19.2612	24.4091	20.8323
Mtr.17448.1.S1_at	7.4877	9.40789	6.49695
Mtr.17449.1.S1_at	5.93903	5.9915	5.09018
Mtr.1745.1.S1_at	322.113	319.262	321.885
Mtr.17451.1.S1_at	7.79378	8.9341	7.41218
Mtr.17452.1.S1_at	164.184	176.708	161.325
Mtr.17454.1.S1_at	330.064	332.166	334.535
Mtr.17455.1.S1_at	13.7518	12.5702	10.7588
Mtr.17456.1.S1_at	494.534	540.419	915.727
Mtr.17457.1.S1_at	31.7034	31.2528	22.4769
Mtr.17458.1.S1_at	6.02004	6.12014	8.14722
Mtr.17459.1.S1_at	5.74201	5.80701	6.61229
Mtr.17459.1.S1_x_at	6.07481	5.56969	5.83124
Mtr.1746.1.S1_at	7.15986	7.68774	7.46462
Mtr.17460.1.S1_at	1984.39	2122.22	1896.75
Mtr.17461.1.S1_at	1156.35	1070.32	1169.49
Mtr.17462.1.S1_at	270.688	232.688	234.909
Mtr.17463.1.S1_at	500.638	584.89	493.469
Mtr.17464.1.S1_at	6.76213	6.13911	5.9076
Mtr.17465.1.S1_at	8.06913	7.1027	7.55394
Mtr.17466.1.S1_x_at	7.60191	7.36815	7.40193
Mtr.17467.1.S1_at	7.15447	8.64829	6.87026
Mtr.17468.1.S1_at	84.1221	76.305	69.4473
Mtr.17469.1.S1_at	6.87791	6.29441	7.65745
Mtr.1747.1.S1_at	12.2047	12.6215	12.8557
Mtr.17470.1.S1_at	6.04994	8.88066	7.89075
Mtr.17471.1.S1_at	161.178	138.102	142.181
Mtr.17472.1.S1_at	61.7479	75.5847	76.582
Mtr.17473.1.S1_x_at	16.0829	11.9779	13.1646
Mtr.17474.1.S1_at	78.3211	78.8435	70.0976
Mtr.17475.1.S1_at	59.6284	61.0679	60.249
Mtr.17478.1.S1_at	111.242	108.632	100.218
Mtr.1748.1.S1_at	333.198	472.217	470.867
Mtr.17480.1.S1_at	71.6062	60.9913	68.976
Mtr.17481.1.S1_at	10.8384	10.3593	11.8848
Mtr.17482.1.S1_at	99.8213	129.437	115.596
Mtr.17483.1.S1_at	53.1669	45.8411	43.1125
Mtr.17483.1.S1_s_at	307.818	298.465	278.967
Mtr.17483.1.S1_x_at	80.38	79.4741	76.4673
Mtr.17484.1.S1_at	52.4616	63.3588	56.7942
Mtr.17484.1.S1_x_at	66.599	82.3185	69.1244
Mtr.17485.1.S1_at	9.54978	10.0725	10.3593
Mtr.17486.1.S1_at	7.00752	7.96641	7.32518
Mtr.17487.1.S1_s_at	1013.36	800.353	1001.15
Mtr.17488.1.S1_at	9.58694	9.09737	10.3655
Mtr.17489.1.S1_at	8914.72	7184.07	7795.16
Mtr.1749.1.S1_at	12.9241	11.7822	13.167
Mtr.1749.1.S1_s_at	83.3084	90.1311	84.0952
Mtr.17490.1.S1_at	224.555	257.046	222.34
Mtr.17491.1.S1_at	288.623	292.155	305.014
Mtr.17492.1.S1_at	312.789	346.226	287.578
Mtr.17493.1.S1_at	72.9444	77.4509	69.8285
Mtr.17494.1.S1_at	11.0498	12.5995	11.212
Mtr.17495.1.S1_s_at	4089.75	5499.68	5343.96
Mtr.17496.1.S1_at	7.46197	7.11773	7.28291
Mtr.17497.1.S1_at	473.739	340.387	392.854
Mtr.17498.1.S1_at	6.42747	7.26471	6.55809
Mtr.17498.1.S1_x_at	7.0892	6.12499	6.08787
Mtr.17499.1.S1_at	79.8649	72.3157	58.8273
Mtr.175.1.S1_at	14.6983	12.4259	15.389
Mtr.1750.1.S1_at	8.06206	8.5934	8.89502
Mtr.17501.1.S1_at	410.519	349.009	361.379
Mtr.17502.1.S1_at	9.49415	9.91993	7.87268
Mtr.17503.1.S1_at	255.183	257.036	249.124
Mtr.17504.1.S1_at	238.728	294.488	242.39
Mtr.17505.1.S1_x_at	12.3972	13.7678	11.7324
Mtr.17506.1.S1_at	2483.94	3368.77	3129.85
Mtr.17508.1.S1_at	6.2326	5.47646	5.83547
Mtr.17509.1.S1_at	165.981	184.06	165.679
Mtr.17509.1.S1_s_at	10.591	12.321	11.7217
Mtr.1751.1.S1_at	190.458	190.999	184.568
Mtr.1751.1.S1_s_at	324.107	284.642	313.972
Mtr.17510.1.S1_at	6.86291	6.84291	8.26211
Mtr.17511.1.S1_at	151.108	145.66	158.137
Mtr.17512.1.S1_at	9.33698	9.35312	9.32073
Mtr.17513.1.S1_at	410.484	378.994	352.769
Mtr.17513.1.S1_s_at	893.6	816.806	777.123
Mtr.17514.1.S1_at	12.2598	12.8053	11.8107
Mtr.17516.1.S1_at	2625.92	2552.63	2532.52
Mtr.17517.1.S1_at	1316.45	1447.23	1065.22
Mtr.17518.1.S1_at	6.5745	6.04004	7.3359
Mtr.17519.1.S1_x_at	8.08235	8.22718	6.64396
Mtr.1752.1.S1_at	236.538	221.037	221.032
Mtr.17520.1.S1_s_at	447.56	436.566	391.62
Mtr.17521.1.S1_at	6.06097	6.54668	5.78272
Mtr.17521.1.S1_s_at	1634.94	1760.63	1621.36
Mtr.17521.1.S1_x_at	6.19172	6.48916	6.00713
Mtr.17522.1.S1_at	11.2197	11.595	13.4643
Mtr.17523.1.S1_at	10.6326	10.0287	9.98766
Mtr.17524.1.S1_x_at	8.94971	6.8631	6.70723
Mtr.17526.1.S1_at	13.1793	16.4099	12.0991
Mtr.17527.1.S1_at	9.37742	8.48976	9.27469
Mtr.17528.1.S1_at	19.8564	21.8688	21.9953
Mtr.17529.1.S1_at	7.46197	9.20973	7.48682
Mtr.1753.1.S1_at	95.2036	79.0014	84.5312
Mtr.17530.1.S1_x_at	5.10009	5.67893	5.81364
Mtr.17531.1.S1_at	9.07539	10.2804	10.1829
Mtr.17532.1.S1_at	14.2942	15.4965	14.7001
Mtr.17533.1.S1_at	6.14618	6.04787	6.26813
Mtr.17536.1.S1_at	9.5246	11.4276	8.91188
Mtr.17537.1.S1_at	6.89765	6.95396	5.88859
Mtr.17538.1.S1_at	1044.53	1223.73	992.754
Mtr.17539.1.S1_x_at	6.55457	7.01796	6.48729
Mtr.1754.1.S1_at	15.4265	30.3636	15.3118
Mtr.17540.1.S1_at	13.5398	10.9968	14.1976
Mtr.17542.1.S1_at	10.4496	9.35387	8.76081
Mtr.17543.1.S1_at	5.97414	5.85407	7.33549
Mtr.17544.1.S1_at	22.4082	31.7536	31.5446
Mtr.17545.1.S1_at	8.30822	9.41133	8.22545
Mtr.17546.1.S1_at	43.057	46.7236	38.0998
Mtr.17547.1.S1_at	13.2699	11.5409	15.3285
Mtr.17548.1.S1_at	10.3709	9.88138	12.7101
Mtr.17549.1.S1_at	6.62582	7.42669	7.76595
Mtr.1755.1.S1_at	54.5426	41.6687	44.7267
Mtr.17550.1.S1_at	867.219	691.163	954.884
Mtr.17552.1.S1_at	10.5894	9.39169	10.5755
Mtr.17553.1.S1_s_at	12.1197	10.9252	12.1471
Mtr.17554.1.S1_at	33.8814	29.3878	35.2643
Mtr.17555.1.S1_at	7.09145	7.55331	7.03029
Mtr.17556.1.S1_at	66.7247	86.7855	98.1443
Mtr.17557.1.S1_at	7.92763	8.63242	6.2899
Mtr.17558.1.S1_s_at	341.47	328.745	352.757
Mtr.17559.1.S1_at	6.3162	5.60812	6.69621
Mtr.1756.1.S1_at	211.035	175.687	202.775
Mtr.17560.1.S1_at	7.77664	8.13595	8.07369
Mtr.17562.1.S1_at	8.74932	7.65814	11.2331
Mtr.17563.1.S1_at	5.96652	5.83899	7.45575
Mtr.17565.1.S1_at	9.29691	8.44577	7.24272
Mtr.17566.1.S1_at	549.926	506.324	506.488
Mtr.17567.1.S1_x_at	8.51225	8.70019	8.40977
Mtr.17569.1.S1_at	1283.22	1278.88	1382.81
Mtr.1757.1.S1_at	6.66107	6.12244	6.45338
Mtr.17570.1.S1_at	120.372	107.596	130.172
Mtr.17571.1.S1_at	215.565	191.784	218.255
Mtr.17572.1.S1_at	8.42193	8.92766	10.6602
Mtr.17573.1.S1_at	59.3249	57.6317	59.1649
Mtr.17574.1.S1_at	8.13191	8.08741	8.71467
Mtr.17575.1.S1_at	108.992	91.3853	103.019
Mtr.17576.1.S1_at	242.683	242.623	244.96
Mtr.17577.1.S1_at	7.52235	7.00159	7.34741
Mtr.17578.1.S1_at	13.7624	15.0184	11.9452
Mtr.17579.1.S1_at	6.74429	6.59174	7.00366
Mtr.1758.1.S1_at	9.82521	12.0025	12.3707
Mtr.17580.1.S1_at	5.71517	5.94482	5.51265
Mtr.17581.1.S1_at	143.817	129.492	148.357
Mtr.17583.1.S1_at	7.83785	11.0618	8.88673
Mtr.17584.1.S1_at	8.22828	5.71165	6.00951
Mtr.17584.1.S1_s_at	141.535	71.7375	74.1493
Mtr.17586.1.S1_at	7.31064	8.18708	8.46682
Mtr.17587.1.S1_at	54.1508	65.6757	54.4068
Mtr.17588.1.S1_at	112.823	107.829	104.732
Mtr.1759.1.S1_at	121.153	131.207	125.452
Mtr.17590.1.S1_at	7.87323	9.63429	8.32358
Mtr.17591.1.S1_at	8.50463	8.33323	9.86319
Mtr.17592.1.S1_at	6.71227	6.54668	7.00366
Mtr.17596.1.S1_at	62.8848	70.1841	58.7648
Mtr.17597.1.S1_s_at	10.2352	9.46962	11.2927
Mtr.17597.1.S1_x_at	6.86291	6.05223	6.8477
Mtr.17598.1.S1_at	64.0792	53.0952	72.8761
Mtr.17599.1.S1_at	30.1815	28.743	34.5196
Mtr.176.1.S1_at	66.3219	58.738	61.4588
Mtr.1760.1.S1_s_at	6024.6	7023.52	7651.41
Mtr.17600.1.S1_at	125.175	115.358	130.341
Mtr.17602.1.S1_at	39.338	32.4975	35.3937
Mtr.17603.1.S1_x_at	40.7162	41.5973	31.3247
Mtr.17604.1.S1_at	796.701	748.392	756.168
Mtr.17605.1.S1_at	205.221	191.868	191.34
Mtr.17606.1.S1_at	8.16652	7.42669	7.53213
Mtr.17607.1.S1_at	1652.92	1437.19	1674.44
Mtr.17608.1.S1_at	568.482	566.898	529.429
Mtr.17609.1.S1_at	6.57513	6.98173	7.58554
Mtr.1761.1.S1_at	10.7696	9.05243	10.0722
Mtr.17610.1.S1_at	95.7789	128.194	131.043
Mtr.17611.1.S1_at	695.827	645.189	662.437
Mtr.17612.1.S1_x_at	1047	1770.73	1703.57
Mtr.17613.1.S1_at	7.45536	6.79401	8.05715
Mtr.17614.1.S1_at	6.06916	5.81764	5.81157
Mtr.17615.1.S1_x_at	6.3162	6.0759	5.49197
Mtr.17616.1.S1_x_at	949.908	1036.53	1158.01
Mtr.17617.1.S1_at	18.2658	13.5763	12.8838
Mtr.17618.1.S1_at	10.8743	11.5233	8.8872
Mtr.17619.1.S1_at	5.27906	5.24474	5.91906
Mtr.1762.1.S1_at	92.8678	70.8379	72.6003
Mtr.17620.1.S1_at	96.444	80.4962	101.142
Mtr.17620.1.S1_x_at	90.4744	58.83	70.9355
Mtr.17621.1.S1_x_at	3469.96	4186.32	4362.26
Mtr.17622.1.S1_at	8.49984	8.11712	7.34575
Mtr.17623.1.S1_at	6.09152	8.54422	8.9023
Mtr.17624.1.S1_at	1365.73	1420.45	1339.31
Mtr.17625.1.S1_at	1329.6	1112.39	1203.01
Mtr.17626.1.S1_s_at	68.1159	69.9829	60.2597
Mtr.17627.1.S1_at	8.65791	7.78632	7.45088
Mtr.17628.1.S1_s_at	11.7182	13.2114	13.6977
Mtr.1763.1.S1_at	8.66781	10.708	9.05553
Mtr.17631.1.S1_at	5.60978	5.76759	6.11789
Mtr.17631.1.S1_s_at	9.6925	9.12192	9.84594
Mtr.17632.1.S1_at	652.304	709.618	680.688
Mtr.17632.1.S1_s_at	1125.28	1101.38	1140.23
Mtr.17633.1.S1_s_at	8.13568	8.82015	8.96055
Mtr.17635.1.S1_at	7.03484	6.89391	7.8992
Mtr.17636.1.S1_at	7.56331	9.36796	6.87072
Mtr.17638.1.S1_at	6.69924	7.58636	5.94463
Mtr.17639.1.S1_at	149.578	141.822	158.964
Mtr.17640.1.S1_at	8.73961	8.30138	7.49443
Mtr.17641.1.S1_s_at	12.5455	12.4114	9.66604
Mtr.17642.1.S1_s_at	8.33501	9.57248	9.7632
Mtr.17643.1.S1_at	35.6448	31.1495	31.0231
Mtr.17643.1.S1_s_at	13.1558	13.7678	14.8424
Mtr.17644.1.S1_at	9.47291	11.4855	9.87499
Mtr.17645.1.S1_at	10.3496	9.87323	11.9112
Mtr.17649.1.S1_s_at	117.002	114.479	117.473
Mtr.1765.1.S1_at	7.79817	7.2694	7.10239
Mtr.17651.1.S1_s_at	9.48995	9.15112	6.7596
Mtr.17652.1.S1_at	5.83116	6.0688	6.64147
Mtr.17653.1.S1_at	5.9379	6.29456	8.19415
Mtr.17654.1.S1_at	10.1295	8.56383	8.46952
Mtr.17655.1.S1_at	1271.53	1177.43	1212.65
Mtr.17656.1.S1_at	59.0356	62.0226	54.4646
Mtr.17657.1.S1_at	9.78864	7.29416	8.46682
Mtr.17657.1.S1_s_at	8.40182	10.299	7.61163
Mtr.17658.1.S1_at	147.194	113.343	105.307
Mtr.17659.1.S1_at	8.41419	8.36081	7.66525
Mtr.1766.1.S1_at	8.69253	7.10482	8.67853
Mtr.17660.1.S1_at	8.88357	10.727	10.094
Mtr.17661.1.S1_at	5925.3	5104.02	5395.77
Mtr.17662.1.S1_x_at	122.946	108.275	137.327
Mtr.17663.1.S1_at	6.96495	8.82015	5.70131
Mtr.17664.1.S1_at	147.578	139.406	151.336
Mtr.17665.1.S1_at	11.2952	12.8182	10.2967
Mtr.17666.1.S1_at	7.81509	7.28007	6.65037
Mtr.17667.1.S1_at	5.64706	6.46945	5.45886
Mtr.17668.1.S1_at	377.168	404.736	351.611
Mtr.17669.1.S1_at	47.4919	31.8097	50.3096
Mtr.17669.1.S1_s_at	55.9671	44.4595	63.9501
Mtr.1767.1.S1_at	331.609	296.539	302.697
Mtr.17670.1.S1_at	13.0441	10.0468	8.04183
Mtr.17671.1.S1_at	7.48433	7.90594	8.28395
Mtr.17672.1.S1_at	574.444	552.952	524.24
Mtr.17673.1.S1_at	15.6237	24.1288	20.0633
Mtr.17674.1.S1_at	6.34934	7.10973	6.64058
Mtr.17675.1.S1_at	9.2631	7.39111	8.46682
Mtr.17676.1.S1_at	5.51819	5.75306	5.64879
Mtr.17677.1.S1_s_at	821.157	810.075	815.898
Mtr.17678.1.S1_at	115.951	104.166	140.5
Mtr.1768.1.S1_at	7.60066	8.23773	8.20691
Mtr.17680.1.S1_x_at	5.70132	5.81563	6.54329
Mtr.17681.1.S1_at	13.4406	16.0164	13.5255
Mtr.17682.1.S1_at	11.4965	11.4424	10.0015
Mtr.17684.1.S1_at	6.25127	7.11738	6.80992
Mtr.17685.1.S1_s_at	13.1558	13.6798	13.1411
Mtr.17686.1.S1_at	6.80396	6.41296	6.74328
Mtr.17687.1.S1_at	22.6112	34.9442	25.8796
Mtr.17688.1.S1_at	7.0614	8.06543	7.4052
Mtr.1769.1.S1_at	13.5561	13.0503	11.5741
Mtr.17691.1.S1_at	121.654	129.488	116.325
Mtr.17692.1.S1_at	7.65953	10.0638	11.0173
Mtr.17694.1.S1_at	10.3784	8.25784	10.8144
Mtr.17695.1.S1_x_at	5.87988	5.46283	7.23192
Mtr.17696.1.S1_at	6.5859	6.66996	5.74602
Mtr.17697.1.S1_at	14.1783	16.8196	16.8429
Mtr.17698.1.S1_s_at	551.924	733.576	676.456
Mtr.17699.1.S1_at	7.37473	8.0749	8.71267
Mtr.177.1.S1_at	8.26258	7.34033	7.96376
Mtr.1770.1.S1_at	189.728	225.149	184.007
Mtr.17700.1.S1_at	6.06875	7.08329	6.37018
Mtr.17701.1.S1_at	10.0205	11.5368	9.26291
Mtr.17702.1.S1_at	109.342	112.837	125.432
Mtr.17703.1.S1_at	667.75	639.157	636.58
Mtr.17704.1.S1_at	111.443	129.198	105.931
Mtr.17704.1.S1_s_at	350.914	377.805	334.56
Mtr.17705.1.S1_at	8.43955	8.42917	7.27982
Mtr.17706.1.S1_at	216.534	197.322	221.64
Mtr.17707.1.S1_at	7.33545	7.61028	7.10811
Mtr.17708.1.S1_at	193.12	172.317	167.908
Mtr.17709.1.S1_at	408.544	410.02	405.124
Mtr.1771.1.S1_at	10.5071	11.5289	7.93399
Mtr.17710.1.S1_at	134.051	137.691	162.104
Mtr.17711.1.S1_at	29.9833	27.4676	22.4427
Mtr.17712.1.S1_at	15.3554	15.0863	13.465
Mtr.17714.1.S1_at	248.249	283.164	204.965
Mtr.17715.1.S1_at	10.0048	8.0297	9.38303
Mtr.17715.1.S1_x_at	7.64863	8.2392	8.06549
Mtr.17717.1.S1_at	6.28257	6.46955	7.48272
Mtr.17718.1.S1_at	1269.24	1124.62	1165.31
Mtr.17719.1.S1_at	7.44562	6.71183	7.79462
Mtr.1772.1.S1_at	8.90561	6.59148	7.70357
Mtr.1772.1.S1_s_at	1092.48	1028.32	1178.74
Mtr.1772.1.S1_x_at	16.4211	15.3871	18.1228
Mtr.17720.1.S1_at	8.24244	7.89227	7.67989
Mtr.17721.1.S1_s_at	1091.98	1057.73	1154.91
Mtr.17724.1.S1_x_at	6.19926	6.21392	7.2812
Mtr.17725.1.S1_at	303.95	222.913	274.972
Mtr.17727.1.S1_at	14.5952	18.2243	13.8649
Mtr.17728.1.S1_at	7.54026	10.373	8.03118
Mtr.1773.1.S1_at	7.46173	5.60812	6.24615
Mtr.1773.1.S1_x_at	9.72487	9.66671	10.4249
Mtr.17731.1.S1_at	85.8806	105.581	114.492
Mtr.17733.1.S1_at	14.3471	15.6837	13.3256
Mtr.17734.1.S1_at	9.47759	8.10902	12.2989
Mtr.17735.1.S1_at	226.475	146.985	212.553
Mtr.17736.1.S1_at	7.46258	7.59114	7.37721
Mtr.17737.1.S1_s_at	7.88711	9.99662	9.62828
Mtr.17739.1.S1_at	7.31457	7.18732	6.78479
