Probeset	ART_03dpi_control_1	ART_03dpi_control_2	ART_03dpi_control_3
Mtr.43310.1.S1_at	286.705	258.776	271.994
Mtr.43311.1.S1_at	12.3713	11.4466	14.145
Mtr.43312.1.S1_at	23.2582	20.3894	21.284
Mtr.43313.1.S1_at	741.295	907.448	1109.7
Mtr.43314.1.S1_at	347.138	340.504	311.642
Mtr.43315.1.S1_at	552.221	559.365	535.371
Mtr.43316.1.S1_at	1266.27	1406.82	1605.16
Mtr.43317.1.S1_s_at	36.5267	30.9094	34.3378
Mtr.43318.1.S1_at	6.37012	8.04691	7.52567
Mtr.43319.1.S1_at	968.808	1011.02	939.766
Mtr.4332.1.S1_at	15.3298	10.4337	13.6424
Mtr.43320.1.S1_at	102.801	107.094	106.205
Mtr.43321.1.S1_at	3586.79	3580.18	3258.46
Mtr.43322.1.S1_at	816.344	1765.14	6397.24
Mtr.43322.1.S1_s_at	902.701	1892.59	7831.32
Mtr.43323.1.S1_at	297.049	285.583	351.438
Mtr.43324.1.S1_s_at	288.288	290.017	319.977
Mtr.43325.1.S1_s_at	1066.91	1087.12	1047.95
Mtr.43328.1.S1_at	138.417	122.622	150.865
Mtr.43329.1.S1_at	801.107	766.995	764.386
Mtr.4333.1.S1_at	8.48512	10.0451	11.2218
Mtr.43330.1.S1_at	242.466	248.428	240.582
Mtr.43331.1.S1_at	137.901	124.243	117.999
Mtr.43332.1.S1_at	254.585	238.056	290.434
Mtr.43333.1.S1_at	1423.29	1413.62	1624.48
Mtr.43334.1.S1_at	364.271	421.012	396.571
Mtr.43335.1.S1_at	2739.21	2641.89	2880.23
Mtr.43336.1.S1_at	1633.29	1576.03	1636.67
Mtr.43337.1.S1_at	3998.09	3951.91	4404.72
Mtr.43338.1.S1_at	17.4595	16.2291	22.0704
Mtr.43339.1.S1_at	1887.72	2074.62	1782.41
Mtr.4334.1.S1_at	8.30733	9.85731	9.98803
Mtr.43340.1.S1_at	2235.86	2075.77	2061.42
Mtr.43341.1.S1_at	1847.57	1846.78	1753.04
Mtr.43342.1.S1_at	1616.93	1541.7	1399.08
Mtr.43343.1.S1_at	434.975	403.485	396.374
Mtr.43344.1.S1_at	2741.56	2626.45	2482.77
Mtr.43345.1.S1_at	520.168	416.898	495.429
Mtr.43346.1.S1_at	1257.52	1706.83	1211.01
Mtr.43347.1.S1_s_at	1440.21	1551.73	1628.82
Mtr.43348.1.S1_at	1430.83	1600.42	1617.29
Mtr.43349.1.S1_at	911.968	895.311	1014.4
Mtr.4335.1.S1_at	1533.37	1553.69	1443.25
Mtr.43350.1.S1_at	645.084	606.143	604.112
Mtr.43351.1.S1_at	10.8065	6.93156	9.56935
Mtr.43352.1.S1_at	2401.94	2284.61	2299.22
Mtr.43353.1.S1_at	24.9185	44.1905	31.6231
Mtr.43354.1.S1_at	163.05	163.074	149.045
Mtr.43355.1.S1_at	1113.04	1079.19	1110.48
Mtr.43356.1.S1_at	1958.98	1938.33	1806.01
Mtr.43357.1.S1_at	1118.68	1105.25	1060.82
Mtr.43358.1.S1_at	211.646	252.507	241.314
Mtr.43359.1.S1_at	1945.26	1910.19	2044.27
Mtr.4336.1.S1_at	903.561	885.621	827.043
Mtr.43360.1.S1_at	2177.91	2167.08	2091.33
Mtr.43361.1.S1_at	2445.01	2505.09	2471.46
Mtr.43362.1.S1_at	3916.77	3794.97	3886.86
Mtr.43363.1.S1_at	513.247	690.394	543.585
Mtr.43364.1.S1_at	825.526	847.944	894.367
Mtr.43365.1.S1_at	1177.02	1201.71	1126.55
Mtr.43366.1.S1_at	2178.93	2028.81	2114.8
Mtr.43367.1.S1_at	4822.46	4963.25	4907.22
Mtr.43368.1.S1_at	1946.9	1816.28	1806.74
Mtr.43369.1.S1_at	756.121	705.893	749.624
Mtr.4337.1.S1_at	119.515	135.045	121.614
Mtr.43370.1.S1_at	935.583	992.884	902.279
Mtr.43371.1.S1_at	3765.49	3403.82	3489.95
Mtr.43372.1.S1_at	291.183	276.852	292.657
Mtr.43373.1.S1_at	13.3573	10.2972	10.2805
Mtr.43373.1.S1_s_at	1253.41	1175.9	1145.16
Mtr.43374.1.S1_at	2155.03	2207.29	2150.49
Mtr.43375.1.S1_at	223.428	202.024	227.601
Mtr.43376.1.S1_at	386.71	348.412	389.733
Mtr.43377.1.S1_at	3287.49	3412.12	3332.72
Mtr.43378.1.S1_at	2040.44	2332.85	2276.39
Mtr.43379.1.S1_at	2446.62	2512.99	2494.28
Mtr.4338.1.S1_at	9.13653	8.7425	10.8813
Mtr.43380.1.S1_s_at	383.609	336.305	314.687
Mtr.43381.1.S1_at	38.0118	34.4137	35.4528
Mtr.43382.1.S1_at	1253.41	1437.7	1321.17
Mtr.43383.1.S1_at	1570.18	1514.77	1554.93
Mtr.43384.1.S1_at	1626.24	1467.21	1461.38
Mtr.43385.1.S1_at	10.6246	9.95148	12.3776
Mtr.43386.1.S1_at	6.65325	7.56308	7.83227
Mtr.43387.1.S1_at	1478.68	1397.35	1395.35
Mtr.43388.1.S1_at	5189.98	5101.55	5092.34
Mtr.43389.1.S1_at	1465.2	1627.78	1624.61
Mtr.4339.1.S1_at	103.793	114.009	106.467
Mtr.4339.1.S1_s_at	84.4341	96.0797	85.4795
Mtr.43390.1.S1_at	550.129	646.599	611.7
Mtr.43391.1.S1_at	856.301	1106.98	1073.39
Mtr.43392.1.S1_at	1490.53	1397.33	1702.6
Mtr.43392.1.S1_s_at	2393.89	2155.93	2471.99
Mtr.43393.1.S1_at	2012.43	1429.23	2237.99
Mtr.43395.1.S1_at	60.7098	54.1496	67.8671
Mtr.43395.1.S1_s_at	500.373	540.948	507.524
Mtr.43396.1.S1_at	913.203	870.347	833.149
Mtr.43397.1.S1_at	599.62	590.008	606.537
Mtr.43398.1.S1_at	2665.42	2720.98	2601.71
Mtr.43399.1.S1_at	1383.24	1522.51	1484.17
Mtr.434.1.S1_at	8.19501	7.17339	5.87357
Mtr.4340.1.S1_at	24.0678	32.7422	16.9857
Mtr.43400.1.S1_at	447.508	427.354	422.892
Mtr.43401.1.S1_at	19.8342	16.6356	16.0756
Mtr.43402.1.S1_at	287.685	274.691	283.101
Mtr.43403.1.S1_s_at	27.84	21.8013	26.3127
Mtr.43404.1.S1_at	770.94	883.231	818.661
Mtr.43405.1.S1_at	1178.69	950.414	1250.7
Mtr.43407.1.S1_at	293.576	291.684	318.509
Mtr.43408.1.S1_at	1057.8	1050.07	1015.04
Mtr.43409.1.S1_at	33.4625	27.1848	32.2095
Mtr.4341.1.S1_at	18.3009	17.3266	17.8152
Mtr.43410.1.S1_at	770.698	850.342	1009.19
Mtr.43411.1.S1_at	1139.21	1145.22	1216.69
Mtr.43412.1.S1_at	984.623	921.602	933.237
Mtr.43413.1.S1_at	11.6944	10.7849	10.428
Mtr.43414.1.S1_at	593.566	600.822	691.013
Mtr.43415.1.S1_s_at	30.5539	33.2108	29.0836
Mtr.43416.1.S1_at	2585.99	2633.74	2592.76
Mtr.43417.1.S1_at	1526.89	1652.74	1583.79
Mtr.43418.1.S1_s_at	81.3023	57.9337	89.672
Mtr.43419.1.S1_at	6.92313	7.64106	8.46297
Mtr.4342.1.S1_at	117.137	102.14	119.183
Mtr.43420.1.S1_at	558.931	598.642	596.113
Mtr.43421.1.S1_at	293.763	293.382	300.705
Mtr.43422.1.S1_at	7.09448	7.0187	6.41309
Mtr.43423.1.S1_at	54.6144	41.5907	44.9671
Mtr.43424.1.S1_at	140.065	167.113	174.445
Mtr.43425.1.S1_at	2033.78	1949.03	1824.07
Mtr.43426.1.S1_at	517.418	412.818	548.641
Mtr.43427.1.S1_at	1055.52	1005.97	1062.15
Mtr.43428.1.S1_at	219.228	210.72	214.234
Mtr.43429.1.S1_at	450.351	531.404	531.338
Mtr.4343.1.S1_at	8.14963	7.44288	6.07538
Mtr.43430.1.S1_at	1429.74	1274.35	1421.33
Mtr.43431.1.S1_at	2098.31	1841.36	2025.31
Mtr.43432.1.S1_at	2817.34	2973.55	3105.73
Mtr.43433.1.S1_at	510.533	534.894	608.788
Mtr.43434.1.S1_at	513.104	522.473	530.631
Mtr.43435.1.S1_at	844.113	927.459	826.212
Mtr.43436.1.S1_at	1854.76	2000.67	1800.63
Mtr.43437.1.S1_at	1641.93	1411.99	1540.6
Mtr.43438.1.S1_at	361.609	400.363	452.164
Mtr.43439.1.S1_at	573.805	794.608	709.578
Mtr.4344.1.S1_at	9.30279	7.05141	8.32781
Mtr.43440.1.S1_at	204.951	172.868	192.347
Mtr.43441.1.S1_at	1146.04	1106.29	1136.72
Mtr.43442.1.S1_at	19.8421	26.1026	17.3158
Mtr.43443.1.S1_at	2057.64	2054.64	1921.45
Mtr.43444.1.S1_at	1987.72	1802.53	1942.69
Mtr.43445.1.S1_at	6.34453	6.86014	6.90041
Mtr.43445.1.S1_s_at	326.834	321.215	312.039
Mtr.43446.1.S1_at	2773.75	3002.83	2690.33
Mtr.43447.1.S1_at	2266.51	2244.22	2420.72
Mtr.43448.1.S1_at	1668.77	1583.76	1463.4
Mtr.43449.1.S1_at	849.331	833.914	879.767
Mtr.4345.1.S1_at	6.62548	6.64275	7.01802
Mtr.43450.1.S1_at	477.357	453.375	517.198
Mtr.43451.1.S1_at	2483.06	2424.04	2489.97
Mtr.43452.1.S1_at	1175.19	1143.54	1197.82
Mtr.43453.1.S1_at	7.50114	5.86243	7.33331
Mtr.43454.1.S1_at	1010.92	914.755	832.105
Mtr.43455.1.S1_at	1221.61	1401.15	1328.39
Mtr.43456.1.S1_at	647.579	691.654	664.932
Mtr.43457.1.S1_s_at	460.869	453.902	454.449
Mtr.43458.1.S1_at	331.262	306.669	304.64
Mtr.43458.1.S1_s_at	1053.2	935.693	953.493
Mtr.43459.1.S1_at	4127.03	3857.98	4353.57
Mtr.4346.1.S1_at	6.07178	6.46632	6.81236
Mtr.43460.1.S1_at	805.597	784.074	788.478
Mtr.43461.1.S1_at	28.9961	20.1134	24.7188
Mtr.43462.1.S1_at	1536.07	1418.73	1638.86
Mtr.43463.1.S1_s_at	554.15	518.122	495.779
Mtr.43464.1.S1_at	2683.71	3039.42	2914.93
Mtr.43465.1.S1_at	8.17659	8.50079	8.36371
Mtr.43466.1.S1_at	1819.44	1634.93	1753.47
Mtr.43467.1.S1_at	350.028	183.789	553.455
Mtr.43468.1.S1_at	51.9904	53.0051	52.3757
Mtr.43469.1.S1_at	2501.3	2323.96	2453.51
Mtr.4347.1.S1_s_at	3741.11	3364.84	3926.91
Mtr.43470.1.S1_at	14.7717	18.1449	17.2109
Mtr.43471.1.S1_at	9.76623	8.42944	10.2818
Mtr.43471.1.S1_s_at	975.971	898.58	862.595
Mtr.43472.1.S1_at	3249.23	2921.23	3355.12
Mtr.43473.1.S1_at	1305.01	1432.94	1225.27
Mtr.43474.1.S1_at	5.81345	7.17339	16.7608
Mtr.43474.1.S1_x_at	8.78861	9.70207	15.6357
Mtr.43475.1.S1_at	20.5499	10.6943	202.476
Mtr.43476.1.S1_at	6.46326	6.04637	5.82063
Mtr.43477.1.S1_at	1035.41	1059.42	1074.94
Mtr.43478.1.S1_at	1585	1638.2	1417.78
Mtr.43479.1.S1_at	531.819	466.748	492.192
Mtr.4348.1.S1_at	55.0857	68.4333	73.5477
Mtr.43480.1.S1_at	1615.39	1517.32	1561.67
Mtr.43481.1.S1_at	2114.42	2127.02	2158.87
Mtr.43482.1.S1_at	18.5113	19.7223	25.5943
Mtr.43482.1.S1_s_at	1109.35	1177.1	1144.81
Mtr.43483.1.S1_at	116.671	111.582	97.0447
Mtr.43483.1.S1_s_at	433.351	453.369	425.64
Mtr.43484.1.S1_at	2910.53	3352.97	3217.25
Mtr.43485.1.S1_at	1202.53	1113.42	1204.64
Mtr.43486.1.S1_at	1433.88	1287.58	1523.84
Mtr.43487.1.S1_at	807.466	795.401	842.892
Mtr.43488.1.S1_at	165.496	149.357	133.364
Mtr.43489.1.S1_at	1963.33	2029.84	2162.25
Mtr.4349.1.S1_at	6.34659	5.86829	5.78123
Mtr.43490.1.S1_at	2523.03	2507.96	2313.14
Mtr.43491.1.S1_at	147.139	139.571	115.104
Mtr.43492.1.S1_at	337.643	382.442	387.653
Mtr.43493.1.S1_at	1995.49	1875.4	1847.52
Mtr.43494.1.S1_at	516.387	564.775	566.676
Mtr.43495.1.S1_at	720.899	817.505	787.398
Mtr.43496.1.S1_at	234.345	230.92	195.078
Mtr.43497.1.S1_at	1230.35	1225.48	1191.92
Mtr.43498.1.S1_at	432.504	506.902	529.61
Mtr.43499.1.S1_at	1064.28	1032.77	1011.52
Mtr.435.1.S1_at	9.63512	9.79162	7.88168
Mtr.435.1.S1_s_at	8.14147	10.2868	8.81854
Mtr.4350.1.S1_at	2028.66	2182.18	1803.56
Mtr.43500.1.S1_at	54.6144	53.7531	60.905
Mtr.43501.1.S1_at	1902.78	1979.21	1950.4
Mtr.43502.1.S1_at	3764.4	3572.41	3830.02
Mtr.43503.1.S1_at	123.055	137.589	98.852
Mtr.43504.1.S1_at	4452.25	4359.92	4593.88
Mtr.43505.1.S1_at	2017.82	2028.61	1937.47
Mtr.43506.1.S1_at	458.169	422.746	460.586
Mtr.43507.1.S1_at	1742.25	1884.41	1769.59
Mtr.43508.1.S1_at	15.7651	19.0513	20.4683
Mtr.43509.1.S1_at	675.863	676.008	697.083
Mtr.4351.1.S1_at	7.48031	7.41816	8.42626
Mtr.43510.1.S1_at	1644.17	1652.17	1712.16
Mtr.43511.1.S1_at	316.036	297.425	292.594
Mtr.43512.1.S1_at	240.693	232.317	209.74
Mtr.43513.1.S1_at	180.84	168.837	235.224
Mtr.43514.1.S1_at	8.56211	8.75889	6.34768
Mtr.43514.1.S1_s_at	60.556	50.3821	91.2231
Mtr.43515.1.S1_at	1558.26	1437.96	1259.4
Mtr.43516.1.S1_at	174.213	160.962	188.113
Mtr.43517.1.S1_at	101.599	106.569	126.4
Mtr.43518.1.S1_at	3410.72	3229.67	3404.18
Mtr.43519.1.S1_at	1934.37	2007.69	1813.85
Mtr.4352.1.S1_at	51.0861	44.9111	57.7239
Mtr.43520.1.S1_at	144.839	122.574	118.832
Mtr.43521.1.S1_at	2049.81	2264.96	2119.08
Mtr.43522.1.S1_at	6.25847	8.26786	6.86709
Mtr.43523.1.S1_at	132.411	169.502	198.186
Mtr.43524.1.S1_at	1321.9	1353.36	1277.1
Mtr.43525.1.S1_at	350.175	356.223	313.634
Mtr.43526.1.S1_at	1678.66	1691.01	1774.08
Mtr.43527.1.S1_at	69.0244	66.9515	67.946
Mtr.43528.1.S1_at	339.217	319.317	346.616
Mtr.43529.1.S1_at	328.928	345.527	304.053
Mtr.4353.1.S1_at	414.008	435.363	440.459
Mtr.43530.1.S1_at	1319.65	1266.92	1360.72
Mtr.43531.1.S1_at	657.322	672.037	630.101
Mtr.43532.1.S1_at	10.0032	9.6925	9.78647
Mtr.43533.1.S1_at	8.81549	9.23561	8.75384
Mtr.43534.1.S1_at	139.003	198.436	164.062
Mtr.43535.1.S1_at	14.9489	27.6052	15.8801
Mtr.43536.1.S1_at	1007.22	976.617	1057.79
Mtr.43537.1.S1_at	123.382	109.468	108.826
Mtr.43538.1.S1_at	957.083	909.939	925.204
Mtr.43539.1.S1_at	924.676	873.585	933.118
Mtr.4354.1.S1_at	402.064	337.795	358.659
Mtr.43540.1.S1_at	713.025	709.439	772.901
Mtr.43541.1.S1_at	974.974	948.889	882.385
Mtr.43542.1.S1_at	3985.22	4450.69	3843.24
Mtr.43543.1.S1_at	1076.4	1019.93	1029.51
Mtr.43544.1.S1_at	859.357	862.902	816.306
Mtr.43545.1.S1_at	1715.44	1692.08	1640.69
Mtr.43546.1.S1_at	27.7646	29.0588	27.4735
Mtr.43547.1.S1_at	1026.04	1026.01	961.557
Mtr.43548.1.S1_at	1102.64	1161.82	1093.77
Mtr.43549.1.S1_at	3224.88	2947.82	2984.44
Mtr.4355.1.S1_at	23.6526	36.0107	34.0508
Mtr.43550.1.S1_at	512.753	448.321	721.131
Mtr.43551.1.S1_at	996.6	984.888	1042.13
Mtr.43552.1.S1_at	8.99996	7.7034	6.89552
Mtr.43553.1.S1_at	927.366	745.319	827.206
Mtr.43554.1.S1_at	1919.31	2143.06	1750.8
Mtr.43554.1.S1_s_at	1031.41	1184.92	991.351
Mtr.43555.1.S1_at	4635.56	5414.84	4548.06
Mtr.43556.1.S1_s_at	253.689	248.017	245.319
Mtr.43557.1.S1_at	56.0947	85.4328	69.1155
Mtr.43557.1.S1_x_at	73.8519	97.5093	67.8292
Mtr.43558.1.S1_at	866.89	854.403	810.033
Mtr.43559.1.S1_at	162.632	164.177	145.316
Mtr.4356.1.S1_at	526.693	594.296	500.371
Mtr.43560.1.S1_at	891.327	899.707	964.274
Mtr.43561.1.S1_s_at	70.6027	52.9325	61.7736
Mtr.43562.1.S1_at	373.102	388.156	350.354
Mtr.43563.1.S1_at	7.06566	6.77503	6.14112
Mtr.43564.1.S1_at	183.811	178.646	191.606
Mtr.43565.1.S1_at	11.5243	8.85181	8.71183
Mtr.43566.1.S1_at	492.107	505.674	479.962
Mtr.43567.1.S1_at	142.573	94.0193	172.971
Mtr.43568.1.S1_at	3098.94	3187.19	3114.64
Mtr.43569.1.S1_at	1137.06	852.471	1245.71
Mtr.4357.1.S1_at	8.85568	9.8624	11.6685
Mtr.43570.1.S1_at	3438.01	3451.72	3493.33
Mtr.43571.1.S1_at	650.731	570.507	558.327
Mtr.43572.1.S1_at	6478.22	8059.08	6172.39
Mtr.43574.1.S1_at	1315.64	1365.84	1300.58
Mtr.43575.1.S1_at	1481.41	1263.87	1631.27
Mtr.43576.1.S1_at	102.021	83.601	93.046
Mtr.43577.1.S1_s_at	48.9077	51.6222	48.7516
Mtr.43579.1.S1_at	10.0434	12.7207	13.9923
Mtr.43580.1.S1_at	1206.64	1248.97	1027.29
Mtr.43581.1.S1_at	202.305	184.058	188.573
Mtr.43582.1.S1_at	6.32742	5.0982	6.44277
Mtr.43583.1.S1_at	491.888	465.324	468.279
Mtr.43584.1.S1_at	1412.96	1266.21	1283.64
Mtr.43585.1.S1_at	51.1695	58.7153	38.1712
Mtr.43586.1.S1_at	651.664	631.657	637.058
Mtr.43587.1.S1_at	78.6085	71.981	101.359
Mtr.43588.1.S1_at	189.986	206.425	184.382
Mtr.43589.1.S1_at	177.577	182.86	189.1
Mtr.4359.1.S1_at	8.5212	9.06214	9.17617
Mtr.43590.1.S1_at	280.981	242.506	263.089
Mtr.43591.1.S1_at	1867.43	1762.85	1731.68
Mtr.43592.1.S1_at	378.294	344.194	347.098
Mtr.43593.1.S1_at	283.128	260.22	264.299
Mtr.43594.1.S1_at	2888.33	2927.84	2750.23
Mtr.43595.1.S1_at	406.172	376.233	391.962
Mtr.43596.1.S1_at	718.255	705.96	657.872
Mtr.43597.1.S1_at	414.9	377.161	428.297
Mtr.43598.1.S1_at	228.238	243.812	203.242
Mtr.43599.1.S1_at	607.515	619.168	641.333
Mtr.436.1.S1_at	9.86882	10.1644	10.4244
Mtr.4360.1.S1_at	14.0737	14.0607	14.2341
Mtr.43600.1.S1_at	1812.15	1651.66	1741.54
Mtr.43601.1.S1_at	179.811	175.7	153.158
Mtr.43602.1.S1_at	1183.65	1188.51	1308.24
Mtr.43603.1.S1_at	101.971	106.361	96.1221
Mtr.43604.1.S1_s_at	214.504	233.436	210.387
Mtr.43605.1.S1_at	1085.97	1225.12	1243.34
Mtr.43606.1.S1_at	277.297	334.412	319.565
Mtr.43607.1.S1_at	251.628	242.144	238.253
Mtr.43608.1.S1_at	2376.55	2323.23	2359.24
Mtr.43609.1.S1_at	135.41	156.823	106.732
Mtr.4361.1.S1_at	58.5861	67.5676	58.5741
Mtr.43610.1.S1_at	1109.49	1091.07	932.316
Mtr.43611.1.S1_at	3438.9	3261.15	3074.22
Mtr.43612.1.S1_at	190.484	172.698	160.82
Mtr.43613.1.S1_at	95.2526	115.706	90.924
Mtr.43614.1.S1_at	1500.95	1485.56	1309.19
Mtr.43615.1.S1_at	1409.72	1454.95	1352.25
Mtr.43616.1.S1_at	597.18	574.933	571.426
Mtr.43617.1.S1_at	741.005	768.396	745.845
Mtr.43618.1.S1_at	1008.85	982.117	966.212
Mtr.43619.1.S1_at	3298.77	3229.8	3338.14
Mtr.4362.1.S1_at	36.5267	53.5149	47.7081
Mtr.43620.1.S1_at	689.925	769.018	647.335
Mtr.43621.1.S1_at	6851.95	7004.05	7146.92
Mtr.43622.1.S1_s_at	24.7321	24.504	14.811
Mtr.43623.1.S1_at	905.143	894.437	838.17
Mtr.43624.1.S1_at	6.63586	6.5264	7.85391
Mtr.43625.1.S1_at	977.803	992.94	927.038
Mtr.43626.1.S1_at	803.381	878.859	791.245
Mtr.43627.1.S1_at	30.7004	25.9039	25.4702
Mtr.43628.1.S1_at	9.40115	8.75694	8.63304
Mtr.43629.1.S1_at	8.04215	8.75801	9.02511
Mtr.43629.1.S1_s_at	157.384	163.767	144.652
Mtr.4363.1.S1_at	9.43586	7.71733	8.55326
Mtr.43630.1.S1_at	354.59	300.16	328.757
Mtr.43631.1.S1_at	858.248	931.247	1108.13
Mtr.43632.1.S1_at	385.442	386.695	354.593
Mtr.43633.1.S1_at	84.1403	74.4426	74.1798
Mtr.43634.1.S1_at	1540	1402.28	1588.02
Mtr.43635.1.S1_at	6.66023	7.68179	7.63894
Mtr.43636.1.S1_at	747.241	763.253	769.407
Mtr.43637.1.S1_at	799.586	825.606	837.28
Mtr.43639.1.S1_s_at	241.706	229.313	216.33
Mtr.4364.1.S1_at	834.109	969.102	780.234
Mtr.43640.1.S1_at	180.421	178.131	219.088
Mtr.43641.1.S1_at	58.2364	53.5548	60.189
Mtr.43642.1.S1_at	629.558	750.955	534.327
Mtr.43643.1.S1_at	806.81	814.677	774.474
Mtr.43644.1.S1_at	41.8682	34.0072	38.4082
Mtr.43645.1.S1_at	146.264	109.107	101.704
Mtr.43646.1.S1_at	100.828	89.0805	141.47
Mtr.43647.1.S1_at	1028.97	1118.45	1025.76
Mtr.43648.1.S1_at	948.598	993.655	966.45
Mtr.43649.1.S1_at	880.001	922.488	918.908
Mtr.4365.1.S1_at	6037.03	6042.27	6350.08
Mtr.43650.1.S1_at	1130.13	1030.03	1060.82
Mtr.43651.1.S1_at	210.506	226.955	233.749
Mtr.43652.1.S1_at	580.114	549.709	575.524
Mtr.43653.1.S1_at	126.57	135.99	100.399
Mtr.43654.1.S1_at	1705.7	1930.23	1834.39
Mtr.43655.1.S1_at	291.542	255.978	264.449
Mtr.43656.1.S1_at	1294.29	1377.61	1304.39
Mtr.43657.1.S1_at	96.7704	94.0932	88.3934
Mtr.43658.1.S1_at	1354.08	1416.07	1232.06
Mtr.43659.1.S1_at	63.0052	46.8093	65.0696
Mtr.43659.1.S1_s_at	366.793	344.167	354.687
Mtr.4366.1.S1_at	7.4342	9.18266	8.15901
Mtr.43661.1.S1_at	426.735	437.617	419.465
Mtr.43662.1.S1_at	17.8272	13.9912	14.185
Mtr.43664.1.S1_at	733.334	767.214	812.744
Mtr.43665.1.S1_s_at	110.765	92.7817	86.0925
Mtr.43666.1.S1_at	387.116	335.002	359.075
Mtr.43667.1.S1_at	6.67848	7.73637	7.10804
Mtr.43668.1.S1_at	86.187	88.1445	84.922
Mtr.43669.1.S1_at	1237.97	1190.27	1266.93
Mtr.4367.1.S1_at	154.963	118.949	116.058
Mtr.43670.1.S1_at	255.494	285.778	269.493
Mtr.43671.1.S1_at	1520.47	1309.34	1157.78
Mtr.43672.1.S1_at	384.908	374.388	340.072
Mtr.43673.1.S1_at	717.151	715.128	666.38
Mtr.43674.1.S1_at	286.463	245.084	291.884
Mtr.43675.1.S1_at	1003.18	970.188	997.7
Mtr.43677.1.S1_at	590.545	604.623	601.639
Mtr.43678.1.S1_at	1662.83	1466.92	1857.76
Mtr.43679.1.S1_at	6.98961	9.23376	7.88168
Mtr.4368.1.S1_at	29.2422	42.7629	46.083
Mtr.43680.1.S1_at	923.913	1049.59	1262.57
Mtr.43681.1.S1_at	758.503	711.633	755.732
Mtr.43682.1.S1_at	3791.21	3683.05	3788.65
Mtr.43683.1.S1_at	89.68	100.963	98.4557
Mtr.43684.1.S1_at	17.4194	14.3029	24.8023
Mtr.43685.1.S1_at	743.258	728.623	744.573
Mtr.43686.1.S1_at	730.195	780.157	766.809
Mtr.43687.1.S1_s_at	19.3297	15.8762	19.1802
Mtr.43688.1.S1_at	89.27	77.0542	105.561
Mtr.43689.1.S1_at	1089.78	1072.36	1101.25
Mtr.4369.1.S1_at	34.6995	42.9216	42.0514
Mtr.43690.1.S1_s_at	32.8431	37.3712	28.0909
Mtr.43691.1.S1_at	268.976	232.278	253.373
Mtr.43692.1.S1_at	625.328	518.918	539.618
Mtr.43693.1.S1_at	844.698	761.364	788.564
Mtr.43694.1.S1_at	645.98	669.466	646.06
Mtr.43695.1.S1_at	995.624	1045.87	1001.44
Mtr.43696.1.S1_at	1875.69	1717.35	1644.71
Mtr.43697.1.S1_at	1005.16	1041.23	1055.11
Mtr.43698.1.S1_at	5.57717	6.28112	5.48787
Mtr.43698.1.S1_s_at	6.70292	6.65227	7.77983
Mtr.437.1.S1_at	6.37926	5.41924	5.65863
Mtr.4370.1.S1_at	13.6117	13.4765	13.4508
Mtr.43700.1.S1_at	240.125	221.82	223.663
Mtr.43701.1.S1_at	55.2267	34.7247	54.0414
Mtr.43702.1.S1_at	8.41785	8.95905	7.08648
Mtr.43702.1.S1_s_at	14.564	15.1582	15.647
Mtr.43703.1.S1_at	38.7328	35.5985	32.9447
Mtr.43704.1.S1_at	32.8725	36.9065	80.6264
Mtr.43705.1.S1_at	1776.04	1562.11	1876.15
Mtr.43706.1.S1_at	61.4798	72.2052	58.2346
Mtr.43706.1.S1_s_at	371.968	353.532	317.157
Mtr.43707.1.S1_at	352.003	331.75	330.278
Mtr.43708.1.S1_at	826.22	795.826	755.937
Mtr.43709.1.S1_at	391.249	386.676	375.287
Mtr.4371.1.S1_at	10.1793	9.24108	10.2465
Mtr.43710.1.S1_at	581.894	564.22	578.524
Mtr.43711.1.S1_at	96.8084	82.7052	197.369
Mtr.43712.1.S1_at	116.837	127.573	95.19
Mtr.43713.1.S1_at	5182.26	5057.99	5418.77
Mtr.43714.1.S1_at	90.653	59.9772	80.7196
Mtr.43715.1.S1_at	281.84	320.514	238.337
Mtr.43716.1.S1_at	124.762	98.5187	122.542
Mtr.43717.1.S1_at	125.324	206.345	78.7159
Mtr.43718.1.S1_at	682.298	834.735	801.647
Mtr.43719.1.S1_at	7.97647	7.38148	7.11047
Mtr.4372.1.S1_at	75.3697	71.9724	91.0074
Mtr.43720.1.S1_at	1789.05	1819.94	1828.8
Mtr.43721.1.S1_at	798.149	764.992	716.098
Mtr.43722.1.S1_at	601.803	550.631	570.493
Mtr.43723.1.S1_at	1856.3	1846.65	1875.05
Mtr.43724.1.S1_at	9.1063	8.84464	8.6481
Mtr.43725.1.S1_at	678.56	679.25	652.883
Mtr.43726.1.S1_at	266.589	246.329	233.478
Mtr.43727.1.S1_at	11.2144	12.5293	11.8117
Mtr.43727.1.S1_s_at	40.4323	40.7832	70.1673
Mtr.43728.1.S1_at	7.17765	6.29005	6.87625
Mtr.43729.1.S1_at	1027.58	1038.96	1107.13
Mtr.4373.1.S1_at	1325.25	1110.6	1184.78
Mtr.43730.1.S1_at	3140.98	2815.59	2986.06
Mtr.43731.1.S1_at	30.3503	39.9924	34.4018
Mtr.43732.1.S1_at	662.093	685.254	620.166
Mtr.43733.1.S1_at	1441.46	1305.79	1529.61
Mtr.43734.1.S1_at	1768.31	2041.98	1751.59
Mtr.43735.1.S1_at	2530.7	2636.09	2442.2
Mtr.43736.1.S1_at	37.5059	31.82	35.7879
Mtr.43737.1.S1_at	1055.13	1141.79	1071.96
