Probeset	ART_20dpi_control_1	ART_20dpi_control_2	ART_20dpi_control_3
Mtr.36038.1.S1_at	6.53214	5.65899	5.9294
Mtr.36039.1.S1_at	49.4569	40.9413	41.0559
Mtr.3604.1.S1_at	10.6827	9.18601	10.4466
Mtr.36040.1.S1_at	194.516	177.42	183.113
Mtr.36041.1.S1_at	41.0751	59.4283	57.8691
Mtr.3605.1.S1_at	6.80114	6.8308	7.74365
Mtr.36051.1.S1_at	11.856	15.7392	16.0964
Mtr.36051.1.S1_x_at	7.18984	7.15125	8.01186
Mtr.36053.1.S1_at	29.2655	21.5087	18.4543
Mtr.36054.1.S1_x_at	33.4701	44.3809	32.9705
Mtr.36055.1.S1_at	37.6135	36.8266	35.0653
Mtr.36056.1.S1_at	18.0667	11.5563	14.8445
Mtr.36056.1.S1_x_at	14.5971	16.6938	12.5858
Mtr.36057.1.S1_at	6.76898	8.87897	7.40875
Mtr.36058.1.S1_at	24.1862	20.4107	24.4682
Mtr.36059.1.S1_at	43.0879	18.6333	38.0571
Mtr.3606.1.S1_at	5.44335	6.55785	5.86982
Mtr.36061.1.S1_at	48.5842	37.4363	36.431
Mtr.36061.1.S1_x_at	26.2608	34.5022	31.4843
Mtr.36062.1.S1_at	7.25314	9.57658	9.93251
Mtr.36063.1.S1_at	27.9861	20.0588	21.5244
Mtr.36064.1.S1_at	32.3139	34.1659	27.9267
Mtr.36065.1.S1_at	166.867	102.624	170.733
Mtr.36066.1.S1_at	382.448	386.719	435.1
Mtr.36067.1.S1_at	8.72783	7.92819	8.84518
Mtr.36068.1.S1_at	103.772	153.439	122.627
Mtr.36069.1.S1_s_at	1108.44	1416.9	1418.24
Mtr.3607.1.S1_at	9.44316	9.27272	7.00076
Mtr.36070.1.S1_x_at	9.68025	10.0012	11.7941
Mtr.36072.1.S1_at	6.95105	5.36359	5.85107
Mtr.36073.1.S1_s_at	6764.42	6667.39	6851.16
Mtr.36073.1.S1_x_at	29.3142	18.285	47.9848
Mtr.36074.1.S1_at	20.2965	19.8762	21.2785
Mtr.36075.1.S1_at	928.745	758.676	750.013
Mtr.36075.1.S1_x_at	1741.78	1413.88	1546.09
Mtr.36076.1.S1_at	23.6801	14.2184	22.4682
Mtr.36078.1.S1_at	817.353	650.127	639.159
Mtr.36079.1.S1_at	442.756	286.329	303.931
Mtr.3608.1.S1_at	15.7833	18.4573	15.9836
Mtr.36080.1.S1_at	13.7075	8.65273	9.31549
Mtr.36081.1.S1_at	30.6139	25.8252	21.6323
Mtr.36082.1.S1_at	29.8235	22.1803	27.2511
Mtr.36082.1.S1_x_at	114.037	98.5743	102.336
Mtr.36083.1.S1_at	8.493	9.766	7.57681
Mtr.36084.1.S1_at	524.033	388.376	425.99
Mtr.36084.1.S1_s_at	373.694	291.628	300.777
Mtr.36085.1.S1_at	12.453	13.261	11.2478
Mtr.36086.1.S1_at	17.8875	14.7614	17.5506
Mtr.36087.1.S1_at	103.526	98.3654	95.6767
Mtr.36088.1.S1_at	9.13425	11.4721	8.02838
Mtr.3609.1.S1_at	9.76287	11.0481	10.2721
Mtr.36090.1.S1_at	7.07383	7.2798	5.42088
Mtr.36091.1.S1_at	6.61531	7.51806	8.24513
Mtr.36094.1.S1_at	6.76898	5.78949	7.94026
Mtr.36095.1.S1_at	7.60736	7.93398	10.4268
Mtr.36096.1.S1_at	211.836	258.421	348.824
Mtr.36097.1.S1_at	18.3575	21.9807	19.6443
Mtr.36099.1.S1_at	7.60339	8.25311	8.06026
Mtr.361.1.S1_at	395.914	362.497	370.751
Mtr.3610.1.S1_at	12.7039	12.7453	15.0234
Mtr.36101.1.S1_at	623.137	615.783	634.703
Mtr.36102.1.S1_at	13.1731	11.1579	12.7431
Mtr.36103.1.S1_at	9.6309	9.60087	11.6314
Mtr.36104.1.S1_at	280.967	176.336	199.83
Mtr.36105.1.S1_at	11.3674	12.4115	9.03597
Mtr.36106.1.S1_at	33.4946	25.7172	23.3716
Mtr.36107.1.S1_at	9.97622	10.2571	9.60867
Mtr.36108.1.S1_s_at	8.06447	10.0207	9.10626
Mtr.36108.1.S1_x_at	11.0511	9.24114	9.4923
Mtr.3611.1.S1_at	7.74064	10.7913	14.905
Mtr.36110.1.S1_at	8.38363	8.21195	7.89981
Mtr.36111.1.S1_at	17.9615	14.0864	14.493
Mtr.36112.1.S1_at	6.21189	7.9399	9.27237
Mtr.36113.1.S1_at	10.0384	8.82618	10.6464
Mtr.36114.1.S1_at	6.54051	5.57028	5.10861
Mtr.36115.1.S1_at	134.439	221.894	142.883
Mtr.36116.1.S1_s_at	1248.12	1162.9	1200.43
Mtr.36117.1.S1_at	10.1858	6.66491	7.0706
Mtr.3612.1.S1_at	7.55406	7.38412	6.93184
Mtr.36121.1.S1_at	10.0425	17.3107	14.3476
Mtr.36122.1.S1_x_at	24.2191	27.3939	28.8056
Mtr.36123.1.S1_at	18.0589	11.9052	14.9018
Mtr.36124.1.S1_at	6.81879	6.80399	6.80736
Mtr.36124.1.S1_x_at	7.08569	7.22777	6.87814
Mtr.36129.1.S1_at	5.93882	6.17081	6.04906
Mtr.3613.1.S1_at	7.45728	8.12585	7.94224
Mtr.36131.1.S1_s_at	746.656	691.664	681.137
Mtr.36133.1.S1_at	16.9885	16.5572	14.1855
Mtr.36135.1.S1_at	7.56194	8.35177	8.36254
Mtr.36136.1.S1_at	1026.24	2479.24	2288.91
Mtr.36137.1.S1_at	6.96118	7.73427	8.03841
Mtr.36138.1.S1_at	21.9641	20.3476	26.066
Mtr.36139.1.S1_at	13.8595	16.665	10.0648
Mtr.3614.1.S1_at	11.2262	13.0639	10.4912
Mtr.36140.1.S1_at	12.6243	13.5724	15.396
Mtr.36141.1.S1_at	16.4357	21.3678	23.1554
Mtr.36142.1.S1_at	10.5147	11.4167	8.45885
Mtr.36143.1.S1_at	92.3211	117.79	92.5931
Mtr.36144.1.S1_at	43.1945	32.3964	26.5692
Mtr.36146.1.S1_at	137.939	140.392	184.675
Mtr.36147.1.S1_at	11.2048	9.38373	8.23794
Mtr.36148.1.S1_at	2279.97	2329.78	2523.19
Mtr.36149.1.S1_s_at	530.142	608.653	674.025
Mtr.3615.1.S1_at	7.04656	7.06644	6.73451
Mtr.36150.1.S1_at	7.93772	12.1041	10.5057
Mtr.36150.1.S1_s_at	21.5686	28.383	23.6358
Mtr.36151.1.S1_at	12.9353	11.3302	11.8025
Mtr.36152.1.S1_at	10.4562	7.50939	8.65759
Mtr.36153.1.S1_at	19.0025	14.3002	18.1915
Mtr.36153.1.S1_s_at	702.064	611.152	666.28
Mtr.36154.1.S1_at	6.36344	5.82369	7.21075
Mtr.36154.1.S1_s_at	680.011	586.316	592.22
Mtr.36155.1.S1_at	7.54284	7.77637	9.00953
Mtr.36156.1.S1_at	12.6036	13.5793	17.389
Mtr.36157.1.S1_at	15.8468	11.7363	12.9889
Mtr.36158.1.S1_at	9.02097	10.2256	8.93205
Mtr.36159.1.S1_at	48.4018	33.1033	40.3224
Mtr.3616.1.S1_at	8.13622	6.21516	7.11746
Mtr.36160.1.S1_at	8.66543	8.99612	8.41835
Mtr.36161.1.S1_at	10.0545	9.2025	8.6108
Mtr.36162.1.S1_at	1357.35	1253.14	1405.4
Mtr.36163.1.S1_at	426.367	298.378	344.664
Mtr.36163.1.S1_s_at	6739.64	6072.81	6329.96
Mtr.36164.1.S1_at	10.487	10.9023	9.46585
Mtr.36165.1.S1_at	14.2471	14.3858	15.1664
Mtr.36166.1.S1_at	9.60805	7.1929	7.26365
Mtr.36167.1.S1_at	38.5681	29.8354	31.0867
Mtr.36168.1.S1_s_at	16.4051	24.9584	20.1918
Mtr.36169.1.S1_at	47.1262	38.9715	51.9399
Mtr.3617.1.S1_at	9.1264	7.92995	8.6108
Mtr.36170.1.S1_at	82.3611	60.4418	74.3514
Mtr.36171.1.S1_s_at	351.051	251.452	267.459
Mtr.36172.1.S1_at	12.1589	11.729	9.52557
Mtr.36173.1.S1_at	138.596	112.774	123.032
Mtr.36174.1.S1_at	3609.01	3023.11	3402.46
Mtr.36175.1.S1_at	10.8347	8.75166	10.2251
Mtr.36176.1.S1_at	9.10653	7.0502	6.76469
Mtr.36177.1.S1_at	1069.3	935.523	1028.96
Mtr.36179.1.S1_at	20.0531	19.0576	14.5166
Mtr.3618.1.S1_at	7.93112	9.95369	10.8256
Mtr.36180.1.S1_at	17.9615	16.5695	19.6469
Mtr.36181.1.S1_at	188.848	140.527	154.493
Mtr.36182.1.S1_at	16.6728	17.9413	15.2432
Mtr.36183.1.S1_at	7.0057	7.79708	8.68014
Mtr.36184.1.S1_at	25.4353	19.9496	23.1409
Mtr.36185.1.S1_at	7.56095	7.55399	7.84522
Mtr.36186.1.S1_at	1160.72	1062.26	1045.55
Mtr.36187.1.S1_at	6.17673	5.36602	5.95758
Mtr.36188.1.S1_at	561.825	431.517	470.223
Mtr.36189.1.S1_at	54.564	51.4303	54.7461
Mtr.3619.1.S1_at	15.0163	11.367	9.64246
Mtr.36190.1.S1_at	6.76898	7.5229	6.8866
Mtr.36191.1.S1_at	51.3878	45.6531	47.3361
Mtr.36192.1.S1_at	1085.8	1062.8	1016.95
Mtr.36193.1.S1_at	11.9429	12.659	11.9436
Mtr.36194.1.S1_at	17.0831	16.2518	11.8016
Mtr.36195.1.S1_at	41.8176	38.4513	43.3248
Mtr.36196.1.S1_at	43.8249	55.446	56.6637
Mtr.36196.1.S1_s_at	599.625	617.813	698.42
Mtr.36197.1.S1_at	169.503	225.505	171.997
Mtr.36198.1.S1_x_at	9.44944	9.45911	10.6607
Mtr.36199.1.S1_at	7.71497	6.57975	9.38544
Mtr.362.1.S1_at	276.919	250.276	237.742
Mtr.3620.1.S1_at	6.6791	6.68522	6.68367
Mtr.36200.1.S1_at	16.8948	18.7677	21.0122
Mtr.36201.1.S1_at	5.98037	6.07223	5.8458
Mtr.36202.1.S1_at	10.6482	7.0636	9.74792
Mtr.36203.1.S1_at	90.18	94.2043	109.559
Mtr.36204.1.S1_at	7.96165	8.25311	8.92132
Mtr.36205.1.S1_at	772.955	742.7	725.92
Mtr.36207.1.S1_at	30.3885	27.7819	33.6299
Mtr.36208.1.S1_at	5.98947	5.54136	5.64633
Mtr.36209.1.S1_at	88.4504	64.8764	66.7229
Mtr.3621.1.S1_at	13.6609	13.8781	14.1708
Mtr.36210.1.S1_at	117.777	92.1592	86.034
Mtr.36211.1.S1_at	9.66864	11.3412	9.82992
Mtr.36212.1.S1_at	7.05967	6.45601	8.30412
Mtr.36213.1.S1_at	7.18937	9.04507	8.56992
Mtr.36214.1.S1_at	8.85731	8.57168	10.1583
Mtr.36215.1.S1_at	7.02975	6.50949	6.25304
Mtr.36216.1.S1_at	296.427	217.684	247.714
Mtr.36217.1.S1_at	6.06321	6.40658	7.12819
Mtr.36218.1.S1_at	6.64674	6.83497	8.48891
Mtr.36219.1.S1_at	6.76898	6.76464	6.10953
Mtr.3622.1.S1_at	9.64389	9.056	11.8412
Mtr.36220.1.S1_at	6.75786	7.9465	6.94204
Mtr.36221.1.S1_at	101.325	81.2302	77.7971
Mtr.36222.1.S1_at	5.95542	5.91933	6.55378
Mtr.36223.1.S1_s_at	1003.67	1166.9	981.534
Mtr.36224.1.S1_at	172.551	157.81	171.316
Mtr.36225.1.S1_at	33.4604	35.3738	34.966
Mtr.36226.1.S1_at	6.90568	9.57687	8.66915
Mtr.36227.1.S1_at	69.5867	55.2242	70.0393
Mtr.36228.1.S1_at	9.34893	6.51381	7.9559
Mtr.36229.1.S1_at	10.6574	12.6771	11.8523
Mtr.36231.1.S1_at	25.2252	18.7211	20.4879
Mtr.36232.1.S1_at	26.0111	24.6209	14.3282
Mtr.36233.1.S1_at	29.8235	33.3758	28.501
Mtr.36234.1.S1_s_at	6.8756	6.04015	6.58099
Mtr.36235.1.S1_at	7.05569	5.95432	6.74415
Mtr.36236.1.S1_at	11.2637	11.7907	13.9744
Mtr.36238.1.S1_at	5.76036	6.20144	5.57211
Mtr.36239.1.S1_at	6.6649	6.92439	6.59122
Mtr.3624.1.S1_at	10.5163	9.73936	11.4084
Mtr.36240.1.S1_at	8.63916	9.15588	9.65909
Mtr.36241.1.S1_at	8.1843	8.87062	8.62035
Mtr.36242.1.S1_at	9.23051	8.91758	7.73076
Mtr.36243.1.S1_at	29.9898	16.9707	24.2539
Mtr.36244.1.S1_a_at	8.29619	8.13783	7.92044
Mtr.36245.1.S1_at	11.7291	12.4318	10.2696
Mtr.36246.1.S1_at	10.5965	7.39571	8.88945
Mtr.36247.1.S1_at	8.70813	8.51894	8.25119
Mtr.36248.1.S1_at	10.383	8.201	9.37469
Mtr.36249.1.S1_at	324.686	267.601	285.23
Mtr.3625.1.S1_at	7.71623	5.86293	7.2788
Mtr.36250.1.S1_at	7.68879	6.89289	6.31896
Mtr.36251.1.S1_at	12.7092	8.05408	10.0237
Mtr.36253.1.S1_at	320.257	262.225	260.215
Mtr.36254.1.S1_at	46.0634	53.2915	69.2296
Mtr.36255.1.S1_at	170.701	169.511	152.354
Mtr.36255.1.S1_s_at	17954.2	18407.1	18352.2
Mtr.36256.1.S1_at	36.0938	90.2491	49.7257
Mtr.36258.1.S1_at	9.3614	7.22808	6.91413
Mtr.36259.1.S1_at	76.2071	55.446	70.0479
Mtr.3626.1.S1_at	9.15715	11.8207	11.6472
Mtr.36260.1.S1_at	7.29691	9.65125	8.24513
Mtr.36261.1.S1_at	17.9627	25.0183	24.8592
Mtr.36263.1.S1_at	456.446	455.603	473.373
Mtr.36264.1.S1_at	2073.93	1902.85	1971.2
Mtr.36265.1.S1_at	7.82104	8.96507	6.28261
Mtr.36266.1.S1_at	13.3978	9.86044	8.85665
Mtr.36267.1.S1_at	6.30126	6.80399	8.98016
Mtr.36268.1.S1_at	10.2759	9.72353	11.8636
Mtr.36269.1.S1_at	10.1585	10.6175	7.32603
Mtr.3627.1.S1_at	141.935	123.65	110.012
Mtr.36270.1.S1_at	19.1604	18.0582	18.6706
Mtr.36271.1.S1_at	11.2127	10.9122	12.4405
Mtr.36272.1.S1_at	13.9601	14.005	14.6393
Mtr.36273.1.S1_at	7.71521	10.6204	8.84839
Mtr.36274.1.S1_at	11.1702	11.5943	8.68954
Mtr.36275.1.S1_at	11.2141	11.5943	12.3756
Mtr.36276.1.S1_at	7.9833	10.4864	7.91697
Mtr.36277.1.S1_at	8.08527	7.86976	5.71609
Mtr.36278.1.S1_at	16.5126	11.3207	16.0961
Mtr.36279.1.S1_at	11.5839	12.2085	10.5902
Mtr.3628.1.S1_at	14.3323	10.6204	11.5167
Mtr.36280.1.S1_at	6.69445	6.17108	6.25769
Mtr.36281.1.S1_at	7.2693	7.30689	8.31355
Mtr.36282.1.S1_at	7.19662	9.53632	7.34022
Mtr.36283.1.S1_at	69.1908	64.5638	62.6014
Mtr.36284.1.S1_at	546.435	588.369	621.13
Mtr.36286.1.S1_at	9.69589	9.95727	10.6237
Mtr.36288.1.S1_at	447.82	439.221	389.486
Mtr.36289.1.S1_at	73.6241	196.695	201.736
Mtr.3629.1.S1_at	8.92563	7.92246	12.4194
Mtr.36290.1.S1_at	7.42401	7.13902	7.52402
Mtr.36291.1.S1_at	6.21008	7.37178	7.00076
Mtr.36292.1.S1_at	51.8233	41.2764	45.5992
Mtr.36293.1.S1_at	16.1594	20.5289	12.0713
Mtr.36294.1.S1_at	12.7492	12.6818	12.7165
Mtr.36295.1.S1_at	6.13866	6.09049	7.16899
Mtr.36296.1.S1_at	95.0796	114.476	122.534
Mtr.36297.1.S1_at	13.886	17.15	13.1972
Mtr.36298.1.S1_at	16.8845	13.0192	12.5913
Mtr.36299.1.S1_at	15.9574	10.6553	11.6867
Mtr.363.1.S1_at	12.7296	11.5943	14.5252
Mtr.3630.1.S1_at	11.1511	14.7227	11.5018
Mtr.36300.1.S1_at	11.5877	13.7639	12.5731
Mtr.36301.1.S1_at	80.2115	72.2598	67.1463
Mtr.36302.1.S1_at	11.1453	10.7133	9.11956
Mtr.36303.1.S1_at	10.3304	10.3528	9.16777
Mtr.36304.1.S1_at	8.58381	6.68546	8.23572
Mtr.36305.1.S1_at	8.95085	8.36567	9.13894
Mtr.36306.1.S1_at	10.1734	8.37526	8.77575
Mtr.36307.1.S1_at	9.2627	9.18428	8.24513
Mtr.36308.1.S1_at	7.88882	8.06246	6.12015
Mtr.36309.1.S1_at	15.1836	13.5738	14.3421
Mtr.3631.1.S1_at	6.29306	6.05124	7.67301
Mtr.36310.1.S1_at	8.89589	9.01539	11.2473
Mtr.36310.1.S1_s_at	336.812	307.067	329.596
Mtr.36311.1.S1_at	13.816	14.8776	12.9814
Mtr.36312.1.S1_at	627.162	600.347	605.408
Mtr.36313.1.S1_at	716.275	646.341	608.772
Mtr.36314.1.S1_at	7.70736	9.36192	9.44661
Mtr.36315.1.S1_at	9.912	7.47132	8.37033
Mtr.36316.1.S1_at	487.316	380.905	423.849
Mtr.36317.1.S1_at	7.95226	7.43368	8.49302
Mtr.36318.1.S1_at	5.59684	5.04109	6.18103
Mtr.36319.1.S1_at	11.6206	12.5831	14.1989
Mtr.3632.1.S1_at	114.519	125.483	101.752
Mtr.36320.1.S1_at	8.8849	7.99628	7.83296
Mtr.36321.1.S1_at	111.845	131.005	134.259
Mtr.36322.1.S1_at	16.714	16.0363	13.34
Mtr.36323.1.S1_at	23.299	22.7222	17.1124
Mtr.36324.1.S1_at	24.2191	27.8494	32.3922
Mtr.36325.1.S1_at	7.80265	7.5975	8.81691
Mtr.36326.1.S1_at	10.9895	9.81122	11.112
Mtr.36327.1.S1_at	8.79514	10.3716	10.0389
Mtr.36328.1.S1_at	8.92769	7.18651	11.4411
Mtr.36329.1.S1_at	14.2915	13.703	14.6506
Mtr.3633.1.S1_at	13.5734	15.1321	10.1887
Mtr.36330.1.S1_at	13.0465	14.5801	13.6418
Mtr.36331.1.S1_at	11.9971	11.0146	9.65938
Mtr.36332.1.S1_at	11.0493	7.60508	7.50552
Mtr.36332.1.S1_s_at	15.501	9.29194	11.1202
Mtr.36333.1.S1_at	8.54397	10.111	8.63945
Mtr.36334.1.S1_at	8.59026	8.93426	6.37715
Mtr.36335.1.S1_at	24.579	21.4197	19.1339
Mtr.36336.1.S1_at	14.1569	14.1488	14.1074
Mtr.36337.1.S1_at	9.76714	10.373	10.3889
Mtr.36338.1.S1_at	45.8171	43.4588	44.1822
Mtr.36339.1.S1_at	8.07102	8.02526	8.24513
Mtr.3634.1.S1_at	9.92726	17.898	21.0283
Mtr.36340.1.S1_at	8.26513	11.9236	13.0309
Mtr.36341.1.S1_at	6.63519	6.56054	5.47735
Mtr.36341.1.S1_s_at	114.527	133.534	130.847
Mtr.36342.1.S1_at	7.90639	6.05125	7.13605
Mtr.36343.1.S1_at	10.2049	8.8566	9.58926
Mtr.36344.1.S1_at	9.64389	9.51036	11.4134
Mtr.36345.1.S1_at	7.78753	8.61954	8.99357
Mtr.36346.1.S1_at	36.2346	38.1451	31.0294
Mtr.36347.1.S1_at	8.09737	8.84431	8.0094
Mtr.36348.1.S1_at	119.383	115.6	111.29
Mtr.36349.1.S1_at	31.5366	23.8648	31.0867
Mtr.3635.1.S1_at	32.3546	32.6241	39.6089
Mtr.36350.1.S1_at	8.6584	10.3	8.3562
Mtr.36351.1.S1_at	183.545	166.422	171.14
Mtr.36352.1.S1_at	12.7308	10.3004	11.8113
Mtr.36353.1.S1_at	11.31	12.1041	15.3615
Mtr.36354.1.S1_at	18.7361	16.8574	14.3869
Mtr.36355.1.S1_at	5.96896	7.59676	6.35114
Mtr.36356.1.S1_at	26.0549	19.7161	29.0795
Mtr.36357.1.S1_at	8.75542	11.0575	9.1545
Mtr.36358.1.S1_at	7.56703	10.1643	10.6811
Mtr.36359.1.S1_at	11.6045	9.66099	12.6702
Mtr.36359.1.S1_s_at	58.7907	65.1393	53.7488
Mtr.3636.1.S1_at	57.9749	50.2841	62.2672
Mtr.36360.1.S1_at	10.2219	10.2778	7.50336
Mtr.36361.1.S1_at	10.4783	10.0064	8.27048
Mtr.36362.1.S1_at	33.3424	41.0386	39.177
Mtr.36363.1.S1_at	6.11668	7.81512	6.85236
Mtr.36364.1.S1_at	6.20876	5.74425	5.66926
Mtr.36365.1.S1_at	16.686	213.126	86.9017
Mtr.36366.1.S1_at	736.108	708.623	747.568
Mtr.36367.1.S1_at	945.306	782.652	887.847
Mtr.36368.1.S1_at	7.76567	6.56054	8.22993
Mtr.3637.1.S1_at	13.3327	11.2864	10.3988
Mtr.36370.1.S1_at	7.58019	6.83185	6.00547
Mtr.36371.1.S1_at	33.1642	26.6025	26.5836
Mtr.36372.1.S1_at	10.2675	10.6204	7.34048
Mtr.36373.1.S1_at	14.2467	16.3046	15.5718
Mtr.36374.1.S1_at	14.8584	13.2106	13.324
Mtr.36375.1.S1_at	10.2372	7.53648	7.05271
Mtr.36376.1.S1_at	10.16	11.0236	10.9324
Mtr.36377.1.S1_at	119.694	114.982	110.616
Mtr.36378.1.S1_at	537.668	1804.43	1251.38
Mtr.36379.1.S1_at	11.606	13.7487	17.0476
Mtr.36379.1.S1_s_at	386.599	332.069	343.577
Mtr.3638.1.S1_at	16.191	15.4706	11.3874
Mtr.36380.1.S1_at	11.4741	13.2106	11.2792
Mtr.36381.1.S1_at	275.589	267.14	267.955
Mtr.36382.1.S1_at	19.8934	22.9955	23.3542
Mtr.36383.1.S1_at	48.492	49.8326	50.9092
Mtr.36384.1.S1_at	8.13669	6.60105	7.75478
Mtr.36385.1.S1_at	28.5624	38.3695	32.4376
Mtr.36386.1.S1_at	10.8196	11.1906	10.2109
Mtr.36387.1.S1_at	12.5253	12.659	14.9656
Mtr.36388.1.S1_at	77.0513	80.8921	73.3519
Mtr.36389.1.S1_s_at	19.5214	24.7253	31.7438
Mtr.3639.1.S1_at	6.51621	7.24825	7.90511
Mtr.36390.1.S1_at	7.27214	6.77407	7.92545
Mtr.36391.1.S1_at	7.61433	7.25463	6.11653
Mtr.36392.1.S1_at	1501.32	1377.04	1449.47
Mtr.36393.1.S1_at	8.38992	7.63425	7.27789
Mtr.36394.1.S1_at	8.19632	9.7354	8.24513
Mtr.36395.1.S1_at	12.2001	13.6249	11.2525
Mtr.36396.1.S1_at	78.6552	84.2845	78.5495
Mtr.36397.1.S1_at	10.9757	9.73539	10.9129
Mtr.36398.1.S1_at	8.19632	9.87751	10.244
Mtr.36399.1.S1_at	14.6106	12.5736	17.5892
Mtr.364.1.S1_at	8.31331	6.46015	7.11903
Mtr.3640.1.S1_at	10.6673	10.5916	10.3988
Mtr.36400.1.S1_at	6.79708	6.75979	6.56388
Mtr.36401.1.S1_at	9.62596	8.91254	7.36532
Mtr.36402.1.S1_at	6.80229	5.98769	6.52366
Mtr.36403.1.S1_at	10.8881	11.0885	13.35
Mtr.36404.1.S1_at	6.98849	5.7087	7.38205
Mtr.36405.1.S1_at	158.776	204.233	177.253
Mtr.36406.1.S1_at	10.818	15.5147	7.71714
Mtr.36407.1.S1_at	11.1154	8.51927	11.2972
Mtr.36408.1.S1_at	9.91731	10.4012	8.02038
Mtr.36409.1.S1_at	14.4983	18.489	15.8003
Mtr.3641.1.S1_at	47.0394	42.3831	40.3802
Mtr.36410.1.S1_at	6.82287	7.0636	7.90081
Mtr.36411.1.S1_at	8.3801	8.25311	9.62707
Mtr.36412.1.S1_at	13.2485	10.4783	8.83953
Mtr.36413.1.S1_at	35.3465	19.2181	18.7504
Mtr.36414.1.S1_at	26.9298	15.674	19.3891
Mtr.36415.1.S1_at	56.3537	40.991	38.5732
Mtr.36416.1.S1_at	8.29932	8.31415	6.51143
Mtr.36417.1.S1_at	10.5035	9.71246	9.08441
Mtr.36418.1.S1_at	29.7324	25.1228	23.2135
Mtr.36419.1.S1_at	97.096	74.714	92.4857
Mtr.3642.1.S1_at	557.145	549.368	499.254
Mtr.36420.1.S1_at	17.2443	17.9413	13.291
Mtr.36421.1.S1_at	11.9321	12.0869	13.3557
Mtr.36423.1.S1_at	37.7126	19.6704	16.9077
Mtr.36424.1.S1_at	14.2394	16.2746	11.4593
Mtr.36425.1.S1_at	9.82286	17.4543	12.0741
Mtr.36426.1.S1_at	70.316	50.4223	79.3384
Mtr.36427.1.S1_at	8.17187	8.55227	10.8174
Mtr.36427.1.S1_a_at	6.25728	6.11553	5.81639
Mtr.36428.1.S1_at	6.60761	8.59272	7.21019
Mtr.36429.1.S1_at	6.26955	7.90198	7.84816
Mtr.3643.1.S1_at	8.15427	7.00261	7.3716
Mtr.36431.1.S1_at	120.835	102.531	101.947
Mtr.36432.1.S1_at	7.60213	7.97806	7.09175
Mtr.36433.1.S1_at	9.48917	8.71983	11.3511
Mtr.36434.1.S1_at	8.93782	7.0636	10.4546
Mtr.36435.1.S1_at	10.8703	11.2956	9.03701
Mtr.36436.1.S1_at	8.46846	7.35165	8.32176
Mtr.36437.1.S1_at	12.2716	9.16287	11.512
Mtr.36438.1.S1_at	20.7531	18.2294	16.5438
Mtr.36439.1.S1_at	86.8643	71.4331	82.1961
Mtr.3644.1.S1_at	7.53726	11.6908	9.47764
Mtr.36440.1.S1_at	26.3683	20.895	17.5455
Mtr.36441.1.S1_at	19.3776	40.2886	45.2305
Mtr.36442.1.S1_at	7.08013	6.90472	7.34007
Mtr.36443.1.S1_at	6.75348	6.92142	8.95403
Mtr.36444.1.S1_at	9.36112	8.31977	10.0709
Mtr.36445.1.S1_at	210.903	189.067	201.413
Mtr.36446.1.S1_at	15.6471	14.7612	14.1671
Mtr.36447.1.S1_at	9.33858	10.5833	9.9373
Mtr.36448.1.S1_at	720.258	786.516	779.407
Mtr.36449.1.S1_at	9.87699	11.1772	9.90858
Mtr.3645.1.S1_at	259.136	242.984	248.058
Mtr.36450.1.S1_at	12.0943	13.2653	13.4628
Mtr.36451.1.S1_at	6.97004	7.75743	7.05481
Mtr.36452.1.S1_at	9.13227	8.89544	8.64706
Mtr.36453.1.S1_at	7.62474	8.63732	9.94382
Mtr.36454.1.S1_at	20.5227	17.9158	18.4504
Mtr.36455.1.S1_at	5.82054	6.67795	5.8483
Mtr.36456.1.S1_at	351.507	400.807	381.498
Mtr.36457.1.S1_at	47.0173	82.2838	61.3378
Mtr.36458.1.S1_at	6.21541	6.80387	7.73115
Mtr.36459.1.S1_at	46.3634	48.4108	49.7873
Mtr.3646.1.S1_at	18.9419	32.4434	31.125
Mtr.36460.1.S1_at	10.1195	9.97167	9.45807
Mtr.36461.1.S1_at	7.26872	7.9399	6.99665
Mtr.36461.1.S1_x_at	8.69794	7.61914	7.58001
Mtr.36462.1.S1_at	2373.09	2489.64	2435.87
Mtr.36463.1.S1_at	16.2409	18.388	13.2945
Mtr.36464.1.S1_at	12.8132	14.0266	18.2599
Mtr.36465.1.S1_at	273.235	239.115	243.319
Mtr.36466.1.S1_at	7.24282	7.87696	8.46784
Mtr.36467.1.S1_at	15.6371	16.8696	11.6956
Mtr.36468.1.S1_at	10.2354	11.5284	10.4291
Mtr.36469.1.S1_at	163.825	106.544	91.9277
Mtr.3647.1.S1_at	332.966	334.019	308.433
Mtr.36471.1.S1_at	733.907	679.12	703.186
Mtr.36472.1.S1_at	7.12012	8.95298	8.24513
Mtr.36473.1.S1_at	8.3909	8.0307	8.81376
Mtr.36474.1.S1_at	12.1096	12.4577	10.5966
Mtr.36475.1.S1_at	16.588	15.7038	16.6675
Mtr.36477.1.S1_at	6.47828	6.85455	6.31524
Mtr.36478.1.S1_at	1088.57	1040.59	1074.93
Mtr.36479.1.S1_at	8.02542	7.75832	6.70761
Mtr.3648.1.S1_at	7.10108	7.47142	8.3521
Mtr.36480.1.S1_at	6.27174	8.20426	6.26216
Mtr.36482.1.S1_at	11.5701	11.4739	14.9451
Mtr.36483.1.S1_at	44.9869	38.3745	36.0211
