Probeset	ART_06dpi_control_1	ART_06dpi_control_2	ART_06dpi_control_3
Mtr.31944.1.S1_at	1298.76	1294.35	1247.72
Mtr.31945.1.S1_at	9.42482	10.2095	10.4943
Mtr.31946.1.S1_at	150.964	153.296	140.186
Mtr.31947.1.S1_s_at	989.367	1116.1	1218.3
Mtr.31948.1.S1_at	10.7902	10.8188	9.64769
Mtr.31949.1.S1_at	7.72336	9.49826	6.58343
Mtr.3195.1.S1_at	7.58929	7.10423	6.96419
Mtr.31950.1.S1_at	98.0413	98.6808	106.08
Mtr.31951.1.S1_at	124.584	187.288	182.114
Mtr.31951.1.S1_s_at	355.243	388.691	339.106
Mtr.31952.1.S1_at	191.606	170.714	144.553
Mtr.31953.1.S1_at	7.73978	8.31271	7.06825
Mtr.31954.1.S1_at	8.88933	10.1479	8.75144
Mtr.31955.1.S1_at	18.2646	18.5061	16.8451
Mtr.31956.1.S1_at	6.32007	5.65689	5.02631
Mtr.31957.1.S1_at	14.9584	14.2609	14.9155
Mtr.31958.1.S1_at	7.49508	7.42409	9.54839
Mtr.31959.1.S1_at	5.76418	6.48071	5.97398
Mtr.3196.1.S1_at	7.64446	6.93872	7.2935
Mtr.31960.1.S1_at	9.73983	11.3395	10.1607
Mtr.31961.1.S1_at	8.43101	7.00458	7.40081
Mtr.31962.1.S1_at	10.7455	14.7174	12.4315
Mtr.31963.1.S1_at	8.29287	7.32761	6.64717
Mtr.31964.1.S1_at	6.39905	6.93872	6.53302
Mtr.31965.1.S1_at	15.2076	10.9586	11.3642
Mtr.31966.1.S1_at	31.1749	27.5676	28.7328
Mtr.31967.1.S1_at	162.099	168.097	156.044
Mtr.31968.1.S1_at	160.507	152.58	167.478
Mtr.31969.1.S1_at	18.0859	28.8116	24.4347
Mtr.3197.1.S1_at	8.07162	8.38178	6.20656
Mtr.31970.1.S1_at	9.85691	7.28519	7.68222
Mtr.31971.1.S1_at	7.92223	7.23522	6.86152
Mtr.31972.1.S1_at	7.72421	6.55736	7.18877
Mtr.31973.1.S1_at	8.00984	9.22577	7.56915
Mtr.31974.1.S1_at	88.71	99.4038	89.313
Mtr.31975.1.S1_at	10.102	9.79661	8.53971
Mtr.31976.1.S1_at	250.976	239.955	269.853
Mtr.31977.1.S1_at	7.84455	8.01291	5.86318
Mtr.31978.1.S1_at	6.10009	6.54321	5.96704
Mtr.31979.1.S1_at	9.39664	11.3159	8.76833
Mtr.3198.1.S1_at	9.42481	8.65099	9.30963
Mtr.31980.1.S1_at	6.03891	6.69477	7.67861
Mtr.31981.1.S1_at	6.63949	6.81706	6.95989
Mtr.31982.1.S1_at	25.8879	27.9543	20.0868
Mtr.31983.1.S1_at	10.6956	9.31186	9.53368
Mtr.31984.1.S1_at	22.1185	13.6422	16.1162
Mtr.31985.1.S1_at	8.7386	7.37016	8.06576
Mtr.31986.1.S1_at	11.8432	9.9663	10.1313
Mtr.31987.1.S1_at	6.37655	7.59863	7.33203
Mtr.31988.1.S1_at	14.2797	12.2271	14.2812
Mtr.31989.1.S1_at	12.2193	6.9926	8.26183
Mtr.3199.1.S1_at	16.8461	12.8092	16.8161
Mtr.31990.1.S1_s_at	4808.9	5013.45	4871.46
Mtr.31991.1.S1_at	57.6747	66.4731	64.2814
Mtr.31992.1.S1_at	12.5382	8.86096	8.61494
Mtr.31993.1.S1_at	20.2435	23.3087	19.4569
Mtr.31994.1.S1_at	769.704	689.527	710.786
Mtr.31995.1.S1_at	54.8752	40.0786	52.1982
Mtr.31996.1.S1_at	955.207	972.945	895.128
Mtr.31996.1.S1_s_at	431.131	446.338	412.548
Mtr.31997.1.S1_at	557.762	563.991	610.845
Mtr.31998.1.S1_at	837.095	659.882	730.159
Mtr.31999.1.S1_at	11.9672	8.68433	11.1052
Mtr.32.1.S1_at	11.0202	11.7802	11.9878
Mtr.320.1.S1_at	210.149	186.956	193.781
Mtr.320.1.S1_x_at	107.768	91.3001	93.6677
Mtr.3200.1.S1_at	15.0557	18.759	18.0301
Mtr.32000.1.S1_at	8.15149	8.06197	8.07392
Mtr.32001.1.S1_at	6.58901	7.0529	7.80037
Mtr.32002.1.S1_at	6.81827	7.10346	5.62522
Mtr.32003.1.S1_at	6.5062	7.75184	7.89354
Mtr.32004.1.S1_at	448.766	400.165	296.367
Mtr.32005.1.S1_at	14.3176	12.3659	20.2304
Mtr.32006.1.S1_at	9.67569	9.8688	7.45912
Mtr.32007.1.S1_at	300.106	275.043	262.316
Mtr.32008.1.S1_at	677.801	693.76	596.586
Mtr.32009.1.S1_at	24.2877	32.301	24.5297
Mtr.3201.1.S1_at	8.96844	6.94457	7.15723
Mtr.32010.1.S1_at	243.562	300.261	259.435
Mtr.32011.1.S1_at	15.0841	17.7657	18.473
Mtr.32012.1.S1_at	141.565	87.2482	116.567
Mtr.32013.1.S1_at	563.306	514.382	644.331
Mtr.32014.1.S1_at	6.17923	6.12121	5.67617
Mtr.32015.1.S1_at	7.39652	7.8316	8.54086
Mtr.32016.1.S1_at	46.98	42.2463	47.1017
Mtr.32017.1.S1_at	11.1251	9.24223	9.07067
Mtr.32018.1.S1_at	5.57191	5.9917	6.15566
Mtr.32019.1.S1_at	6.99628	6.4026	7.70864
Mtr.3202.1.S1_at	44.9075	48.8547	43.7621
Mtr.32020.1.S1_at	541.963	536.019	521.197
Mtr.32021.1.S1_at	53.7156	73.8158	78.3852
Mtr.32022.1.S1_at	9.15681	9.8999	8.34207
Mtr.32023.1.S1_at	6.91898	7.25173	7.06045
Mtr.32024.1.S1_at	148.608	170.662	148.954
Mtr.32025.1.S1_at	5.96314	6.59198	6.95516
Mtr.32026.1.S1_at	9.63188	8.18812	7.94503
Mtr.32027.1.S1_at	7.58189	6.74161	7.00958
Mtr.32028.1.S1_at	8.85038	5.92987	7.53366
Mtr.32029.1.S1_at	7.64173	8.92808	7.58495
Mtr.32030.1.S1_at	5.78945	6.73764	5.62999
Mtr.32031.1.S1_at	9.28216	7.14837	8.78114
Mtr.32031.1.S1_s_at	580.332	649.738	607.187
Mtr.32032.1.S1_at	47.7412	52.5699	44.8373
Mtr.32033.1.S1_at	6.06214	6.7671	5.82863
Mtr.32033.1.S1_x_at	10.2567	11.1789	11.4233
Mtr.32034.1.S1_at	860.076	803.459	747.403
Mtr.32035.1.S1_at	7.99867	7.17643	6.71176
Mtr.32036.1.S1_at	7.77024	7.33341	8.45313
Mtr.32037.1.S1_at	25.9429	31.8145	34.5068
Mtr.32038.1.S1_at	15.0081	16.8266	18.8361
Mtr.32039.1.S1_at	53.5832	51.6968	58.2076
Mtr.3204.1.S1_at	6.82523	8.45475	7.97742
Mtr.32040.1.S1_at	173.689	170.732	166.67
Mtr.32041.1.S1_at	632.917	613.828	676.819
Mtr.32042.1.S1_s_at	1138.96	1153.97	1111.12
Mtr.32043.1.S1_at	349.545	367.63	371.132
Mtr.32044.1.S1_at	843.172	760.53	910.688
Mtr.32045.1.S1_at	10.0772	9.04007	8.76799
Mtr.32046.1.S1_at	25.0915	25.1943	21.2149
Mtr.32047.1.S1_at	18.0467	18.2424	15.2434
Mtr.32048.1.S1_at	617.228	672.719	606.276
Mtr.32049.1.S1_at	9.79449	8.70004	8.13426
Mtr.3205.1.S1_at	6545.98	6581.38	6465.21
Mtr.32051.1.S1_at	18.2299	11.5341	14.5977
Mtr.32052.1.S1_at	142.038	163.279	149.28
Mtr.32053.1.S1_at	61.9543	69.9855	60.0759
Mtr.32054.1.S1_at	10.5161	10.3943	11.1854
Mtr.32055.1.S1_at	11.6061	12.6651	9.02347
Mtr.32055.1.S1_s_at	200.294	188.411	232.408
Mtr.32056.1.S1_at	5.40022	5.51635	6.61242
Mtr.32057.1.S1_at	25.2456	37.1956	31.2845
Mtr.32058.1.S1_at	22.9696	19.6152	25.9746
Mtr.32059.1.S1_at	136.898	155.058	152.841
Mtr.3206.1.S1_at	1342.03	1339.36	1481.34
Mtr.32060.1.S1_at	180.304	215.631	176.48
Mtr.32061.1.S1_at	190.049	258.816	254.004
Mtr.32063.1.S1_at	45.455	35.5285	33.3999
Mtr.32064.1.S1_s_at	139.718	157.758	147.918
Mtr.32065.1.S1_at	11.1046	8.3293	7.67606
Mtr.32066.1.S1_at	8.57283	10.097	9.98289
Mtr.32067.1.S1_s_at	19.0091	21.0704	20.7621
Mtr.32068.1.S1_at	199.726	216.605	206.009
Mtr.32069.1.S1_at	52.4966	64.9346	70.9145
Mtr.3207.1.S1_at	11.5422	25.4924	34.4916
Mtr.32070.1.S1_at	10.5546	11.501	8.44026
Mtr.32071.1.S1_at	129.881	165.492	160.411
Mtr.32072.1.S1_at	5.72855	6.04385	6.92982
Mtr.32072.1.S1_s_at	14.8191	10.0166	8.81576
Mtr.32073.1.S1_at	14.9584	15.9465	18.1778
Mtr.32073.1.S1_s_at	23.6533	25.581	31.0793
Mtr.32074.1.S1_at	19.1526	21.3254	16.8196
Mtr.32075.1.S1_at	114.363	102.112	118.95
Mtr.32075.1.S1_x_at	9.70494	13.5051	10.8031
Mtr.32076.1.S1_at	15.1819	13.0758	21.6105
Mtr.32077.1.S1_at	12.7146	14.4081	12.0221
Mtr.32078.1.S1_at	18.7826	23.0428	17.1999
Mtr.32079.1.S1_at	8.32345	10.4594	8.30336
Mtr.3208.1.S1_at	577.525	542.641	550.592
Mtr.32080.1.S1_at	40.9994	59.8559	39.1774
Mtr.32081.1.S1_at	9.00379	18.804	12.352
Mtr.32082.1.S1_at	21.2373	23.1668	19.2888
Mtr.32082.1.S1_x_at	29.1924	26.3106	29.5065
Mtr.32083.1.S1_at	79.1773	71.8285	63.394
Mtr.32084.1.S1_at	137.662	127.326	151.075
Mtr.32085.1.S1_at	502.722	457.591	458.335
Mtr.32086.1.S1_at	10.4286	7.69844	8.41921
Mtr.32087.1.S1_at	10.8527	10.5088	10.2684
Mtr.32088.1.S1_s_at	52.1204	65.8046	94.0402
Mtr.3209.1.S1_at	2813.11	2737.64	3111.61
Mtr.32090.1.S1_at	106.479	126.365	121.265
Mtr.32091.1.S1_at	472.399	575.539	480.414
Mtr.32092.1.S1_at	68.5531	77.295	82.0978
Mtr.32093.1.S1_at	6.86501	7.6858	7.25732
Mtr.32094.1.S1_at	1581.15	1426.32	1560.4
Mtr.32095.1.S1_at	762.623	762.653	766.39
Mtr.32096.1.S1_at	8.0248	6.93872	8.77844
Mtr.32097.1.S1_at	13.5563	10.3267	13.0757
Mtr.32098.1.S1_at	1753.72	1674.49	1628.4
Mtr.32099.1.S1_at	347.666	340.198	315.516
Mtr.321.1.S1_at	8.25776	6.83063	7.46652
Mtr.3210.1.S1_at	7.74925	11.8256	9.79927
Mtr.32100.1.S1_at	425.075	396.326	367.033
Mtr.32101.1.S1_at	9.14425	8.23865	9.71511
Mtr.32102.1.S1_at	18.2584	13.7097	15.2839
Mtr.32103.1.S1_at	12.565	13.749	13.0962
Mtr.32104.1.S1_s_at	6.0871	9.84506	9.36507
Mtr.32105.1.S1_at	756.151	753.638	717.253
Mtr.32106.1.S1_at	187.691	180.803	180.148
Mtr.32107.1.S1_at	651.543	616.068	619.089
Mtr.32108.1.S1_at	356.667	355.673	317.649
Mtr.32109.1.S1_at	19.6675	11.1533	13.6494
Mtr.3211.1.S1_at	14.9004	12.6106	11.6305
Mtr.32110.1.S1_at	426.475	394.577	377.462
Mtr.32111.1.S1_at	93.8488	96.9364	90.4288
Mtr.32112.1.S1_at	815.891	754.038	770.408
Mtr.32113.1.S1_at	363.45	372.928	364.323
Mtr.32114.1.S1_s_at	1486.67	1496.14	1491.77
Mtr.32115.1.S1_at	1773.37	1757.62	1799.96
Mtr.32116.1.S1_x_at	86.5492	83.2657	86.2331
Mtr.32117.1.S1_at	114.017	112.045	141.99
Mtr.32118.1.S1_at	101.089	178.398	159.658
Mtr.32118.1.S1_x_at	101.882	110.467	134.493
Mtr.32119.1.S1_at	41.5334	50.2473	51.0769
Mtr.3212.1.S1_at	7.05677	7.61042	7.77537
Mtr.32120.1.S1_at	93.0153	100.962	100.933
Mtr.32121.1.S1_at	7.72336	7.58869	7.29617
Mtr.32122.1.S1_at	7.7727	8.3293	8.68368
Mtr.32123.1.S1_at	120.156	113.449	124.559
Mtr.32124.1.S1_at	20.7067	22.4215	16.8266
Mtr.32125.1.S1_s_at	6965.04	7822.73	7939.99
Mtr.32126.1.S1_s_at	111.422	110.039	135.441
Mtr.32127.1.S1_at	11.5324	20.0783	13.5937
Mtr.32128.1.S1_at	1288.34	1266.3	1283.23
Mtr.32129.1.S1_at	8.13687	8.3293	7.63469
Mtr.3213.1.S1_at	7.01975	5.94093	7.54767
Mtr.32130.1.S1_at	330.655	343.251	314.966
Mtr.32131.1.S1_at	105.735	111.076	128.649
Mtr.32132.1.S1_at	100.569	115.109	94.7649
Mtr.32133.1.S1_s_at	309.913	369.485	368.993
Mtr.32134.1.S1_at	12.8223	10.1163	10.0239
Mtr.32134.1.S1_x_at	27.7418	34.6713	28.3739
Mtr.32135.1.S1_at	7.83659	8.3293	7.35919
Mtr.32136.1.S1_at	8.05264	10.4659	14.2812
Mtr.32137.1.S1_at	188.89	198.928	206.091
Mtr.32138.1.S1_at	235.307	230.453	213.645
Mtr.32139.1.S1_at	8.72605	8.92069	7.37466
Mtr.3214.1.S1_at	66.1154	58.3626	68.5654
Mtr.32140.1.S1_at	11.1868	12.5799	11.4337
Mtr.32141.1.S1_at	14.3452	9.88932	10.7336
Mtr.32142.1.S1_at	11.8784	12.7847	13.7263
Mtr.32143.1.S1_at	6.4573	7.06181	6.86565
Mtr.32144.1.S1_at	8.69665	7.92472	7.74423
Mtr.32145.1.S1_at	23.6853	17.8845	18.2312
Mtr.32146.1.S1_at	9.48548	8.55214	10.4022
Mtr.32147.1.S1_at	10.6976	11.7309	11.498
Mtr.32148.1.S1_at	22.0797	18.6661	20.4585
Mtr.32148.1.S1_x_at	28.9617	27.9543	19.3168
Mtr.3215.1.S1_at	11.2842	10.4471	9.5736
Mtr.32150.1.S1_at	8.06918	9.1507	8.66795
Mtr.32151.1.S1_at	31.225	36.6139	31.0306
Mtr.32152.1.S1_at	6.46739	8.81326	7.11146
Mtr.32153.1.S1_s_at	86.5492	71.2387	56.0932
Mtr.32154.1.S1_at	422.502	401.209	414.493
Mtr.32155.1.S1_at	50.1797	49.2563	61.7467
Mtr.32156.1.S1_at	32.4027	25.19	20.6433
Mtr.32157.1.S1_at	17.6331	15.352	16.6799
Mtr.32158.1.S1_at	40.5057	51.7679	56.5957
Mtr.32158.1.S1_s_at	69.6302	76.3457	72.6962
Mtr.32159.1.S1_at	838.5	718.604	966.898
Mtr.3216.1.S1_at	11814.8	13348.4	13107.9
Mtr.32160.1.S1_at	194.286	210.003	183.285
Mtr.32161.1.S1_at	39.7286	30.6743	35.9834
Mtr.32162.1.S1_at	11.1678	9.77813	8.08594
Mtr.32163.1.S1_at	8.34059	6.97423	6.48199
Mtr.32164.1.S1_at	39.0139	39.3695	54.9737
Mtr.32165.1.S1_at	83.7025	95.5041	89.7999
Mtr.32166.1.S1_at	122.572	90.9049	68.3977
Mtr.32167.1.S1_at	73.1932	66.1166	62.2935
Mtr.32168.1.S1_at	8.02669	10.791	11.2724
Mtr.32169.1.S1_at	437.387	424.645	390.053
Mtr.3217.1.S1_at	6.00524	9.20038	9.55173
Mtr.32170.1.S1_s_at	2732.3	3022.11	3340.57
Mtr.32171.1.S1_at	967.639	972.498	908.208
Mtr.32171.1.S1_x_at	3533.75	3550.48	3589.25
Mtr.32172.1.S1_at	76.3587	71.2011	69.1376
Mtr.32173.1.S1_s_at	1752.98	1921.75	1915.23
Mtr.32174.1.S1_at	9.67469	10.5335	8.26985
Mtr.32175.1.S1_at	386.313	385.326	350.604
Mtr.32176.1.S1_at	300.104	289.692	252.224
Mtr.32177.1.S1_at	75.289	88.8848	70.8413
Mtr.32178.1.S1_at	312.821	278.255	255.22
Mtr.3218.1.S1_at	6.25275	6.36883	7.08243
Mtr.32180.1.S1_s_at	191.781	160.321	141.431
Mtr.32182.1.S1_at	12.8401	13.7201	13.8382
Mtr.32183.1.S1_at	19.7397	20.0403	20.0771
Mtr.32184.1.S1_at	161.178	150.452	147.317
Mtr.32185.1.S1_at	7.47343	9.70528	8.18104
Mtr.32185.1.S1_x_at	7.09083	7.13102	8.41921
Mtr.32186.1.S1_at	114.497	98.4555	101.953
Mtr.32187.1.S1_at	13.1518	9.291	12.3508
Mtr.32188.1.S1_x_at	10.7221	11.5243	12.4303
Mtr.32189.1.S1_at	17.6905	15.8708	17.0832
Mtr.3219.1.S1_at	8.14999	9.57305	10.3259
Mtr.32190.1.S1_at	15.3671	24.1303	30.0702
Mtr.32191.1.S1_at	229.43	219.736	203.491
Mtr.32192.1.S1_at	49.217	53.4563	62.6464
Mtr.32193.1.S1_s_at	123.075	121.725	141.413
Mtr.32194.1.S1_at	39.6771	51.0774	39.6437
Mtr.32195.1.S1_at	14.0328	17.0443	17.7524
Mtr.32196.1.S1_at	11.1707	6.7768	11.3257
Mtr.32197.1.S1_at	32.4712	24.2479	28.1746
Mtr.32198.1.S1_at	13.7756	10.9764	11.3317
Mtr.32199.1.S1_at	29.6854	51.0988	54.139
Mtr.32200.1.S1_at	119.385	112.624	95.8581
Mtr.32201.1.S1_at	10.3121	14.3782	11.2891
Mtr.32202.1.S1_at	308.751	307.087	278.499
Mtr.32203.1.S1_at	8.98916	11.5601	13.2568
Mtr.32204.1.S1_at	5.69862	5.96997	7.22814
Mtr.32205.1.S1_at	15.5396	12.6714	9.24037
Mtr.32206.1.S1_at	6.6358	6.93481	6.60833
Mtr.32207.1.S1_at	80.5749	102.602	84.5265
Mtr.32208.1.S1_at	15.1294	20.8051	17.8969
Mtr.32209.1.S1_at	31.0925	36.326	57.2881
Mtr.3221.1.S1_at	48.7547	74.965	48.4824
Mtr.32210.1.S1_at	16.2467	13.8412	12.2937
Mtr.32211.1.S1_at	11.7962	15.8535	16.1376
Mtr.32212.1.S1_at	60.5508	76.2515	76.5518
Mtr.32213.1.S1_at	29.6149	28.2181	37.5883
Mtr.32214.1.S1_at	324.35	403.92	363.088
Mtr.32215.1.S1_at	116.069	107.577	120.276
Mtr.32216.1.S1_s_at	87.3679	96.8947	91.9574
Mtr.32217.1.S1_at	103.378	101.507	100.396
Mtr.32218.1.S1_s_at	526.922	538.789	535.203
Mtr.32219.1.S1_at	177.902	106.966	141.058
Mtr.3222.1.S1_at	11.3715	11.159	10.9127
Mtr.32220.1.S1_at	37.9325	46.4873	39.5121
Mtr.32221.1.S1_at	65.5649	76.6732	88.2451
Mtr.32222.1.S1_at	65.6346	67.3897	60.8216
Mtr.32223.1.S1_at	8.16512	8.79439	7.57484
Mtr.32224.1.S1_at	138.191	132.689	143.697
Mtr.32225.1.S1_at	9.37181	10.4955	8.88476
Mtr.32226.1.S1_at	14.8006	14.4499	17.5116
Mtr.32228.1.S1_at	82.8228	92.0741	69.5023
Mtr.32229.1.S1_at	137.142	143.847	171.883
Mtr.3223.1.S1_at	24.8027	17.597	20.1225
Mtr.32230.1.S1_at	70.9083	85.6661	73.2855
Mtr.32231.1.S1_at	31.2105	26.5576	36.4569
Mtr.32232.1.S1_at	19.9182	15.1358	15.875
Mtr.32233.1.S1_at	21.6266	12.1489	17.9583
Mtr.32234.1.S1_s_at	116.983	114.837	107.725
Mtr.32235.1.S1_at	48.5144	49.8185	39.402
Mtr.32236.1.S1_at	36.8732	39.3563	56.1774
Mtr.32237.1.S1_at	691.341	658.534	591.611
Mtr.32238.1.S1_at	30.6343	38.3896	37.3665
Mtr.32239.1.S1_at	7.18249	6.60546	7.3143
Mtr.3224.1.S1_at	225.254	163.304	150.691
Mtr.32240.1.S1_at	32.7553	46.9556	44.9383
Mtr.32241.1.S1_at	12.6492	9.60372	14.3751
Mtr.32242.1.S1_at	6.45492	6.64833	5.22371
Mtr.32243.1.S1_at	20.0332	20.3225	21.3635
Mtr.32244.1.S1_at	33.6924	25.2751	35.4186
Mtr.32245.1.S1_at	64.225	79.8264	61.628
Mtr.32246.1.S1_at	9.46663	13.1219	9.84493
Mtr.32247.1.S1_at	13.8442	13.1475	11.8893
Mtr.32248.1.S1_at	393.166	462.282	401.588
Mtr.32249.1.S1_at	93.8617	74.0284	55.3976
Mtr.3225.1.S1_at	12.3658	13.8029	11.1613
Mtr.32250.1.S1_at	6.39912	6.88071	6.42712
Mtr.32250.1.S1_s_at	100.391	121.345	121.391
Mtr.32251.1.S1_at	23.6902	15.0961	23.3784
Mtr.32251.1.S1_s_at	69.7122	62.8062	67.3024
Mtr.32252.1.S1_at	45.6962	32.5121	52.3752
Mtr.32253.1.S1_s_at	1761.76	1875.23	1691.76
Mtr.32254.1.S1_at	12.8223	17.9736	11.0454
Mtr.32255.1.S1_at	9.49876	10.7678	8.36928
Mtr.32256.1.S1_at	169.379	195.295	191.276
Mtr.32257.1.S1_at	8.85042	11.1292	8.8817
Mtr.32258.1.S1_at	10.3552	10.6313	10.5993
Mtr.32259.1.S1_at	242.67	265.022	270.498
Mtr.3226.1.S1_at	9.72988	8.91444	6.91985
Mtr.32260.1.S1_at	13.8959	16.0014	15.4756
Mtr.32261.1.S1_at	19.1205	37.5131	27.1217
Mtr.32262.1.S1_at	25.9359	41.5082	39.0626
Mtr.32263.1.S1_at	54.713	59.5101	68.4784
Mtr.32264.1.S1_at	9.22663	12.6068	10.4022
Mtr.32265.1.S1_at	22.4355	27.9543	24.6842
Mtr.32266.1.S1_s_at	423.319	416.285	533.825
Mtr.32267.1.S1_at	772.893	743.997	742.735
Mtr.32268.1.S1_at	409.229	358.301	358.378
Mtr.32269.1.S1_at	7.94116	8.2854	10.8992
Mtr.3227.1.S1_at	12.8447	11.6127	12.2552
Mtr.32270.1.S1_at	21.3103	28.3874	34.3834
Mtr.32271.1.S1_at	243.335	207.993	196.785
Mtr.32272.1.S1_at	17.5695	28.4371	20.5863
Mtr.32273.1.S1_at	501.427	505.19	537.259
Mtr.32273.1.S1_s_at	1590.79	1631.9	1710.75
Mtr.32274.1.S1_s_at	142.486	144.314	128.472
Mtr.32275.1.S1_s_at	13.1401	15.69	16.8391
Mtr.32276.1.S1_at	29.8408	33.8431	39.0878
Mtr.32277.1.S1_at	27.4858	20.3193	29.7563
Mtr.32279.1.S1_at	160.185	145.918	148.272
Mtr.3228.1.S1_at	14.1486	16.1317	13.8457
Mtr.32280.1.S1_at	32.0063	36.1095	41.2653
Mtr.32281.1.S1_at	403.398	435.691	443.614
Mtr.32282.1.S1_at	428.88	412.585	382.177
Mtr.32283.1.S1_at	8.07162	8.25257	9.34123
Mtr.32284.1.S1_at	743.557	693.639	647.761
Mtr.32285.1.S1_at	437.434	396.993	384.165
Mtr.32286.1.S1_at	252.316	290.376	260.52
Mtr.32287.1.S1_at	1062.88	970.822	1090.68
Mtr.32288.1.S1_at	13.2763	15.5704	18.4902
Mtr.32289.1.S1_s_at	4448.94	4394.56	4906.1
Mtr.3229.1.S1_at	181.625	176.096	216.541
Mtr.32290.1.S1_at	110.566	95.3307	93.9574
Mtr.32291.1.S1_at	116.976	155.532	182.335
Mtr.32292.1.S1_at	94.975	98.7187	89.7999
Mtr.32293.1.S1_at	119.288	129.2	135.144
Mtr.32294.1.S1_at	6.44511	8.34262	7.11656
Mtr.32295.1.S1_at	40.8306	43.4207	55.0887
Mtr.32296.1.S1_at	41.7845	40.3288	59.3134
Mtr.32297.1.S1_at	13.007	9.70528	10.876
Mtr.32298.1.S1_at	136.385	149.65	156.189
Mtr.32299.1.S1_at	552.317	571.342	490.954
Mtr.323.1.S1_at	418.719	401.343	395.043
Mtr.3230.1.S1_at	830.462	857.486	760.288
Mtr.32300.1.S1_at	17.1329	24.0644	20.6198
Mtr.32301.1.S1_at	34.5793	27.9543	42.0978
Mtr.32302.1.S1_at	160.558	170.608	169.698
Mtr.32303.1.S1_at	8.67532	12.1264	14.0394
Mtr.32305.1.S1_at	21.6032	19.4158	19.5217
Mtr.32306.1.S1_at	9.82326	15.9009	10.2029
Mtr.32307.1.S1_at	7.20563	6.35886	7.62711
Mtr.32307.1.S1_s_at	611.958	646.511	646.506
Mtr.32308.1.S1_at	223.685	203.662	199.808
Mtr.32309.1.S1_at	12.5245	9.52796	12.201
Mtr.32310.1.S1_at	22.1895	18.0686	27.3874
Mtr.32311.1.S1_at	304.552	332.31	349.735
Mtr.32312.1.S1_at	190.6	180.669	171.909
Mtr.32313.1.S1_at	9.64282	10.5897	9.54272
Mtr.32314.1.S1_at	13.524	17.3804	18.5742
Mtr.32315.1.S1_at	20.3614	18.0117	19.9736
Mtr.32316.1.S1_at	21.1481	16.6698	13.8833
Mtr.32317.1.S1_at	6.99205	6.84061	7.77537
Mtr.32317.1.S1_s_at	8.07162	7.7137	7.84482
Mtr.32318.1.S1_s_at	23.416	22.5873	22.452
Mtr.32319.1.S1_at	15.8436	10.7609	9.37345
Mtr.3232.1.S1_at	8.12246	6.9342	5.73446
Mtr.3232.1.S1_s_at	14.6644	19.0375	14.3375
Mtr.32320.1.S1_s_at	154.55	175.595	200.142
Mtr.32321.1.S1_at	7.39652	8.88096	8.03256
Mtr.32322.1.S1_at	6.89343	9.20204	7.39626
Mtr.32323.1.S1_at	13.2988	11.4653	12.6129
Mtr.32324.1.S1_at	9.65592	9.77003	10.169
Mtr.32325.1.S1_at	139.982	127.809	152.798
Mtr.32326.1.S1_at	5.92321	5.73491	5.7438
Mtr.32327.1.S1_at	316.213	355.824	312.876
Mtr.32328.1.S1_at	5.92097	7.47481	6.75912
Mtr.32329.1.S1_at	93.8744	72.8446	64.0287
Mtr.32329.1.S1_s_at	214.336	154.881	180.799
Mtr.3233.1.S1_at	6.7944	7.11706	6.9795
Mtr.32330.1.S1_at	24.1676	35.1807	24.8729
Mtr.32331.1.S1_at	129.94	120.609	114.239
Mtr.32331.1.S1_s_at	17.7132	26.1885	26.7863
Mtr.32332.1.S1_at	9.28216	10.9937	12.4563
Mtr.32333.1.S1_at	11.7961	12.3976	14.4787
Mtr.32334.1.S1_at	17.8806	16.5091	18.1518
Mtr.32335.1.S1_at	19.4116	14.8469	14.4146
Mtr.32336.1.S1_at	9.08382	14.5203	11.9008
Mtr.32337.1.S1_at	15.9189	10.913	17.7047
Mtr.32338.1.S1_at	60.171	46.7164	44.522
Mtr.32339.1.S1_at	12.6877	11.3717	11.3998
Mtr.3234.1.S1_s_at	9.08363	13.2146	14.1233
Mtr.32340.1.S1_at	24.8294	27.4745	20.0316
Mtr.32341.1.S1_at	116.786	112.175	100.457
Mtr.32341.1.S1_s_at	291.912	294.498	276.778
Mtr.32342.1.S1_at	31.439	41.7921	47.5244
Mtr.32343.1.S1_at	6.26645	10.3351	7.6564
Mtr.32344.1.S1_at	22.9255	28.8975	21.2962
Mtr.32345.1.S1_at	13.3139	9.25694	11.3642
Mtr.32346.1.S1_at	30.0339	23.0059	21.891
Mtr.32347.1.S1_at	25.965	25.5964	23.8299
Mtr.32348.1.S1_at	8.04385	10.6606	10.7557
Mtr.32349.1.S1_at	60.7147	53.3758	49.1482
Mtr.32349.1.S1_s_at	71.4712	55.6218	44.7288
Mtr.3235.1.S1_at	627.267	631.586	618.108
Mtr.32350.1.S1_x_at	15.9766	21.2933	17.8335
Mtr.32351.1.S1_at	18.1312	16.1315	24.4006
Mtr.32351.1.S1_s_at	16.6474	16.9774	15.0364
Mtr.32352.1.S1_at	8.53688	10.1505	11.2674
Mtr.32353.1.S1_at	12.011	7.85651	7.70275
Mtr.32354.1.S1_at	35.8561	51.8322	51.1278
Mtr.32354.1.S1_s_at	47.202	61.4111	62.2925
Mtr.32355.1.S1_at	43.5551	80.7188	67.4934
Mtr.32356.1.S1_at	13.2417	12.0799	10.7899
Mtr.32357.1.S1_at	24.9522	29.4478	19.4447
